BarIdx,BarTime,Open,Close,High,Low,MinDelta,MaxDelta,Delta,DurationSec,DeltaRate,UnfHigh,UnfLow
21,2026-07-21 06:22:08,7513,7517.75,7520.75,7511,-567,98,-184,1712.1,-0.11,7520.75,0
22,2026-07-21 06:50:41,7517.75,7518,7522,7513.5,-391,0,-306,1468.9,-0.21,0,7513.5
23,2026-07-21 07:15:09,7518,7511.5,7518,7510.5,-526,0,-445,1059.7,-0.42,0,7510.5
24,2026-07-21 07:32:50,7511.5,7511.25,7512.5,7505.25,-570,60,-403,750.2,-0.54,0,0
25,2026-07-21 07:45:20,7511.25,7516.25,7517.5,7510.75,-30,648,613,793.4,0.77,0,7510.75
26,2026-07-21 07:58:33,7516.25,7513.5,7516.5,7512,-396,6,-101,898.0,-0.11,7516.5,7512
27,2026-07-21 08:13:31,7513.5,7520.25,7520.75,7513.25,-42,808,767,700.0,1.10,0,0
28,2026-07-21 08:25:11,7520.25,7524.25,7524.75,7519.5,-283,3,-125,280.7,-0.45,0,0
29,2026-07-21 08:29:52,7524.25,7526,7528.25,7524.25,0,1215,1213,17.4,69.73,0,7524.25
30,2026-07-21 08:30:10,7526,7524,7530.25,7523.25,-44,792,427,30.2,14.12,0,7523.25
31,2026-07-21 08:30:40,7524,7518,7524.25,7518,-812,13,-806,45.8,-17.62,0,0
32,2026-07-21 08:31:26,7518,7517.5,7519.25,7515.25,-85,179,106,51.1,2.08,0,0
33,2026-07-21 08:32:17,7517.75,7514.25,7518.5,7514,-36,367,-34,79.6,-0.43,0,0
34,2026-07-21 08:33:36,7514.25,7519.5,7520.25,7514.25,0,677,656,77.6,8.46,0,7514.25
35,2026-07-21 08:34:54,7519.5,7523.75,7524.5,7516.5,-507,2,-137,75.9,-1.81,7524.5,0
36,2026-07-21 08:36:10,7523.5,7519,7525.5,7517,-457,111,-353,66.7,-5.29,0,7517
37,2026-07-21 08:37:17,7519,7517.75,7519.25,7515.5,-295,26,-92,97.0,-0.95,0,7515.5
38,2026-07-21 08:38:54,7517.75,7510.5,7519.75,7510.25,-672,219,-658,91.0,-7.23,0,0
39,2026-07-21 08:40:25,7510.5,7507.75,7511.75,7507.25,-502,15,-474,78.1,-6.07,0,0
40,2026-07-21 08:41:43,7507.75,7509.25,7510.5,7506.25,-151,123,42,91.3,0.46,7510.5,0
41,2026-07-21 08:43:14,7509.25,7508.75,7511.75,7506,-225,298,-48,80.5,-0.60,0,7506
42,2026-07-21 08:44:35,7508.75,7508.25,7509.5,7505.5,-219,88,88,85.1,1.03,7509.5,0
43,2026-07-21 08:46:00,7508.25,7505.5,7510.75,7504.5,-259,220,-251,100.8,-2.49,0,0
44,2026-07-21 08:47:41,7505.5,7511,7513,7504.75,-76,544,431,90.8,4.75,7513,7504.75
45,2026-07-21 08:49:11,7511,7512.5,7516.25,7509.75,-46,395,280,88.8,3.15,7516.25,7509.75
46,2026-07-21 08:50:40,7512.5,7508.75,7512.75,7505.25,-525,66,-452,95.3,-4.75,7512.75,7505.25
47,2026-07-21 08:52:15,7508.75,7510.75,7515,7508.5,-34,225,-4,145.0,-0.03,0,7508.5
48,2026-07-21 08:54:40,7510.5,7510.25,7516,7510,-195,277,-171,106.8,-1.60,7516,7510
49,2026-07-21 08:56:27,7510.25,7509.75,7512.5,7509,-167,436,387,136.1,2.84,0,7509
50,2026-07-21 08:58:43,7509.75,7520,7520,7509.75,-1,1186,1186,98.0,12.10,0,0
51,2026-07-21 09:00:21,7520,7517.5,7521.75,7517,-246,183,-238,93.2,-2.55,0,0
52,2026-07-21 09:01:55,7517.5,7514.25,7518.75,7513,-611,15,-546,90.3,-6.05,7518.75,0
53,2026-07-21 09:03:25,7514.25,7518,7518.25,7512.5,-90,167,70,107.0,0.65,0,7512.5
54,2026-07-21 09:05:12,7517.75,7517.5,7520.5,7513,-338,159,10,122.9,0.08,7520.5,7513
55,2026-07-21 09:07:15,7517.5,7515.5,7519,7513.75,-345,1,-214,162.4,-1.32,0,0
56,2026-07-21 09:09:57,7515.5,7515.5,7517,7512.5,-304,36,-82,175.4,-0.47,0,7512.5
57,2026-07-21 09:12:53,7515.5,7517.75,7521.75,7514.5,-75,266,90,136.9,0.66,7521.75,7514.5
58,2026-07-21 09:15:10,7517.75,7513,7518.75,7510.75,-466,115,-348,105.5,-3.30,7518.75,7510.75
59,2026-07-21 09:16:55,7513,7523.5,7524,7512.25,-100,1034,1024,118.4,8.65,0,7512.25
60,2026-07-21 09:18:54,7523.5,7524.5,7525.5,7522,-18,618,560,96.3,5.81,0,0
61,2026-07-21 09:20:30,7524.5,7518,7524.5,7517.75,-903,2,-870,81.1,-10.73,7524.5,7517.75
62,2026-07-21 09:21:51,7518,7523.75,7524.25,7518,-29,508,376,164.1,2.29,0,7518
63,2026-07-21 09:24:35,7523.75,7527.5,7528.5,7522,-14,707,674,117.5,5.74,0,0
64,2026-07-21 09:26:33,7527.5,7532.5,7533,7526.75,-83,893,612,87.9,6.96,0,7526.75
65,2026-07-21 09:28:01,7532.5,7530.75,7533.25,7528.75,-1423,80,-1030,79.4,-12.97,0,0
66,2026-07-21 09:29:20,7530.75,7533.25,7534.25,7529.25,-119,785,764,101.4,7.54,0,7529.25
67,2026-07-21 09:31:01,7533.25,7532.25,7536,7532,-175,697,250,89.7,2.79,0,7532
68,2026-07-21 09:32:31,7532.25,7532.5,7533,7529,-513,0,-6,123.4,-0.05,0,0
69,2026-07-21 09:34:34,7532.5,7529,7533.5,7527.5,-566,6,-464,164.3,-2.82,7533.5,0
70,2026-07-21 09:37:19,7529,7525.25,7529.5,7524,-977,72,-644,121.6,-5.30,0,0
71,2026-07-21 09:39:20,7525.25,7522.5,7527.75,7522,-612,173,-578,151.9,-3.80,0,0
72,2026-07-21 09:41:52,7522.5,7529.25,7529.5,7520.75,-274,237,174,134.9,1.29,0,0
73,2026-07-21 09:44:07,7529.25,7531.5,7532.75,7528.5,-244,278,264,151.6,1.74,0,0
74,2026-07-21 09:46:39,7531.25,7536.25,7536.5,7528,-27,1109,1074,89.3,12.02,0,0
75,2026-07-21 09:48:08,7536.25,7531.25,7536.25,7531.25,-305,0,-304,118.1,-2.57,7536.25,7531.25
76,2026-07-21 09:50:06,7531.25,7530,7533.25,7529,-203,163,-200,201.0,-1.00,0,0
77,2026-07-21 09:53:27,7530,7526.75,7531,7526,-1080,12,-1030,210.2,-4.90,7531,0
78,2026-07-21 09:56:58,7526.75,7532,7532.5,7525.75,-265,146,146,186.2,0.78,0,0
79,2026-07-21 10:00:04,7532,7525.5,7532.25,7523.75,-767,110,-738,144.2,-5.12,7532.25,0
80,2026-07-21 10:02:28,7525.5,7524,7526.5,7521.5,-552,67,-262,104.6,-2.50,7526.5,0
81,2026-07-21 10:04:13,7524,7528,7528,7521.5,-248,208,208,170.2,1.22,7528,0
82,2026-07-21 10:07:03,7528,7533,7534.25,7527.25,-20,798,700,152.2,4.60,0,0
83,2026-07-21 10:09:35,7533,7537.75,7537.75,7532.75,-18,876,876,177.8,4.93,0,0
84,2026-07-21 10:12:33,7537.75,7535.75,7538.75,7534.75,-102,516,-2,158.9,-0.01,7538.75,7534.75
85,2026-07-21 10:15:12,7535.75,7537.25,7539,7534.75,-125,242,68,251.7,0.27,0,0
86,2026-07-21 10:19:23,7537.25,7540.25,7541.5,7536.25,-48,1028,900,135.5,6.64,7541.5,0
87,2026-07-21 10:21:39,7540.25,7539,7543.5,7538.25,-205,489,-174,110.8,-1.57,0,7538.25
88,2026-07-21 10:23:30,7539,7541.5,7541.5,7538.25,-34,576,576,176.6,3.26,0,7538.25
89,2026-07-21 10:26:26,7541.5,7543,7544,7541,-112,522,254,183.3,1.39,0,7541
90,2026-07-21 10:29:30,7543,7542.5,7544,7540.5,-341,151,-98,187.0,-0.52,0,0
91,2026-07-21 10:32:37,7542.5,7541.25,7543,7537.5,-806,54,-470,126.2,-3.72,0,0
92,2026-07-21 10:34:43,7541.25,7540.5,7543,7537.25,-1000,225,-858,148.0,-5.80,0,0
93,2026-07-21 10:37:11,7540.5,7540.75,7542.25,7538,-344,0,-194,317.9,-0.61,0,0
94,2026-07-21 10:42:29,7540.75,7541.25,7541.75,7538.75,-224,228,208,357.9,0.58,0,7538.75
95,2026-07-21 10:48:27,7541.25,7541,7543.5,7540.25,-84,425,158,294.4,0.54,0,0
96,2026-07-21 10:53:21,7541,7538.25,7542.5,7538,-595,82,-590,373.5,-1.58,0,0
97,2026-07-21 10:59:35,7538.25,7544.25,7544.25,7538,-73,853,853,276.2,3.09,0,0
98,2026-07-21 11:04:11,7544.25,7546.5,7546.5,7544,-43,426,145,249.0,0.58,0,7544
99,2026-07-21 11:08:20,7546.5,7547.75,7547.75,7543.75,-274,404,404,443.3,0.91,7547.75,0
100,2026-07-21 11:15:43,7547.75,7547.5,7548.5,7546.5,-4,567,294,344.7,0.85,0,0
101,2026-07-21 11:21:28,7547.5,7549.25,7550.75,7547.5,0,740,444,223.2,1.99,0,7547.5
102,2026-07-21 11:25:11,7549.25,7550.5,7551.25,7547.75,-248,292,237,357.3,0.66,0,7547.75
103,2026-07-21 11:31:08,7550.5,7549.5,7550.5,7548,-359,49,-357,407.9,-0.88,0,0
104,2026-07-21 11:37:56,7549.5,7548.5,7551,7548.25,-136,305,-136,495.7,-0.27,0,0
105,2026-07-21 11:46:12,7548.5,7550.75,7551,7547.5,-653,122,104,327.2,0.32,0,0
106,2026-07-21 11:51:39,7550.75,7553,7554,7550.5,-65,665,578,279.3,2.07,0,0
107,2026-07-21 11:56:18,7553,7550.25,7553.25,7550,-741,0,-712,354.2,-2.01,0,7550
108,2026-07-21 12:02:13,7550.25,7550.75,7552,7549.25,-317,17,-123,470.8,-0.26,0,7549.25
109,2026-07-21 12:10:04,7550.75,7547.25,7550.75,7547.25,-743,13,-743,386.9,-1.92,7550.75,0
110,2026-07-21 12:16:31,7547.25,7546,7548.75,7545.75,-429,146,-146,294.4,-0.50,0,0
111,2026-07-21 12:21:25,7546,7546.5,7548,7545.5,-225,269,-170,509.2,-0.33,7548,0
112,2026-07-21 12:29:54,7546.5,7548.75,7549,7545.25,0,876,876,410.6,2.13,7549,0
113,2026-07-21 12:36:45,7548.75,7549.75,7550.5,7548,0,406,194,494.1,0.39,7550.5,0
114,2026-07-21 12:44:59,7549.75,7550.75,7552.5,7548.5,-179,201,-166,557.1,-0.30,0,0
115,2026-07-21 12:54:16,7550.75,7549,7551,7548,-607,0,-533,495.3,-1.08,7551,0
116,2026-07-21 13:02:31,7549,7547,7549,7545,-274,924,811,96.3,8.42,0,0
117,2026-07-21 13:04:08,7547,7546.75,7548.75,7545.75,-1,696,568,372.6,1.52,0,7545.75
118,2026-07-21 13:10:20,7546.75,7545,7548.5,7543.75,-1033,102,-848,456.0,-1.86,0,0
119,2026-07-21 13:17:56,7545,7544.5,7547,7544,-214,291,124,458.2,0.27,0,0
120,2026-07-21 13:25:35,7544.75,7543,7545.75,7542.25,-416,137,-300,468.5,-0.64,0,0
121,2026-07-21 13:33:25,7543,7545.5,7546,7542.5,-66,624,608,500.5,1.21,0,0
122,2026-07-21 13:41:45,7545.5,7546.75,7549.25,7544.25,-153,689,308,354.6,0.87,7549.25,0
123,2026-07-21 13:47:40,7546.75,7546.25,7548.25,7545.5,-424,242,-310,468.8,-0.66,0,7545.5
124,2026-07-21 13:55:29,7546.25,7545.75,7547.75,7544.5,-79,359,28,409.4,0.07,0,0
125,2026-07-21 14:02:18,7545.75,7545,7547.5,7544.5,-44,377,99,474.9,0.21,0,7544.5
126,2026-07-21 14:10:13,7545,7547.5,7548,7544,-77,486,453,448.6,1.01,0,0
127,2026-07-21 14:17:42,7547.5,7546.25,7547.5,7545,-305,9,-239,464.7,-0.51,7547.5,0
128,2026-07-21 14:25:26,7546.25,7546,7547.75,7545,-264,51,-235,304.6,-0.77,0,0
129,2026-07-21 14:30:31,7546,7546.5,7547,7544,-302,62,30,327.7,0.09,7547,0
130,2026-07-21 14:35:59,7546.5,7546.5,7548.75,7546.5,-17,443,199,256.2,0.78,0,7546.5
131,2026-07-21 14:40:15,7546.25,7547.75,7547.75,7545.25,-119,378,283,250.1,1.13,0,7545.25
132,2026-07-21 14:44:25,7547.75,7546.25,7548.75,7544.75,-104,245,171,208.4,0.82,0,0
133,2026-07-21 14:47:53,7546.25,7547.75,7549,7545.25,-26,786,589,141.5,4.16,0,0
134,2026-07-21 14:50:15,7547.75,7547.25,7549.5,7545.75,-2,415,348,121.8,2.86,0,7545.75
135,2026-07-21 14:52:17,7547.25,7547.5,7548.5,7546.5,-279,106,78,143.1,0.55,0,0
136,2026-07-21 14:54:40,7547.5,7546,7547.75,7545,-320,68,24,75.8,0.32,7547.75,0
137,2026-07-21 14:55:56,7546.25,7547,7548.75,7545.5,-111,788,522,113.6,4.59,0,0
138,2026-07-21 14:57:49,7547,7545.75,7547.5,7545.25,-380,143,52,64.2,0.81,0,0
139,2026-07-21 14:58:53,7545.75,7545.25,7546.25,7545,-133,521,115,24.7,4.65,7546.25,0
140,2026-07-21 14:59:18,7545.25,7546,7546.75,7544.5,-138,868,383,19.0,20.20,0,0
141,2026-07-21 14:59:37,7546,7546.75,7547.75,7545.75,-76,685,408,12.4,32.79,0,0
142,2026-07-21 14:59:50,7546.75,7545.75,7547.25,7545.25,-65,466,174,4.0,43.37,7547.25,0
143,2026-07-21 14:59:54,7545.5,7544.25,7546,7543.75,-620,258,-532,4.0,-132.08,0,0
144,2026-07-21 14:59:58,7544.25,7545.75,7546,7543.5,-432,989,951,1.5,640.84,0,7543.5
145,2026-07-21 14:59:59,7545.75,7545.5,7546.5,7545.25,-15,755,649,1.5,438.51,0,0
146,2026-07-21 15:00:01,7545.25,7545,7547,7544.75,-28,398,153,28.8,5.31,7547,0
147,2026-07-21 15:00:29,7545,7542.75,7545.25,7542.75,-840,0,-808,132.0,-6.12,0,0
148,2026-07-21 15:02:41,7542.75,7543.5,7543.5,7541,-828,14,-469,283.1,-1.66,0,0
149,2026-07-21 15:07:24,7543.5,7541.25,7544.75,7541.25,-581,80,-573,767.6,-0.75,0,7541.25
150,2026-07-21 15:20:12,7541.25,7541.25,7543.75,7540.75,-280,188,-249,1818.8,-0.14,0,7540.75
151,2026-07-21 15:50:31,7541.25,7539,7545.5,7538.25,-121,498,442,7525.3,0.06,0,0
152,2026-07-21 17:55:56,7539,7542.75,7547,7538.5,-12,520,512,4915.1,0.10,0,0
153,2026-07-21 19:17:51,7542.75,7536.5,7545.5,7536,-167,102,-60,3077.6,-0.02,7545.5,7536
154,2026-07-21 20:09:09,7536.5,7536.5,7544.5,7534.25,-128,147,79,3593.1,0.02,0,0
155,2026-07-21 21:09:02,7536.5,7543,7543.25,7536,-43,136,89,4488.1,0.02,0,0
156,2026-07-21 22:23:51,7543.25,7535.75,7544.75,7534.25,-416,3,-372,5487.9,-0.07,0,7534.25
157,2026-07-21 23:55:19,7535.75,7533.5,7538.75,7532,-230,24,-154,4340.5,-0.04,7538.75,7532
158,2026-07-22 01:07:42,7533.25,7525.5,7535,7523.5,-795,50,-776,1344.0,-0.58,0,7523.5
159,2026-07-22 01:30:06,7525.5,7521.5,7529.5,7521,-107,216,16,1817.5,0.01,0,0
160,2026-07-22 02:00:23,7521.25,7525.25,7526.25,7516,-388,205,186,1147.1,0.16,7526.25,0
161,2026-07-22 02:19:30,7525.25,7514.5,7527.25,7513.75,-273,136,-270,1245.2,-0.22,0,0
162,2026-07-22 02:40:16,7514.5,7515,7518.75,7512,-102,321,306,1131.8,0.27,7518.75,0
163,2026-07-22 02:59:07,7515,7520.75,7522.75,7514.75,-30,787,758,1501.5,0.50,0,0
164,2026-07-22 03:24:09,7520.75,7524,7526.5,7520.5,-6,690,616,1874.9,0.33,0,7520.5
165,2026-07-22 03:55:24,7524,7530.5,7531.75,7523.25,-35,556,510,1564.8,0.33,0,7523.25
166,2026-07-22 04:21:29,7530.5,7521.75,7531,7520.25,-514,34,-442,2026.7,-0.22,7531,0
167,2026-07-22 04:55:16,7521.75,7532.25,7533,7521.75,-13,798,798,1857.5,0.43,7533,7521.75
168,2026-07-22 05:26:13,7532.25,7529,7532.75,7525.75,-185,42,-32,2231.9,-0.01,0,0
169,2026-07-22 06:03:25,7529,7524.75,7529.75,7522.5,-43,276,152,2088.5,0.07,7529.75,0
170,2026-07-22 06:38:14,7524.75,7513,7525,7511.5,-1007,13,-880,349.9,-2.52,7525,0
171,2026-07-22 06:44:03,7513,7517,7523.25,7512.5,-39,605,100,927.9,0.11,0,0
172,2026-07-22 06:59:32,7517,7518.25,7520.25,7514,-92,180,-26,949.3,-0.03,0,7514
173,2026-07-22 07:15:21,7518.25,7519.75,7519.75,7512,-241,180,95,1009.0,0.09,0,0
174,2026-07-22 07:32:10,7519.75,7516,7523.25,7515.5,0,639,427,1111.2,0.38,0,0
175,2026-07-22 07:50:41,7516,7511.75,7520,7504,-830,313,-670,390.7,-1.71,0,7504
176,2026-07-22 07:57:12,7511.75,7517,7518,7509.75,-45,664,658,332.2,1.98,0,7509.75
177,2026-07-22 08:02:44,7517,7519.75,7521,7516.25,-6,578,578,758.5,0.76,7521,7516.25
178,2026-07-22 08:15:23,7519.75,7525,7526.5,7519.5,-3,651,592,589.0,1.01,7526.5,7519.5
179,2026-07-22 08:25:12,7525,7532.75,7533,7523.5,-77,1345,1336,288.5,4.63,0,7523.5
180,2026-07-22 08:30:01,7532.75,7526.75,7533.5,7525.25,-473,161,-410,36.7,-11.19,0,0
181,2026-07-22 08:30:37,7526.75,7535,7535,7526.75,-18,567,567,68.4,8.29,0,7526.75
182,2026-07-22 08:31:46,7535,7536.25,7537.5,7533.25,-85,325,183,82.1,2.23,0,7533.25
183,2026-07-22 08:33:08,7536.25,7534.75,7536.5,7531.75,-476,9,-76,111.1,-0.68,0,0
184,2026-07-22 08:34:59,7534.75,7535.5,7535.5,7531.75,-309,49,4,105.8,0.04,0,7531.75
185,2026-07-22 08:36:45,7535.5,7533,7536.5,7532.75,-67,208,-67,136.8,-0.49,0,7532.75
186,2026-07-22 08:39:01,7533,7534,7536.5,7532,-328,82,-170,123.7,-1.37,7536.5,0
187,2026-07-22 08:41:05,7534,7536.5,7536.75,7532.75,0,353,353,171.2,2.06,0,7532.75
188,2026-07-22 08:43:57,7536.5,7540.75,7541,7536.25,-39,1313,1300,94.5,13.76,0,0
189,2026-07-22 08:45:31,7540.75,7541,7542.25,7539.25,-229,143,-118,124.6,-0.95,0,0
190,2026-07-22 08:47:36,7541,7539.5,7541.25,7538,-178,144,-151,156.9,-0.96,7541.25,0
191,2026-07-22 08:50:13,7539.5,7541.25,7541.25,7535.5,-460,399,399,114.6,3.48,0,0
192,2026-07-22 08:52:07,7541.25,7541.25,7542.25,7539,-4,422,396,119.7,3.31,0,7539
193,2026-07-22 08:54:07,7541.25,7543.75,7544,7541,0,466,390,152.1,2.56,0,7541
194,2026-07-22 08:56:39,7543.75,7548,7548.75,7543.75,0,814,652,65.9,9.89,0,7543.75
195,2026-07-22 08:57:45,7548,7548.5,7549,7546.25,-426,193,-234,129.0,-1.81,7549,0
196,2026-07-22 08:59:54,7548.5,7550.25,7551.75,7547,0,788,392,66.7,5.87,0,0
197,2026-07-22 09:01:01,7550.25,7550.5,7552,7548.25,-470,15,-242,127.8,-1.89,0,0
198,2026-07-22 09:03:08,7550.5,7552.25,7553,7548.25,-493,0,-156,127.7,-1.22,0,0
199,2026-07-22 09:05:16,7552.25,7553.75,7556.25,7552,-45,583,264,106.7,2.47,0,0
200,2026-07-22 09:07:03,7553.75,7549,7554.25,7548,-880,25,-750,126.4,-5.93,0,0
201,2026-07-22 09:09:09,7549,7548.5,7550.25,7546.5,-450,17,-98,175.7,-0.56,7550.25,7546.5
202,2026-07-22 09:12:06,7548.25,7543.5,7549.75,7543.25,-720,78,-680,150.9,-4.50,0,0
203,2026-07-22 09:14:37,7543.5,7541.5,7545.25,7540.75,-316,116,-90,110.6,-0.81,7545.25,0
204,2026-07-22 09:16:27,7541.5,7541.25,7543.5,7540.25,-104,270,240,158.4,1.52,7543.5,7540.25
205,2026-07-22 09:19:06,7541.25,7545.5,7546.75,7540,-251,611,498,114.4,4.35,0,7540
206,2026-07-22 09:21:00,7545.5,7538.25,7546.25,7538,-831,93,-790,126.2,-6.26,7546.25,0
207,2026-07-22 09:23:06,7538.25,7537.25,7539.25,7535.75,-635,82,-289,81.6,-3.54,0,0
208,2026-07-22 09:24:28,7537.25,7535.75,7540,7535.25,-105,658,285,125.3,2.28,0,0
209,2026-07-22 09:26:33,7535.75,7535.25,7536.5,7532.75,-542,7,-434,110.3,-3.94,0,0
210,2026-07-22 09:28:24,7535.25,7533.75,7536.75,7533.25,-72,430,265,125.4,2.11,0,7533.25
211,2026-07-22 09:30:29,7533.75,7538,7538,7533.5,-137,599,599,117.8,5.08,0,7533.5
212,2026-07-22 09:32:27,7538,7535,7540,7533.5,0,622,247,159.5,1.55,0,7533.5
213,2026-07-22 09:35:06,7535,7534.75,7536.5,7533,-525,24,-369,196.4,-1.88,0,7533
214,2026-07-22 09:38:23,7534.75,7532.25,7536.5,7532.25,-217,78,-208,196.4,-1.06,0,0
215,2026-07-22 09:41:39,7532.25,7530.25,7532.75,7529.5,-553,1,-540,116.5,-4.63,7532.75,7529.5
216,2026-07-22 09:43:36,7530.5,7533.5,7533.75,7528.75,-170,198,146,154.9,0.94,0,7528.75
217,2026-07-22 09:46:11,7533.5,7535.75,7536.75,7533.25,-1,604,576,133.5,4.32,0,7533.25
218,2026-07-22 09:48:24,7535.75,7534.75,7537,7533,-5,488,316,165.2,1.91,0,0
219,2026-07-22 09:51:10,7534.5,7538.5,7538.75,7533,-119,482,482,198.2,2.43,0,0
220,2026-07-22 09:54:28,7538.5,7540,7540.25,7534,-61,704,702,214.1,3.28,0,7534
221,2026-07-22 09:58:02,7540,7543.5,7544,7539.75,-12,1169,1169,148.3,7.88,0,0
222,2026-07-22 10:00:30,7543.5,7544.5,7545,7541.25,-66,231,147,215.5,0.68,0,7541.25
223,2026-07-22 10:04:06,7544.5,7548,7548,7544.25,0,637,637,160.0,3.98,0,0
224,2026-07-22 10:06:46,7548,7549.25,7549.75,7546.75,-54,226,177,164.3,1.08,0,0
225,2026-07-22 10:09:30,7549.25,7552,7552.75,7548.25,-35,772,700,116.2,6.02,7552.75,7548.25
226,2026-07-22 10:11:26,7552.25,7550,7552.25,7549.5,-229,73,-6,181.0,-0.03,7552.25,7549.5
227,2026-07-22 10:14:27,7550,7548.5,7552.25,7548.5,-325,209,-322,224.3,-1.44,7552.25,7548.5
228,2026-07-22 10:18:12,7548.5,7553.25,7554.25,7547.5,-321,702,620,183.4,3.38,0,7547.5
229,2026-07-22 10:21:15,7553.25,7555.5,7555.5,7551.25,-159,1120,1118,183.9,6.08,7555.5,0
230,2026-07-22 10:24:19,7555.5,7557.75,7558.5,7555,-97,552,440,126.8,3.47,0,0
231,2026-07-22 10:26:26,7557.75,7558,7559.5,7557.5,-19,415,242,169.8,1.43,7559.5,0
232,2026-07-22 10:29:16,7558,7556,7558,7555.25,-472,2,-356,194.7,-1.83,7558,0
233,2026-07-22 10:32:30,7556,7553.75,7556.25,7552,-1058,21,-878,168.8,-5.20,0,0
234,2026-07-22 10:35:19,7553.75,7551.25,7554,7550,-920,0,-830,267.3,-3.11,7554,0
235,2026-07-22 10:39:46,7551.25,7551.75,7554.75,7550.5,-15,572,236,267.3,0.88,0,0
236,2026-07-22 10:44:14,7551.75,7556,7556,7551.75,-9,816,528,341.5,1.55,7556,7551.75
237,2026-07-22 10:49:55,7556,7555.5,7558.5,7554.25,-13,845,425,325.6,1.31,0,7554.25
238,2026-07-22 10:55:21,7555.5,7560.25,7561,7554.75,-141,2099,2080,288.2,7.22,0,0
239,2026-07-22 11:00:09,7560.25,7560.25,7560.75,7557.25,-517,92,49,348.3,0.14,0,0
240,2026-07-22 11:05:57,7560.25,7559.25,7561.75,7558.75,-9,394,176,460.9,0.38,0,7558.75
241,2026-07-22 11:13:38,7559.25,7563,7563,7559,-63,1749,1749,312.0,5.61,0,7559
242,2026-07-22 11:18:50,7563,7561.25,7563.5,7560.5,0,260,217,419.3,0.52,0,0
243,2026-07-22 11:25:50,7561.25,7562.5,7562.75,7559.5,-258,147,-26,490.0,-0.05,0,0
244,2026-07-22 11:34:00,7562.75,7559.5,7562.75,7559.25,-360,22,-342,585.6,-0.58,7562.75,7559.25
245,2026-07-22 11:43:46,7559.5,7558.5,7561.75,7558,-446,231,-368,414.6,-0.89,0,0
246,2026-07-22 11:50:40,7558.5,7561.75,7562.5,7557.5,-657,8,-116,455.6,-0.25,0,0
247,2026-07-22 11:58:16,7561.75,7557.5,7562.5,7557.25,-1206,4,-1204,349.0,-3.45,0,0
248,2026-07-22 12:04:05,7557.5,7557.75,7560,7556.75,-478,28,-442,408.8,-1.08,7560,0
249,2026-07-22 12:10:54,7557.75,7555.25,7558.25,7554.25,-1016,10,-886,333.4,-2.66,0,0
250,2026-07-22 12:16:27,7555.25,7553.5,7557,7553.5,-696,121,-696,331.8,-2.10,0,0
251,2026-07-22 12:21:59,7553.5,7552.75,7554.25,7552,-893,0,-872,252.2,-3.46,7554.25,0
252,2026-07-22 12:26:11,7552.75,7553.25,7555.5,7552.5,-38,503,177,418.4,0.42,0,0
