BarIdx,BarTime,Price,BidVol,AskVol,BidVolLarge,AskVolLarge
0,2026-07-23 17:00:00,7450.5,71,62,0,19
0,2026-07-23 17:00:00,7451,13,23,0,0
0,2026-07-23 17:00:00,7451.25,17,13,0,0
0,2026-07-23 17:00:00,7452.75,47,66,0,10
0,2026-07-23 17:00:00,7453.5,34,39,0,0
0,2026-07-23 17:00:00,7452.5,56,56,0,0
0,2026-07-23 17:00:00,7452.25,68,53,0,0
0,2026-07-23 17:00:00,7451.75,31,17,0,0
0,2026-07-23 17:00:00,7451.5,19,4,0,0
0,2026-07-23 17:00:00,7452,34,51,10,0
0,2026-07-23 17:00:00,7453.25,29,45,0,0
0,2026-07-23 17:00:00,7453,50,52,10,0
0,2026-07-23 17:00:00,7453.75,10,31,0,0
0,2026-07-23 17:00:00,7454,0,22,0,0
0,2026-07-23 17:00:00,7450.75,53,34,0,0
0,2026-07-23 17:00:00,7450.25,52,32,0,0
0,2026-07-23 17:00:00,7450,89,65,30,0
0,2026-07-23 17:00:00,7449.75,61,95,0,0
0,2026-07-23 17:00:00,7449.5,100,107,0,0
0,2026-07-23 17:00:00,7449.25,76,89,0,0
0,2026-07-23 17:00:00,7449,119,79,0,0
0,2026-07-23 17:00:00,7448.75,102,104,0,0
0,2026-07-23 17:00:00,7448.25,171,174,0,29
0,2026-07-23 17:00:00,7448.5,127,155,0,0
0,2026-07-23 17:00:00,7448,158,133,0,0
0,2026-07-23 17:00:00,7447.75,91,99,18,0
0,2026-07-23 17:00:00,7447.5,124,96,0,0
0,2026-07-23 17:00:00,7447.25,117,128,0,12
0,2026-07-23 17:00:00,7447,174,270,0,39
0,2026-07-23 17:00:00,7446.75,133,163,0,0
0,2026-07-23 17:00:00,7446.5,166,136,0,17
0,2026-07-23 17:00:00,7446.25,112,86,22,0
0,2026-07-23 17:00:00,7446,92,33,0,0
0,2026-07-23 17:00:00,7445.75,13,11,0,0
0,2026-07-23 17:00:00,7445.5,12,29,0,0
0,2026-07-23 17:00:00,7445.25,25,63,0,0
0,2026-07-23 17:00:00,7445,54,46,0,0
0,2026-07-23 17:00:00,7444.75,64,50,0,0
0,2026-07-23 17:00:00,7444.5,79,112,0,18
0,2026-07-23 17:00:00,7444.25,109,58,0,0
0,2026-07-23 17:00:00,7444,66,85,0,22
0,2026-07-23 17:00:00,7443.75,124,101,24,0
0,2026-07-23 17:00:00,7443.5,111,14,44,0
0,2026-07-23 17:00:00,7443.25,30,11,0,0
0,2026-07-23 17:00:00,7443,22,0,0,0
0,2026-07-23 17:00:00,7442.75,3,0,0,0
1,2026-07-23 18:02:36,7452.75,25,41,0,0
1,2026-07-23 18:02:36,7452.5,52,42,0,0
1,2026-07-23 18:02:36,7453.25,20,39,0,0
1,2026-07-23 18:02:36,7453,70,61,27,0
1,2026-07-23 18:02:36,7452.25,36,19,0,0
1,2026-07-23 18:02:36,7452,29,61,0,0
1,2026-07-23 18:02:36,7451.75,22,20,0,0
1,2026-07-23 18:02:36,7451.5,29,24,0,0
1,2026-07-23 18:02:36,7451.25,40,44,0,0
1,2026-07-23 18:02:36,7451,60,121,0,0
1,2026-07-23 18:02:36,7450.75,96,127,0,0
1,2026-07-23 18:02:36,7450.5,95,140,0,0
1,2026-07-23 18:02:36,7450.25,147,131,0,0
1,2026-07-23 18:02:36,7450,247,188,10,0
1,2026-07-23 18:02:36,7449.75,149,173,0,0
1,2026-07-23 18:02:36,7449.5,200,285,0,0
1,2026-07-23 18:02:36,7449.25,228,180,0,0
1,2026-07-23 18:02:36,7449,249,162,0,0
1,2026-07-23 18:02:36,7448.75,208,123,0,0
1,2026-07-23 18:02:36,7448.5,170,138,0,0
1,2026-07-23 18:02:36,7448.25,134,168,0,23
1,2026-07-23 18:02:36,7448,88,39,19,0
1,2026-07-23 18:02:36,7447.75,32,39,0,0
1,2026-07-23 18:02:36,7447.5,63,83,0,0
1,2026-07-23 18:02:36,7447.25,97,91,0,0
1,2026-07-23 18:02:36,7447,64,35,0,0
1,2026-07-23 18:02:36,7446.75,71,52,0,0
1,2026-07-23 18:02:36,7446.5,83,84,0,15
1,2026-07-23 18:02:36,7446.25,81,49,0,0
1,2026-07-23 18:02:36,7446,85,69,0,22
1,2026-07-23 18:02:36,7445.75,65,31,0,0
1,2026-07-23 18:02:36,7445.5,64,63,0,17
1,2026-07-23 18:02:36,7445.25,47,88,0,53
1,2026-07-23 18:02:36,7445,19,0,0,0
1,2026-07-23 18:02:36,7444.75,10,0,0,0
1,2026-07-23 18:02:36,7444.5,5,2,0,0
1,2026-07-23 18:02:36,7453.5,29,49,0,0
1,2026-07-23 18:02:36,7453.75,29,31,0,0
1,2026-07-23 18:02:36,7454,40,31,26,0
1,2026-07-23 18:02:36,7454.25,47,6,21,0
1,2026-07-23 18:02:36,7454.5,13,17,0,0
1,2026-07-23 18:02:36,7454.75,2,14,0,0
2,2026-07-23 19:02:05,7453,27,14,0,0
2,2026-07-23 19:02:05,7453.25,63,34,18,0
2,2026-07-23 19:02:05,7453.5,47,38,0,0
2,2026-07-23 19:02:05,7453.75,40,42,0,0
2,2026-07-23 19:02:05,7454,40,50,0,0
2,2026-07-23 19:02:05,7454.25,43,58,24,0
2,2026-07-23 19:02:05,7454.75,39,23,0,0
2,2026-07-23 19:02:05,7454.5,17,6,0,0
2,2026-07-23 19:02:05,7455,37,43,0,18
2,2026-07-23 19:02:05,7455.25,6,15,0,0
2,2026-07-23 19:02:05,7452.75,5,1,0,0
2,2026-07-23 19:02:05,7452.5,6,9,0,0
2,2026-07-23 19:02:05,7452.25,19,10,0,0
2,2026-07-23 19:02:05,7452,21,16,0,0
2,2026-07-23 19:02:05,7451.75,21,22,0,0
2,2026-07-23 19:02:05,7451.5,19,27,0,0
2,2026-07-23 19:02:05,7451.25,22,11,0,0
2,2026-07-23 19:02:05,7451,42,8,16,0
2,2026-07-23 19:02:05,7450.75,20,124,0,68
2,2026-07-23 19:02:05,7450.5,21,24,0,0
2,2026-07-23 19:02:05,7450.25,26,32,0,0
2,2026-07-23 19:02:05,7450,67,54,0,0
2,2026-07-23 19:02:05,7449.75,51,39,0,0
2,2026-07-23 19:02:05,7449.5,27,25,0,0
2,2026-07-23 19:02:05,7449.25,38,41,0,0
2,2026-07-23 19:02:05,7449,70,37,0,0
2,2026-07-23 19:02:05,7448.75,62,49,0,0
2,2026-07-23 19:02:05,7448.5,65,318,0,266
2,2026-07-23 19:02:05,7448.25,94,81,0,0
2,2026-07-23 19:02:05,7448,125,195,0,77
2,2026-07-23 19:02:05,7447.75,161,116,0,0
2,2026-07-23 19:02:05,7447.5,168,82,22,0
2,2026-07-23 19:02:05,7447.25,136,81,0,0
2,2026-07-23 19:02:05,7447,185,106,0,0
2,2026-07-23 19:02:05,7446.75,107,87,0,0
2,2026-07-23 19:02:05,7446.5,118,171,0,0
2,2026-07-23 19:02:05,7446.25,240,150,37,0
2,2026-07-23 19:02:05,7446,385,324,274,225
2,2026-07-23 19:02:05,7445.75,119,172,0,0
2,2026-07-23 19:02:05,7445.5,76,45,0,0
2,2026-07-23 19:02:05,7445.25,109,70,13,0
2,2026-07-23 19:02:05,7445,127,80,33,0
2,2026-07-23 19:02:05,7444.75,108,82,34,31
2,2026-07-23 19:02:05,7444.5,38,34,0,0
2,2026-07-23 19:02:05,7444.25,25,15,0,0
2,2026-07-23 19:02:05,7444,83,29,28,0
2,2026-07-23 19:02:05,7443.75,19,8,0,0
2,2026-07-23 19:02:05,7443.5,3,0,0,0
3,2026-07-23 19:20:12,7446.75,62,3,50,0
3,2026-07-23 19:20:12,7446.5,18,4,10,0
3,2026-07-23 19:20:12,7446.25,5,0,0,0
3,2026-07-23 19:20:12,7447,54,12,0,0
3,2026-07-23 19:20:12,7447.25,31,13,0,0
3,2026-07-23 19:20:12,7447.5,20,13,0,0
3,2026-07-23 19:20:12,7447.75,31,25,0,0
3,2026-07-23 19:20:12,7448,67,49,10,0
3,2026-07-23 19:20:12,7448.5,95,39,24,0
3,2026-07-23 19:20:12,7448.75,111,58,0,0
3,2026-07-23 19:20:12,7449,96,108,0,0
3,2026-07-23 19:20:12,7449.25,83,79,0,0
3,2026-07-23 19:20:12,7449.5,41,39,0,0
3,2026-07-23 19:20:12,7449.75,40,43,0,0
3,2026-07-23 19:20:12,7450,162,65,30,0
