BarIdx,BarTime,Price,BidVol,AskVol,BidVolLarge,AskVolLarge
0,2026-07-21 17:00:00,7545,43,128,0,35
0,2026-07-21 17:00:00,7544,47,125,10,47
0,2026-07-21 17:00:00,7544.5,90,76,0,0
0,2026-07-21 17:00:00,7544.75,78,112,0,0
0,2026-07-21 17:00:00,7545.25,8,34,0,0
0,2026-07-21 17:00:00,7544.25,58,48,0,0
0,2026-07-21 17:00:00,7545.5,0,7,0,0
0,2026-07-21 17:00:00,7543.5,64,137,0,0
0,2026-07-21 17:00:00,7543.25,131,215,0,0
0,2026-07-21 17:00:00,7543.75,65,85,0,0
0,2026-07-21 17:00:00,7543,273,322,47,24
0,2026-07-21 17:00:00,7542.75,162,242,0,0
0,2026-07-21 17:00:00,7542.5,201,227,0,18
0,2026-07-21 17:00:00,7542.25,170,174,0,0
0,2026-07-21 17:00:00,7542,154,156,0,0
0,2026-07-21 17:00:00,7541.75,110,172,0,10
0,2026-07-21 17:00:00,7541.5,207,221,35,0
0,2026-07-21 17:00:00,7541.25,171,192,0,0
0,2026-07-21 17:00:00,7541,161,141,18,12
0,2026-07-21 17:00:00,7540.75,96,100,0,0
0,2026-07-21 17:00:00,7540.5,96,116,0,0
0,2026-07-21 17:00:00,7540.25,168,124,20,0
0,2026-07-21 17:00:00,7540,70,63,0,0
0,2026-07-21 17:00:00,7539.75,49,34,0,0
0,2026-07-21 17:00:00,7539.5,13,34,0,0
0,2026-07-21 17:00:00,7539.25,28,62,0,0
0,2026-07-21 17:00:00,7539,102,147,0,10
0,2026-07-21 17:00:00,7538.75,77,49,0,0
0,2026-07-21 17:00:00,7538.5,52,8,0,0
0,2026-07-21 17:00:00,7538.25,4,0,0,0
1,2026-07-21 18:41:01,7541.75,68,102,0,0
1,2026-07-21 18:41:01,7541.5,130,115,0,10
1,2026-07-21 18:41:01,7541.25,97,134,10,0
1,2026-07-21 18:41:01,7541,142,126,15,0
1,2026-07-21 18:41:01,7540.75,107,111,10,0
1,2026-07-21 18:41:01,7540.5,61,53,0,0
1,2026-07-21 18:41:01,7540.25,47,62,0,0
1,2026-07-21 18:41:01,7540,48,65,0,0
1,2026-07-21 18:41:01,7539.75,58,46,16,0
1,2026-07-21 18:41:01,7539.5,15,14,0,0
1,2026-07-21 18:41:01,7542,112,72,0,0
1,2026-07-21 18:41:01,7542.25,116,74,0,0
1,2026-07-21 18:41:01,7542.5,186,138,0,0
1,2026-07-21 18:41:01,7542.75,225,248,0,11
1,2026-07-21 18:41:01,7543,174,181,0,12
1,2026-07-21 18:41:01,7543.25,120,162,0,0
1,2026-07-21 18:41:01,7543.5,159,120,0,0
1,2026-07-21 18:41:01,7543.75,143,175,0,0
1,2026-07-21 18:41:01,7544,144,126,0,0
1,2026-07-21 18:41:01,7544.25,87,106,0,0
1,2026-07-21 18:41:01,7544.5,96,148,0,23
1,2026-07-21 18:41:01,7544.75,118,121,0,0
1,2026-07-21 18:41:01,7545,147,139,0,0
1,2026-07-21 18:41:01,7545.25,105,134,0,0
1,2026-07-21 18:41:01,7545.5,83,142,0,0
1,2026-07-21 18:41:01,7545.75,92,117,0,0
1,2026-07-21 18:41:01,7546,87,145,0,12
1,2026-07-21 18:41:01,7546.25,35,74,0,0
1,2026-07-21 18:41:01,7546.5,38,62,0,0
1,2026-07-21 18:41:01,7546.75,9,51,0,0
1,2026-07-21 18:41:01,7547,0,31,0,0
1,2026-07-21 18:41:01,7539.25,31,16,0,0
1,2026-07-21 18:41:01,7539,11,0,0,0
2,2026-07-21 19:35:18,7541,84,107,0,0
2,2026-07-21 19:35:18,7541.25,77,79,0,0
2,2026-07-21 19:35:18,7540.75,89,101,0,0
2,2026-07-21 19:35:18,7540.5,74,84,0,0
2,2026-07-21 19:35:18,7540.25,112,104,0,0
2,2026-07-21 19:35:18,7540,109,98,0,0
2,2026-07-21 19:35:18,7539.75,121,83,0,0
2,2026-07-21 19:35:18,7539.5,79,112,0,0
2,2026-07-21 19:35:18,7539.25,95,102,0,0
2,2026-07-21 19:35:18,7541.5,68,97,0,0
2,2026-07-21 19:35:18,7541.75,90,83,0,0
2,2026-07-21 19:35:18,7542,84,98,0,0
2,2026-07-21 19:35:18,7542.25,72,55,0,0
2,2026-07-21 19:35:18,7542.5,34,72,0,0
2,2026-07-21 19:35:18,7539,132,108,0,0
2,2026-07-21 19:35:18,7538.75,120,155,0,0
