BarIdx,BarTime,Open,Close,High,Low,MinDelta,MaxDelta,Delta,DurationSec,DeltaRate,UnfHigh,UnfLow
18,2026-07-22 06:16:40,7524.5,7516.5,7527,7516.25,-480,123,-480,1481.1,-0.32,7527,0
19,2026-07-22 06:41:21,7516.5,7521,7521.5,7511.5,-534,100,64,372.1,0.17,0,0
20,2026-07-22 06:47:33,7521,7514.5,7523.25,7514,-463,134,-304,1041.2,-0.29,0,7514
21,2026-07-22 07:04:54,7514.75,7514,7519.25,7512.75,-276,74,-202,1091.6,-0.19,7519.25,7512.75
22,2026-07-22 07:23:07,7514,7521.5,7522.75,7512,-132,615,586,925.4,0.63,7522.75,0
23,2026-07-22 07:38:32,7521.5,7510.5,7523.25,7510.25,-328,358,-316,1099.8,-0.29,0,7510.25
24,2026-07-22 07:56:52,7510.5,7514,7514.25,7504,-471,116,-52,75.7,-0.69,0,7504
25,2026-07-22 07:58:08,7514,7517.25,7519.5,7512.75,-82,608,536,559.4,0.96,0,0
26,2026-07-22 08:07:27,7517.25,7522,7523.75,7516.25,-11,805,474,691.6,0.69,7523.75,7516.25
27,2026-07-22 08:18:59,7522,7526,7526.5,7521.5,-11,897,878,581.2,1.51,7526.5,0
28,2026-07-22 08:28:40,7526,7529.25,7533.5,7525.75,0,1180,950,88.2,10.77,0,7525.75
29,2026-07-22 08:30:08,7529.25,7532.25,7532.75,7525.25,-404,74,37,58.9,0.63,0,0
30,2026-07-22 08:31:07,7532,7533.75,7536.75,7530,-182,330,163,58.4,2.79,0,7530
31,2026-07-22 08:32:06,7533.75,7533.25,7537.5,7533.25,-148,351,-130,109.8,-1.18,0,7533.25
32,2026-07-22 08:33:55,7533.25,7533.5,7535.25,7531.75,-137,312,60,92.2,0.65,0,7531.75
33,2026-07-22 08:35:28,7533.5,7535,7536.5,7532.25,-31,365,298,138.8,2.15,0,0
34,2026-07-22 08:37:47,7535,7534.5,7536.25,7532,-338,117,-218,121.8,-1.79,0,0
35,2026-07-22 08:39:48,7534.5,7534.5,7536.5,7532.5,-268,142,54,143.9,0.38,7536.5,0
36,2026-07-22 08:42:12,7534.5,7538,7539.25,7532.75,-66,805,800,155.5,5.14,0,7532.75
37,2026-07-22 08:44:48,7538,7541.75,7542,7536.75,-164,834,748,78.1,9.58,7542,0
38,2026-07-22 08:46:06,7541.75,7539.5,7542.25,7538.25,-353,66,-96,141.3,-0.68,0,7538.25
39,2026-07-22 08:48:27,7539.5,7536.5,7541.25,7535.5,-690,0,-631,155.9,-4.05,7541.25,0
40,2026-07-22 08:51:03,7536.5,7540.25,7542.25,7536.25,-21,933,919,84.7,10.86,0,7536.25
41,2026-07-22 08:52:28,7540.25,7542.25,7543.5,7539,-60,731,690,158.0,4.37,7543.5,7539
42,2026-07-22 08:55:06,7542.25,7546.25,7546.5,7542,-124,703,620,116.5,5.32,7546.5,0
43,2026-07-22 08:57:02,7546.25,7547.5,7549,7545,-309,212,-86,77.4,-1.11,7549,0
44,2026-07-22 08:58:20,7547.5,7548,7550,7546.25,-323,194,94,114.9,0.82,0,0
45,2026-07-22 09:00:15,7548,7550,7551.75,7547.75,-197,565,-118,100.9,-1.17,0,7547.75
46,2026-07-22 09:01:56,7550,7548.5,7552,7548.25,-382,175,-376,117.8,-3.19,0,0
47,2026-07-22 09:03:53,7548.5,7554.25,7555.5,7548.5,-76,755,693,110.1,6.30,7555.5,0
48,2026-07-22 09:05:43,7554.25,7551.25,7556.25,7550.5,-638,151,-545,117.0,-4.66,0,0
49,2026-07-22 09:07:41,7551,7546.75,7551.25,7546.5,-825,3,-810,158.3,-5.12,0,7546.5
50,2026-07-22 09:10:19,7546.75,7547,7550.25,7546.5,-1,423,42,184.2,0.23,7550.25,0
51,2026-07-22 09:13:23,7546.75,7542.5,7547.25,7542.25,-641,51,-612,118.6,-5.16,7547.25,0
52,2026-07-22 09:15:22,7542.5,7542.5,7543.75,7540.25,-91,276,104,140.7,0.74,7543.75,7540.25
53,2026-07-22 09:17:42,7542.5,7543.5,7543.75,7540,-17,297,176,138.4,1.27,0,7540
54,2026-07-22 09:20:01,7543.5,7544.25,7546.75,7542.25,-64,702,614,127.1,4.83,0,0
55,2026-07-22 09:22:08,7544.25,7536.75,7544.75,7536,-1418,38,-1318,84.1,-15.68,7544.75,0
56,2026-07-22 09:23:32,7537,7539.75,7540,7535.75,-132,714,698,91.0,7.67,0,0
57,2026-07-22 09:25:03,7539.75,7535,7539.75,7534,-554,174,-433,130.5,-3.32,7539.75,0
58,2026-07-22 09:27:14,7535,7534,7536.5,7532.75,-308,36,-83,128.3,-0.65,0,0
59,2026-07-22 09:29:22,7534,7534.25,7536.75,7533.25,-68,309,104,115.9,0.90,0,7533.25
60,2026-07-22 09:31:18,7534.25,7538.75,7540,7533.5,-36,1259,1168,123.4,9.47,0,0
61,2026-07-22 09:33:21,7538.75,7535.5,7539,7533,-809,35,-670,174.7,-3.83,0,0
62,2026-07-22 09:36:16,7535.5,7534.25,7536.5,7532.5,-208,197,-128,217.1,-0.59,0,7532.5
63,2026-07-22 09:39:53,7534.25,7530,7536.5,7529.5,-619,215,-574,133.3,-4.31,0,7529.5
64,2026-07-22 09:42:06,7530,7529.75,7532.75,7529.5,-50,124,-4,176.1,-0.02,0,0
65,2026-07-22 09:45:02,7529.75,7535,7536.75,7528.75,-203,509,394,120.3,3.27,0,7528.75
66,2026-07-22 09:47:03,7535,7534.25,7537,7533,-39,626,618,160.5,3.85,0,0
67,2026-07-22 09:49:43,7534.25,7535.25,7536.75,7533,-126,194,148,170.4,0.87,0,0
68,2026-07-22 09:52:34,7535.25,7535.25,7539,7533.75,-131,489,442,196.6,2.25,0,0
69,2026-07-22 09:55:50,7535.25,7542,7542,7534.75,-7,1086,1072,188.8,5.68,7542,7534.75
70,2026-07-22 09:58:59,7542,7542,7544.25,7540.5,-43,862,684,165.5,4.13,0,0
71,2026-07-22 10:01:46,7542.25,7545.25,7546.75,7541.25,-19,412,324,206.8,1.57,0,7541.25
72,2026-07-22 10:05:13,7545.25,7548.25,7548.75,7544.25,-47,616,566,164.6,3.44,0,0
73,2026-07-22 10:07:57,7548.25,7550.5,7550.5,7547,-97,428,424,143.6,2.95,0,0
74,2026-07-22 10:10:21,7550.5,7550.25,7552.75,7549.5,-6,417,268,125.0,2.14,7552.75,7549.5
75,2026-07-22 10:12:26,7550.25,7551,7552.25,7549.75,-119,282,186,216.1,0.86,7552.25,7549.75
76,2026-07-22 10:16:02,7551,7549.5,7551.75,7547.5,-756,47,-666,221.8,-3.00,0,7547.5
77,2026-07-22 10:19:44,7549.5,7552.5,7554.25,7549.5,-8,933,883,192.5,4.59,0,7549.5
78,2026-07-22 10:22:56,7552.5,7556.25,7556.75,7551.5,-186,1237,1204,132.8,9.06,0,0
79,2026-07-22 10:25:09,7556.25,7559,7559.5,7555.25,-106,653,637,145.5,4.38,7559.5,7555.25
80,2026-07-22 10:27:35,7559,7556,7559.5,7556,-462,96,-462,162.4,-2.85,7559.5,7556
81,2026-07-22 10:30:17,7556,7553.75,7558,7553.5,-536,343,-534,201.3,-2.65,0,0
82,2026-07-22 10:33:38,7553.75,7552,7554,7552,-799,51,-727,211.7,-3.43,7554,7552
83,2026-07-22 10:37:10,7552,7554,7554.75,7550,-508,17,-53,255.3,-0.21,0,0
84,2026-07-22 10:41:25,7554,7555,7555.5,7550.5,-237,621,566,274.4,2.06,0,0
85,2026-07-22 10:46:00,7555,7557.25,7557.75,7553.25,-261,188,164,390.0,0.42,0,7553.25
86,2026-07-22 10:52:29,7557.25,7558.25,7558.5,7554.25,-49,512,174,412.1,0.42,0,7554.25
87,2026-07-22 10:59:22,7558.25,7558.5,7561,7558,-27,2017,1590,144.7,10.99,0,0
88,2026-07-22 11:01:46,7558.5,7560.25,7561.75,7557.25,-109,851,702,408.6,1.72,0,0
89,2026-07-22 11:08:35,7560.25,7559.75,7561.25,7558.75,-177,136,26,446.5,0.06,0,7558.75
90,2026-07-22 11:16:01,7559.75,7561.25,7563.5,7559.5,-133,1910,1788,277.9,6.43,0,7559.5
91,2026-07-22 11:20:39,7561.25,7560,7562.25,7559.5,-179,115,-132,482.2,-0.27,7562.25,0
92,2026-07-22 11:28:41,7560,7562,7562.75,7560,0,358,110,592.3,0.19,7562.75,7560
93,2026-07-22 11:38:34,7562,7558.5,7562,7558.5,-460,34,-460,491.2,-0.94,7562,0
94,2026-07-22 11:46:45,7558.5,7558,7559.5,7557.5,-599,56,-596,411.4,-1.45,7559.5,0
95,2026-07-22 11:53:36,7558,7561.25,7562.5,7557.75,-238,372,218,466.2,0.47,0,0
96,2026-07-22 12:01:23,7561.25,7557.5,7561.5,7556.75,-1504,10,-1492,299.3,-4.98,7561.5,0
97,2026-07-22 12:06:22,7557.5,7555.75,7560,7555.75,-634,154,-616,472.2,-1.30,7560,0
98,2026-07-22 12:14:14,7555.75,7555.75,7557,7554.25,-465,0,-280,272.1,-1.03,0,0
99,2026-07-22 12:18:46,7555.75,7553,7556,7552,-1203,0,-1120,259.5,-4.32,7556,0
100,2026-07-22 12:23:07,7552.75,7554.75,7555.5,7552.25,-553,100,-106,356.0,-0.30,0,0
101,2026-07-22 12:29:03,7554.75,7551.75,7555.25,7550.75,-742,23,-648,391.4,-1.66,7555.25,0
102,2026-07-22 12:35:34,7551.75,7553.75,7556.25,7551.5,-90,374,6,469.0,0.01,0,0
103,2026-07-22 12:43:23,7553.75,7550.25,7555,7550.25,-798,73,-798,643.3,-1.24,0,0
104,2026-07-22 12:54:06,7550.25,7549.25,7550.75,7546,-799,0,-414,179.5,-2.31,7550.75,0
105,2026-07-22 12:57:06,7549.25,7547.5,7549.75,7546.5,-178,135,48,309.5,0.16,0,0
106,2026-07-22 13:02:16,7547.5,7546.25,7547.5,7544.5,-1989,8,-1724,153.7,-11.22,7547.5,0
107,2026-07-22 13:04:49,7546.25,7544.75,7549.5,7544.25,-97,601,162,320.2,0.51,0,0
108,2026-07-22 13:10:09,7544.75,7543.25,7546.25,7542.25,-256,392,-134,314.8,-0.43,0,7542.25
109,2026-07-22 13:15:24,7543.25,7547.25,7547.25,7542.5,-55,1085,1085,343.5,3.16,0,0
110,2026-07-22 13:21:08,7547.25,7546.75,7548,7544,-60,312,267,449.3,0.59,0,0
111,2026-07-22 13:28:37,7546.75,7543.75,7548.25,7543.25,-46,484,206,203.5,1.01,0,0
112,2026-07-22 13:32:01,7543.75,7546.5,7547,7542.5,-469,13,-74,323.5,-0.23,7547,0
113,2026-07-22 13:37:24,7546.5,7545.5,7547.25,7544.75,-313,153,-78,398.9,-0.20,0,0
114,2026-07-22 13:44:03,7545.5,7546.25,7549,7545,0,904,704,304.2,2.31,0,0
115,2026-07-22 13:49:07,7546.5,7548.25,7548.25,7543.5,-469,647,647,337.6,1.92,0,0
116,2026-07-22 13:54:45,7548.25,7546.5,7548.5,7546,0,519,387,345.3,1.12,0,0
117,2026-07-22 14:00:30,7546.5,7545.25,7547,7544,-1055,99,-882,273.4,-3.23,7547,0
118,2026-07-22 14:05:04,7545.25,7543.25,7546,7542.75,-187,330,-148,411.1,-0.36,7546,0
119,2026-07-22 14:11:55,7543.25,7542.5,7543.5,7540.75,-358,14,-226,224.6,-1.01,0,0
120,2026-07-22 14:15:39,7542.5,7541.75,7544.75,7540.75,-267,271,-144,375.0,-0.38,0,0
121,2026-07-22 14:21:54,7541.75,7540.75,7543,7539,-737,292,-632,318.0,-1.99,0,0
122,2026-07-22 14:27:13,7540.75,7540.5,7544.25,7540,-11,770,374,233.6,1.60,0,0
123,2026-07-22 14:31:06,7540.5,7540.25,7541.5,7539.25,-445,215,-360,255.1,-1.41,0,0
124,2026-07-22 14:35:21,7540.25,7536.75,7540.5,7536.25,-736,0,-702,222.1,-3.16,0,7536.25
125,2026-07-22 14:39:03,7536.75,7540.25,7540.5,7536.25,-60,968,918,205.3,4.47,0,7536.25
126,2026-07-22 14:42:29,7540.25,7541,7543,7540,-185,212,-118,209.8,-0.56,0,0
127,2026-07-22 14:45:58,7541,7542.75,7544.5,7540.25,-246,479,470,235.5,2.00,0,0
128,2026-07-22 14:49:54,7542.75,7541.5,7546.25,7540.75,-430,426,-226,69.7,-3.24,0,0
129,2026-07-22 14:51:04,7541.5,7542.75,7544.25,7540,-138,206,15,172.1,0.09,7544.25,0
130,2026-07-22 14:53:56,7542.75,7539.75,7542.75,7538.5,-659,0,-477,96.6,-4.94,7542.75,0
131,2026-07-22 14:55:32,7539.75,7543,7543.5,7539,-106,819,728,115.3,6.31,0,7539
132,2026-07-22 14:57:28,7543,7545,7545.5,7542.25,-334,419,340,68.7,4.95,0,7542.25
133,2026-07-22 14:58:36,7545,7544.25,7545.75,7541.75,-653,734,654,27.0,24.18,0,0
134,2026-07-22 14:59:03,7544.25,7545.5,7545.5,7543,-347,807,807,28.9,27.94,0,0
135,2026-07-22 14:59:32,7545.5,7543,7545.75,7542.75,-1329,73,-973,12.3,-79.03,0,0
136,2026-07-22 14:59:45,7543,7540.75,7543.25,7539,-693,105,-318,6.0,-52.72,0,0
137,2026-07-22 14:59:51,7540.75,7539,7541.5,7538.5,0,579,256,4.6,55.36,7541.5,0
138,2026-07-22 14:59:55,7539,7538.25,7539.25,7536.75,-674,60,-278,3.2,-87.53,0,0
139,2026-07-22 14:59:58,7538.25,7536.25,7538.5,7535.75,-1226,216,-1105,0.8,-1388.19,0,0
140,2026-07-22 14:59:59,7536.25,7541.5,7544,7536,0,1314,1021,11.0,92.72,0,0
141,2026-07-22 15:00:10,7541.5,7539.75,7551,7539,-514,16,-232,102.7,-2.26,0,0
142,2026-07-22 15:01:53,7539.75,7542.75,7552.5,7536,-115,509,235,42.8,5.49,0,0
143,2026-07-22 15:02:36,7542.75,7543.75,7550.25,7537,-251,177,-107,101.6,-1.05,7550.25,0
144,2026-07-22 15:04:18,7543.75,7536.5,7543.75,7531.75,-885,0,-834,146.1,-5.71,0,7531.75
145,2026-07-22 15:06:44,7536.5,7537,7542,7535,-49,1225,1154,193.8,5.95,0,0
146,2026-07-22 15:09:57,7537,7548,7549,7535,-323,130,-210,264.5,-0.79,0,7535
147,2026-07-22 15:14:22,7548,7552,7554,7547.75,-8,693,688,366.3,1.88,0,7547.75
148,2026-07-22 15:20:28,7552,7546,7552,7545.5,-376,173,-362,983.1,-0.37,7552,0
149,2026-07-22 15:36:51,7546,7544.5,7548.75,7543,-389,80,-388,1298.1,-0.30,7548.75,0
150,2026-07-22 15:58:30,7544.5,7525,7545.75,7522.75,-718,39,-682,4194.8,-0.16,7545.75,0
151,2026-07-22 17:08:25,7525,7519,7527.25,7518.5,-557,314,-538,1820.0,-0.30,0,0
152,2026-07-22 17:38:45,7519,7520.5,7524.5,7515.75,-147,641,552,3166.1,0.17,0,0
153,2026-07-22 18:31:31,7520.5,7530.75,7533.5,7520,-8,439,326,2620.0,0.12,0,0
154,2026-07-22 19:15:12,7530.5,7544.25,7545,7530.25,-6,388,112,1427.8,0.08,0,7530.25
155,2026-07-22 19:39:00,7544.25,7545,7549.5,7542.75,-43,502,490,2395.6,0.20,7549.5,0
156,2026-07-22 20:18:55,7545,7540.25,7546.5,7538.75,-507,91,-70,1690.1,-0.04,0,0
157,2026-07-22 20:47:05,7540.25,7531.75,7542.25,7529.5,-396,98,-256,2694.2,-0.10,7542.25,0
158,2026-07-22 21:32:00,7532,7524.75,7534.25,7521.5,-842,98,-820,2971.0,-0.28,0,0
159,2026-07-22 22:21:31,7524.75,7532.5,7533.75,7520.75,-9,416,414,4162.4,0.10,0,0
160,2026-07-22 23:30:53,7532.5,7522,7535.5,7521.75,-366,16,-358,5031.5,-0.07,7535.5,0
161,2026-07-23 00:54:45,7522,7522.25,7526.5,7521.5,-521,114,-512,2363.2,-0.22,7526.5,7521.5
162,2026-07-23 01:34:08,7522.25,7516.75,7525.5,7512.25,-534,119,-222,1778.3,-0.12,0,0
163,2026-07-23 02:03:47,7516.75,7501.25,7517.25,7498.5,-986,19,-860,577.9,-1.49,0,7498.5
164,2026-07-23 02:13:25,7501.25,7508.25,7513.25,7501,-43,191,107,1039.3,0.10,7513.25,7501
165,2026-07-23 02:30:44,7508.25,7498.5,7508.75,7495.25,-467,148,-393,1215.9,-0.32,0,0
166,2026-07-23 02:51:00,7498.5,7506.75,7507,7496.5,-79,350,204,991.9,0.21,7507,7496.5
167,2026-07-23 03:07:32,7506.75,7513,7515.25,7506.25,-102,225,-100,1476.9,-0.07,7515.25,0
168,2026-07-23 03:32:09,7513,7520,7520.25,7507.5,-407,0,-230,1856.1,-0.12,7520.25,7507.5
169,2026-07-23 04:03:05,7519.75,7513,7526,7512.5,-447,350,-446,1623.0,-0.27,0,0
170,2026-07-23 04:30:08,7513,7509.75,7515.5,7509.25,-693,4,-693,2417.8,-0.29,0,0
171,2026-07-23 05:10:26,7509.75,7520.25,7524.25,7508.5,-122,288,175,2045.9,0.09,0,7508.5
172,2026-07-23 05:44:32,7520.25,7511.75,7522.5,7510.5,-408,72,-280,2147.2,-0.13,0,7510.5
173,2026-07-23 06:20:20,7511.75,7499.75,7511.75,7499.75,-537,135,-510,815.1,-0.63,0,7499.75
174,2026-07-23 06:33:55,7499.75,7491.25,7502,7491,-662,168,-352,308.1,-1.14,0,7491
175,2026-07-23 06:39:03,7491.25,7493.75,7496.25,7490,-361,150,-190,582.9,-0.33,0,0
176,2026-07-23 06:48:46,7493.75,7497.75,7503.25,7493,0,608,338,552.3,0.61,0,0
177,2026-07-23 06:57:58,7497.75,7494.5,7501.5,7493.75,-64,280,68,734.6,0.09,7501.5,7493.75
178,2026-07-23 07:10:13,7494.5,7492.5,7496.75,7487,-579,125,-262,464.2,-0.56,7496.75,7487
179,2026-07-23 07:17:57,7492.75,7483,7492.75,7483,-567,36,-520,385.1,-1.35,7492.75,7483
180,2026-07-23 07:24:22,7483,7479.75,7484,7477.75,-171,323,115,386.1,0.30,7484,0
181,2026-07-23 07:30:48,7479.75,7475.25,7481.5,7475,-575,74,-571,343.1,-1.66,0,0
182,2026-07-23 07:36:31,7475.25,7470.5,7475.75,7470,-1144,0,-1109,270.1,-4.11,7475.75,0
183,2026-07-23 07:41:01,7470.5,7468.75,7473.5,7466.75,-2376,0,-2239,178.3,-12.56,7473.5,7466.75
184,2026-07-23 07:44:00,7468.75,7463.25,7471.75,7463,-642,175,-638,270.1,-2.36,0,0
185,2026-07-23 07:48:30,7463,7469,7470.25,7462,-1,1084,1069,300.6,3.56,0,0
186,2026-07-23 07:53:31,7469,7463.75,7471,7463.75,0,390,371,406.9,0.91,0,7463.75
187,2026-07-23 08:00:17,7463.75,7460.5,7468,7460.25,-139,283,-82,331.3,-0.25,0,0
188,2026-07-23 08:05:49,7460.5,7463.5,7464,7456.5,-318,582,478,153.1,3.12,7464,0
189,2026-07-23 08:08:22,7463.25,7455,7463.25,7454.75,-138,715,254,208.2,1.22,7463.25,0
190,2026-07-23 08:11:50,7455,7455.25,7459.5,7453.25,-273,489,261,299.2,0.87,7459.5,0
191,2026-07-23 08:16:49,7455.25,7455,7457.5,7453.25,-229,387,-95,194.0,-0.49,0,0
192,2026-07-23 08:20:03,7455,7451.75,7456.5,7451,-111,358,252,287.3,0.88,0,0
193,2026-07-23 08:24:51,7451.75,7452.5,7454,7449.25,-115,262,-46,232.2,-0.20,7454,0
194,2026-07-23 08:28:43,7452.5,7452,7454.5,7451.75,-509,90,-402,79.3,-5.07,0,7451.75
195,2026-07-23 08:30:02,7452,7448.25,7453.5,7447.75,-999,114,-962,19.8,-48.54,7453.5,0
196,2026-07-23 08:30:22,7448.25,7449.5,7450.5,7445,-879,63,-508,30.5,-16.66,7450.5,7445
197,2026-07-23 08:30:53,7449.5,7455,7455,7448.75,-154,446,446,36.2,12.34,0,0
198,2026-07-23 08:31:29,7455,7459.25,7459.75,7454,0,779,756,36.5,20.74,0,0
199,2026-07-23 08:32:05,7459.25,7464.75,7465,7458,-198,462,454,50.1,9.05,0,0
200,2026-07-23 08:32:55,7464.75,7467.5,7467.5,7462,-392,31,-124,49.4,-2.51,0,0
201,2026-07-23 08:33:45,7467.5,7472.5,7474.5,7467.25,-80,608,440,48.5,9.07,0,7467.25
202,2026-07-23 08:34:33,7472.5,7475.75,7476,7471,-236,282,154,43.3,3.55,0,0
203,2026-07-23 08:35:17,7475.75,7470,7477,7470,-549,173,-549,54.6,-10.05,0,0
204,2026-07-23 08:36:11,7470,7475.75,7476,7468.75,-226,123,85,65.5,1.30,7476,0
205,2026-07-23 08:37:17,7475.75,7473.25,7479.25,7473,-312,232,-306,80.7,-3.79,0,7473
206,2026-07-23 08:38:38,7473.25,7477.5,7477.75,7472,-363,107,-72,84.4,-0.85,0,0
207,2026-07-23 08:40:02,7477,7475,7478,7474.75,-421,0,-358,69.3,-5.17,0,7474.75
208,2026-07-23 08:41:11,7475,7481.5,7482,7474.5,-15,808,708,91.4,7.75,0,0
209,2026-07-23 08:42:43,7481.5,7484.75,7486.25,7481.25,-17,800,432,73.9,5.85,7486.25,0
210,2026-07-23 08:43:57,7484.75,7477.75,7485,7477.75,-1116,18,-1116,66.1,-16.88,0,0
211,2026-07-23 08:45:03,7477.75,7475.75,7480.5,7473.25,-629,200,-462,47.8,-9.67,7480.5,7473.25
212,2026-07-23 08:45:51,7475.75,7475.5,7478.75,7473,-294,233,-56,72.5,-0.77,0,7473
213,2026-07-23 08:47:03,7475.5,7466.75,7476,7465.75,-965,190,-942,61.9,-15.22,7476,0
214,2026-07-23 08:48:05,7467,7468,7470.25,7466.5,-358,27,-142,70.9,-2.00,7470.25,0
215,2026-07-23 08:49:16,7468,7463.5,7468.5,7462.25,-875,20,-464,61.8,-7.51,0,7462.25
216,2026-07-23 08:50:18,7463.5,7460.75,7466,7460.25,-141,244,120,80.0,1.50,0,7460.25
217,2026-07-23 08:51:38,7460.75,7461.25,7461.75,7457.25,-529,0,-326,81.4,-4.00,0,0
218,2026-07-23 08:52:59,7461.25,7466,7466.25,7459.5,-75,862,858,73.9,11.62,7466.25,0
219,2026-07-23 08:54:13,7466,7472.75,7473.75,7465.5,-21,1004,970,62.4,15.53,0,7465.5
220,2026-07-23 08:55:15,7472.75,7462.5,7473,7462.5,-495,60,-454,85.8,-5.29,0,7462.5
221,2026-07-23 08:56:41,7462.5,7456,7463.75,7456,-241,49,-192,86.9,-2.21,0,7456
222,2026-07-23 08:58:08,7456,7458.75,7459.5,7453,-280,44,20,88.9,0.22,7459.5,7453
223,2026-07-23 08:59:37,7458.75,7466,7466,7455.5,-101,449,392,70.2,5.59,7466,0
224,2026-07-23 09:00:47,7465.75,7459.5,7466.5,7457.25,-285,7,-136,95.3,-1.43,0,7457.25
225,2026-07-23 09:02:22,7459.5,7460.5,7462.5,7457.75,-22,289,142,101.4,1.40,0,0
226,2026-07-23 09:04:04,7460.5,7461.75,7465.5,7460,-62,349,-32,88.7,-0.36,7465.5,7460
227,2026-07-23 09:05:32,7461.75,7466.25,7469.75,7460.75,-81,779,550,76.1,7.23,0,7460.75
228,2026-07-23 09:06:49,7466.25,7460.25,7468,7460,-133,183,-114,97.1,-1.17,7468,0
229,2026-07-23 09:08:26,7460.25,7449.5,7462,7448.75,-1172,133,-1082,58.5,-18.49,0,7448.75
230,2026-07-23 09:09:24,7449.5,7458,7460.5,7448.75,-55,695,610,54.3,11.24,7460.5,7448.75
231,2026-07-23 09:10:18,7457.75,7457.25,7458,7452.25,-184,163,-22,87.3,-0.25,7458,7452.25
232,2026-07-23 09:11:46,7457.25,7464.5,7464.5,7457,-17,548,542,76.2,7.11,7464.5,7457
233,2026-07-23 09:13:02,7464.5,7459,7465.75,7458.5,-142,230,146,97.2,1.50,7465.75,7458.5
234,2026-07-23 09:14:40,7459.25,7456.75,7460.25,7455,-315,60,-30,62.4,-0.48,0,7455
235,2026-07-23 09:15:42,7456.75,7460.75,7461,7454.75,-77,442,424,84.3,5.03,7461,7454.75
236,2026-07-23 09:17:06,7460.75,7463.25,7463.75,7457.75,-164,161,104,91.7,1.13,0,7457.75
237,2026-07-23 09:18:38,7463.25,7455.5,7463.75,7454.25,-101,290,280,75.0,3.73,7463.75,7454.25
238,2026-07-23 09:19:53,7455.5,7457.5,7458.75,7453.75,-179,679,652,101.0,6.45,0,0
239,2026-07-23 09:21:34,7457.75,7460.75,7464.75,7456.75,-51,317,162,100.1,1.62,0,0
240,2026-07-23 09:23:14,7460.75,7454.5,7462.5,7451.5,-560,1,-304,91.4,-3.33,7462.5,0
241,2026-07-23 09:24:46,7454.5,7450.75,7458,7450.5,-187,88,-168,109.1,-1.54,0,7450.5
242,2026-07-23 09:26:35,7450.75,7456.25,7456.5,7450,-109,489,486,103.8,4.68,7456.5,7450
243,2026-07-23 09:28:19,7456.25,7458.25,7459.75,7452,-109,490,447,100.5,4.45,0,7452
244,2026-07-23 09:29:59,7458.25,7453.75,7460.25,7453.5,-181,190,-165,123.7,-1.33,0,7453.5
245,2026-07-23 09:32:03,7453.75,7447,7455,7447,-527,50,-506,106.9,-4.73,7455,7447
246,2026-07-23 09:33:50,7447,7447.25,7451.5,7446.25,-66,333,142,104.5,1.36,0,7446.25
247,2026-07-23 09:35:34,7447.25,7456,7456,7446,-80,690,690,107.5,6.42,0,7446
248,2026-07-23 09:37:22,7456,7457,7463.25,7456,-8,583,178,62.3,2.86,7463.25,7456
249,2026-07-23 09:38:24,7457,7464.75,7465.5,7456.75,-46,488,312,100.2,3.12,7465.5,0
250,2026-07-23 09:40:04,7464.75,7455.25,7467,7454,-632,264,-620,99.5,-6.23,0,7454
251,2026-07-23 09:41:44,7455.25,7451.5,7456.5,7449.5,-376,34,-85,102.9,-0.83,7456.5,7449.5
