date,bl_1,bl_2,bl_3,bl_4,bl_5,bl_6,bl_7,bl_8,bl_9,bl_10
2025-09-30,6631.39,6740.27,6720.99,6698.64,6775.87,6672.68,6761.29,6499.22,6601.48,6714.8
2025-10-01,6767.02,6778.56,6715.09,6727.39,6698.25,6655.76,6843.86,6747.19,6692.94,6643.8
2025-10-02,6603.03,6751.99,6772.83,6792.27,6724.33,6557.57,6697.19,6641.59,6801.09,6834.53
2025-10-03,6773.55,6750.64,6730.82,6945.86,6621.37,6760.82,6661.0,6649.66,6726.39,6500.62
2025-10-06,6798.37,6825.62,6731.48,6774.24,6761.15,6702.8,6502.87,6751.09,6743.93,6684.41
2025-10-07,6774.23,6728.74,6804.05,6653.52,6741.86,6791.52,6985.03,6828.47,6675.51,6694.19
2025-10-08,6696.56,6774.23,6748.66,6822.12,6724.18,6803.01,6810.54,6498.87,6562.36,6644.81
2025-10-09,6730.07,6676.28,6831.09,6792.64,6894.73,6624.01,6703.06,6761.15,6782.79,6802.23
2025-10-10,6966.33,6600.68,6798.07,7064.14,6479.58,6624.39,6679.36,6823.73,6579.87,6542.16
2025-10-13,6651.52,6715.77,6675.05,6601.02,6472.55,6575.16,6730.49,6746.9,6888.56,6954.15
2025-10-14,6705.1,6677.07,6578.85,6727.11,6757.1,6699.07,6563.3,6600.11,6631.09,6642.35
2025-10-15,6647.43,6691.44,6603.0,6738.55,6757.11,6508.92,6657.81,6623.68,6311.92,6423.48
2025-10-16,6701.2,6737.85,6746.67,6552.9,6833.06,6723.16,6524.12,6412.03,6590.4,6562.52
2025-10-17,6618.36,6599.0,6734.98,6669.64,6621.91,6878.64,6970.47,6728.69,6839.15,7152.52
2025-10-20,6675.83,6796.28,6824.14,6751.2,6775.34,6712.05,6555.21,6646.28,6741.5,6760.81
2025-10-21,6792.25,6762.7,6674.58,6723.89,6823.78,6751.1,6634.75,6653.28,6543.49,6772.74
2025-10-22,6760.2,6721.4,6789.55,6640.19,6852.85,6706.0,6455.37,6564.12,6588.28,6611.05
2025-10-23,6750.03,6796.92,6701.37,6841.72,6564.98,6762.6,6857.64,6789.95,6553.88,6722.84
2025-10-24,6714.48,6847.26,6734.86,6791.77,6838.5,6729.95,6898.83,7133.41,7266.21,6927.5
