date,bl_1,bl_2,bl_3,bl_4,bl_5,bl_6,bl_7,bl_8,bl_9,bl_10
2025-09-30,2467.96,2316.62,2460.57,2406.38,2278.53,2477.78,2456.24,2100.7,2411.58,2375.13
2025-10-01,2493.66,2412.07,2563.85,2432.52,2483.88,2469.95,2466.19,2279.56,2069.95,2358.91
2025-10-02,2459.28,2333.42,2439.23,2409.51,2444.5,1951.1,2262.15,2545.16,2509.14,2427.2
2025-10-03,2508.38,2444.92,2434.24,2583.6,2530.07,2459.55,2427.7,2296.57,2439.77,2457.24
2025-10-06,2475.09,2263.87,2489.25,2493.95,2359.0,2454.5,2477.44,2594.67,2517.89,2235.89
2025-10-07,2489.77,2475.68,2425.48,2410.16,2596.34,2577.15,3028.65,2608.04,2163.8,2454.9
2025-10-08,2453.41,2515.6,2459.81,2520.79,2186.62,2319.39,2494.7,2256.14,2537.91,2551.27
2025-10-09,2475.16,2446.28,2527.67,2500.49,2436.95,2564.96,2269.68,2461.01,2513.68,2106.52
2025-10-10,2415.01,2358.06,2435.14,2118.09,2459.65,2449.7,2028.87,2182.18,2177.42,2429.91
2025-10-13,2428.22,2400.25,2493.87,2431.63,2667.92,2480.0,2144.18,2497.64,2608.65,2085.15
2025-10-14,2688.4,2445.72,2460.36,2204.93,2531.14,2470.1,2505.1,2510.15,2070.06,2525.15
2025-10-15,2484.3,2479.96,2509.86,2542.5,2587.33,2567.97,1987.19,2262.72,2234.27,2519.25
2025-10-16,2496.16,2363.44,2517.3,2472.86,2460.21,2415.85,2679.01,2505.1,2243.17,2036.72
2025-10-17,2487.72,2506.93,2685.0,2204.85,2497.38,2416.57,2656.89,2102.37,2467.74,2483.74
2025-10-20,2467.74,2549.11,2460.01,2538.15,2612.3,2088.21,2477.4,2489.75,2497.72,2208.11
2025-10-21,2517.96,2467.89,2520.79,2665.35,2586.87,2509.58,2039.45,2548.7,2416.64,2442.04
2025-10-22,2437.15,2457.12,2110.41,2303.36,2517.6,2508.24,2506.25,2144.86,2707.37,2673.51
2025-10-23,2489.12,2420.5,2518.44,2449.03,2458.57,2582.58,2515.03,2195.99,2082.89,2495.89
2025-10-24,2479.83,2544.0,2539.33,2439.1,2549.06,2567.84,2569.36,2802.51,2603.89,2053.62
2025-10-27,2487.52,2507.54,2553.76,2580.96,2562.56,2078.63,2333.65,2403.59,2463.58,2249.86
2025-10-28,2520.33,2352.61,2528.92,2473.96,2540.18,2489.31,2688.82,2563.35,2756.88,2005.13
2025-10-29,2518.68,2542.26,2449.72,2014.66,2334.25,2440.18,2372.96,2475.72,2549.68,2499.79
2025-10-30,2499.28,2430.98,2440.87,2515.96,2427.0,2549.34,2360.64,2021.58,2457.43,2390.02
2025-10-31,2392.97,2578.84,2033.76,2529.69,2444.27,2447.31,2547.68,2335.58,2872.19,2796.42
2025-11-03,2485.76,2500.57,2435.3,2465.81,2459.67,2506.52,2609.06,2514.38,2056.86,2394.19
2025-11-04,2464.38,2364.78,2390.64,2485.23,2469.95,2100.91,1934.35,2429.97,2410.03,2513.31
2025-11-05,2499.54,2450.58,2519.98,2480.65,2515.16,2079.35,1971.64,2429.8,2457.69,2470.15
2025-11-06,2381.0,2415.21,2515.74,2470.61,1860.43,2449.9,2460.22,2465.81,2170.09,2536.98
2025-11-07,2467.27,2018.74,2128.32,2396.66,2375.81,2828.37,2772.0,2549.5,2416.01,2547.82
2025-11-10,2421.37,2466.36,2424.33,2994.66,2227.99,2440.74,2490.3,1996.44,2486.31,2500.11
2025-11-11,2520.48,2491.3,2333.04,2424.73,2529.01,2303.05,2469.39,2645.01,2022.95,2439.19
2025-11-12,2490.8,2484.98,2439.97,2390.67,2417.57,1992.98,2520.84,2698.76,2463.69,2466.85
2025-11-13,2329.99,2346.21,2417.99,2490.46,2036.08,2492.15,2213.95,2515.32,2690.75,2362.13
2025-11-14,2253.02,2534.14,2422.48,2353.25,2369.28,2431.17,2702.77,2094.68,2507.75,3142.03
2025-11-17,2340.3,2304.28,2542.52,2277.27,2320.3,2283.28,2377.38,2455.88,2157.63,2440.46
2025-11-18,2283.88,2372.55,2569.83,2383.49,2154.74,2195.25,2634.28,2348.66,2405.57,2364.61
2025-11-19,2393.74,2256.76,2383.08,2313.5,2414.15,2342.97,2459.77,2538.46,2204.63,2500.1
2025-11-20,2273.28,2310.92,2226.41,2343.32,2480.81,2149.97,2450.03,2369.17,3339.62,2579.96
2025-11-21,2333.8,2403.58,2353.12,2440.19,2153.56,2199.34,2365.96,2822.94,2691.73,2587.78
2025-11-24,2415.14,2350.29,2194.57,2374.69,2208.84,2449.23,2342.58,2380.59,2297.39,2630.6
2025-11-25,2295.94,2400.62,2504.93,2500.39,2182.36,2434.13,2357.41,2459.35,2728.01,2414.56
2025-11-26,2530.11,2645.46,2494.61,2469.19,2442.94,2483.57,2328.19,2414.2,2236.8,2345.6
2025-11-28,2504.27,2533.03,2552.13,2475.39,2469.7,2336.39,2329.5,2548.92,2442.53,2237.06
2025-12-01,2328.67,2474.4,2422.26,2502.22,2491.43,2482.93,2218.29,2445.02,2436.99,2297.93
2025-12-02,2433.9,2485.56,2495.28,2475.82,2311.78,2315.67,2461.93,2679.49,2276.91,2211.98
2025-12-03,2522.0,2648.22,2246.19,2496.34,2311.63,2281.14,2380.31,2754.51,2749.23,2545.37
2025-12-04,2543.06,2645.99,2563.32,2250.05,2530.68,2260.94,2536.36,2227.6,2454.49,2505.78
2025-12-05,2490.11,2190.99,2514.36,2791.93,2221.7,2524.8,2516.66,2577.34,2247.92,2294.48
2025-12-08,2173.61,2326.54,2429.5,2720.17,2615.54,2524.46,2535.63,2227.01,2557.07,2489.74
2025-12-09,2501.89,2215.92,2282.17,2328.25,2489.56,2531.99,2261.82,2557.71,2762.18,2769.9
2025-12-10,2525.49,2791.29,2359.91,2510.91,2314.82,2316.61,2521.04,2570.69,2591.11,2604.17
2025-12-11,2620.94,2547.55,2560.41,2536.01,2587.13,2398.49,2516.02,2572.08,2257.71,2570.35
2025-12-12,2523.01,2407.65,2547.68,2340.9,2581.0,2560.05,2106.38,2577.61,2731.52,2549.87
2025-12-15,2500.86,2561.12,2569.52,2335.82,2520.66,2601.09,2576.15,2365.16,3854.11,2091.0
2025-12-16,2549.81,2489.64,2512.55,2480.0,2610.34,2600.16,2351.12,2498.13,2657.81,2529.65
2025-12-17,2440.21,2489.74,2460.74,2510.28,2446.23,2525.58,2550.28,2530.62,2579.55,2547.5
2025-12-18,2430.32,2510.95,2479.83,2539.07,2550.32,2450.97,2579.55,2580.91,2557.74,2114.14
2025-12-19,2510.13,2472.27,2493.57,2500.26,2557.9,2302.46,2382.64,2167.73,2484.08,2616.4
2025-12-22,2257.68,2509.95,2823.38,2559.24,2666.85,2525.66,2530.74,2563.58,2554.38,2599.53
2025-12-23,2513.92,2483.2,2530.18,2269.23,2545.41,2577.87,2568.95,2555.6,2571.6,2549.62
2025-12-24,2531.2,2582.21,2561.05,2541.18,2275.03,2570.8,2492.94,2507.97,2520.55,2550.99
2025-12-26,2562.61,2560.53,2506.51,2510.1,2642.8,2249.17,2480.0,2793.7,2529.87,2611.36
2025-12-29,2523.61,2494.13,2530.57,2806.27,2540.81,2318.53,2550.31,2654.87,2520.45,2508.15
2025-12-30,2529.65,2500.19,2545.95,2525.73,2459.31,2792.18,2470.27,2482.39,2494.83,2509.96
2025-12-31,2534.13,2483.85,2479.32,2386.18,2520.38,2425.53,2459.26,2582.95,2409.87,3181.72
2026-01-02,2479.83,2545.63,2432.41,2278.08,2656.8,2520.3,2536.05,2405.38,2336.74,2459.93
2026-01-05,2519.84,2570.1,2525.91,2591.42,2585.44,2498.01,2283.5,2510.26,2535.54,2540.2
2026-01-06,2585.86,2590.84,2552.34,2446.48,2611.55,2630.4,2378.8,2625.34,2556.33,2548.7
2026-01-07,2540.54,2610.26,2591.08,2682.58,2299.14,2550.61,2545.48,2450.88,2605.2,2575.39
2026-01-08,2685.97,2635.09,2610.51,2585.75,2512.39,2620.69,2560.66,1795.66,2547.15,2603.7
2026-01-09,2666.99,2718.96,2567.48,2653.26,2551.05,2594.91,2668.44,3300.81,2824.35,2062.89
2026-01-12,2661.96,2640.65,2671.3,2636.56,2610.99,2605.98,2666.23,2474.97,2098.6,2627.06
2026-01-13,2674.34,2630.06,2525.76,2664.43,2660.06,2645.13,2404.73,2093.14,2595.3,2625.27
