date,bl_1,bl_2,bl_3,bl_4,bl_5,bl_6,bl_7,bl_8,bl_9,bl_10
2025-12-17,24852.83,25051.91,25329.61,25078.19,25624.0,25239.72,24713.03,23814.76,24506.51,24594.28
2025-12-18,25047.08,25254.81,24551.28,24643.22,24842.17,24813.01,25228.85,24289.9,24596.01,25378.5
2025-12-19,25776.37,25569.68,25030.28,25009.49,24236.42,25256.33,25924.09,25169.54,25468.48,25077.98
2025-12-22,25196.36,25716.57,25465.02,25294.42,25452.07,25603.78,26167.11,25563.45,25403.58,25350.56
2025-12-23,25365.74,26349.33,25625.94,25895.06,25695.71,25834.41,25736.86,25023.51,25327.9,25576.78
2025-12-24,25760.34,25287.25,25501.98,24718.72,24837.9,25632.25,25109.62,25529.68,25700.09,25942.68
2025-12-26,25909.84,25771.37,25377.36,25242.89,25641.92,24831.63,26030.63,26261.83,25694.43,25608.45
2025-12-29,25790.68,25584.89,25693.56,25292.49,26113.45,24422.08,25645.77,25492.95,25090.23,25173.67
2025-12-30,25734.82,25188.27,25468.78,25897.21,25801.03,25591.08,25148.49,26200.07,26009.14,25287.38
2025-12-31,25441.31,25534.08,25714.69,26001.91,25035.64,25406.03,24799.29,25348.5,25249.77,24890.72
2026-01-02,25372.03,25588.2,24915.41,25192.08,25318.47,25698.45,24782.48,25739.45,25043.82,25247.95
2026-01-05,25687.0,25888.11,25473.65,25615.89,25820.07,25522.51,25283.66,25244.75,26615.51,25302.48
2026-01-06,25363.72,25701.1,25906.26,25538.39,26105.05,25223.47,26073.47,26648.44,25663.31,25319.21
2026-01-07,25769.96,25074.23,25868.77,24859.39,25730.75,26460.06,25902.17,24688.31,25579.11,25703.33
2026-01-08,25081.28,25232.2,25746.37,26087.12,24941.11,25505.57,25468.73,25164.85,24874.26,25274.3
2026-01-09,26036.92,25078.63,25828.3,25486.28,25440.23,24504.86,27026.06,25045.18,25874.25,25902.2
2026-01-12,25794.35,25631.74,25765.65,25506.84,26154.23,25824.0,24888.88,25673.69,25898.26,25981.05
2026-01-13,26019.57,25469.94,26783.8,25894.91,25488.1,25829.33,26188.11,24710.04,26036.92,25403.86
2026-01-14,25759.18,25234.22,25032.85,25831.25,26326.95,26894.9,25655.73,24943.7,25445.63,24737.52
2026-01-15,25252.3,25731.47,25827.77,25511.45,25605.28,26098.13,26134.3,25766.69,25482.17,25312.23
2026-01-16,25814.44,25529.42,25308.91,25891.12,26092.68,25358.91,25600.05,26761.41,25236.31,27219.47
2026-01-20,25561.74,24820.68,25800.81,26668.02,25407.65,25960.38,25990.18,24052.75,24616.49,25325.96
2026-01-21,25834.5,25255.61,25645.06,25609.67,25059.96,25559.62,24798.78,26028.44,25191.77,25097.92
2026-01-22,25863.12,25077.12,25613.17,25284.01,25551.31,25172.65,25225.59,25262.83,25456.23,25804.25
2026-01-23,25277.78,25735.01,26108.56,24802.66,25896.31,25656.13,25622.38,26938.54,26041.17,25864.66
2026-01-26,25698.9,26009.0,25859.18,26197.63,25426.58,24668.03,25564.54,24534.37,26235.53,25776.02
2026-01-27,26985.8,26502.37,26183.58,25646.52,26234.0,25116.28,24775.04,25491.24,26339.05,25364.2
2026-01-28,26342.63,26537.6,26301.72,25552.92,26228.03,25924.62,26160.28,25462.34,26498.75,26000.51
2026-01-29,26286.28,26564.89,26185.25,25789.06,26204.38,26474.1,25245.62,26223.64,26599.02,26404.89
2026-01-30,25694.4,25834.44,26417.47,26084.76,25851.97,25270.75,25644.18,25066.81,25890.07,24907.44
2026-02-02,25895.09,25500.25,25990.58,26586.69,26227.72,25540.91,25645.39,25690.57,26042.58,24713.39
2026-02-03,25654.7,25279.09,24914.95,26405.85,25554.46,26021.04,25479.96,24798.53,25390.79,24547.68
2026-02-04,24304.04,25445.0,24654.01,25243.46,25488.85,24855.44,25210.82,24045.35,25304.75,24535.61
2026-02-05,25085.64,24456.88,24810.96,24909.17,23896.15,24308.54,25004.14,24179.69,24255.62,24271.14
2026-02-06,25406.73,25618.27,25015.58,25045.43,25241.34,24702.79,25306.33,24747.35,24853.38,25098.54
2026-02-09,25311.84,25705.1,25582.42,25115.61,25417.13,25733.04,24924.91,24730.2,25503.38,24434.71
2026-02-10,25836.03,24652.98,25231.72,25012.89,25191.99,24903.09,25624.11,24844.38,24806.61,25471.59
