date,bl_1,bl_2,bl_3,bl_4,bl_5,bl_6,bl_7,bl_8,bl_9,bl_10
2025-12-22,223.73,248.72,279.78,253.61,264.27,250.28,250.79,254.04,253.13,257.6
2025-12-23,249.34,246.29,250.95,225.07,252.46,255.68,254.8,253.47,255.06,252.88
2025-12-24,251.04,256.1,254.0,252.03,225.63,254.96,247.24,248.73,249.98,253.0
2025-12-26,254.25,254.05,248.69,249.04,262.21,223.15,246.06,277.18,251.0,259.09
2025-12-29,250.29,247.37,250.98,278.32,252.0,229.95,252.94,263.31,249.98,248.76
2025-12-30,250.92,248.0,252.54,250.53,243.94,276.96,245.03,246.23,247.47,248.97
2025-12-31,251.36,246.37,245.92,236.68,249.99,240.58,243.93,256.2,239.03,315.59
2026-01-02,245.98,252.5,241.27,225.96,263.53,249.99,251.55,238.59,231.78,244.0
2026-01-05,249.94,254.93,250.54,257.04,256.45,247.77,226.5,248.99,251.5,251.96
2026-01-06,256.39,256.89,253.07,242.58,258.94,260.81,235.86,260.31,253.47,252.71
2026-01-07,252.03,258.95,257.05,266.12,228.09,253.03,252.52,243.14,258.45,255.49
2026-01-08,266.43,261.38,258.94,256.49,249.21,259.95,254.0,178.12,252.66,258.27
2026-01-09,264.49,269.65,254.63,263.13,253.0,257.35,264.64,327.35,280.1,204.58
2026-01-12,264.09,261.98,265.02,261.57,259.03,258.54,264.52,245.54,208.2,260.63
2026-01-13,265.44,261.04,250.69,264.45,264.02,262.54,238.68,207.75,257.59,260.57
2026-01-14,260.67,260.1,264.06,266.22,252.5,254.7,266.06,213.63,262.56,263.01
2026-01-15,265.04,259.82,259.02,264.09,269.06,273.95,256.69,262.14,331.89,221.26
2026-01-16,268.98,270.0,280.72,271.97,276.66,267.98,289.54,265.0,302.19,330.14
2026-01-20,258.94,265.96,278.99,268.52,244.47,269.04,167.25,268.0,267.55,274.98
2026-01-21,271.09,267.01,267.8,268.99,246.97,281.25,260.94,264.39,274.05,332.62
2026-01-22,273.07,271.09,259.39,275.3,268.98,281.12,262.24,327.02,301.51,283.0
2026-01-23,267.97,264.91,261.52,270.84,263.95,265.94,241.56,262.93,252.18,274.55
2026-01-26,259.99,274.52,260.63,285.9,264.48,264.95,177.17,262.01,265.9,290.96
2026-01-27,267.99,259.04,284.45,266.0,263.0,261.51,271.0,273.38,182.57,251.64
2026-01-28,266.59,272.97,260.01,256.95,253.91,266.0,261.0,277.89,258.03,263.98
2026-01-29,259.93,267.03,266.83,280.5,258.04,273.18,252.41,262.96,192.24,261.98
2026-01-30,263.13,256.16,255.29,267.13,252.97,271.6,373.6,286.98,283.11,271.83
2026-02-02,258.75,263.07,264.1,265.56,253.58,268.04,187.27,294.58,287.48,275.98
2026-02-03,275.04,264.02,267.93,264.98,278.67,259.05,262.05,190.42,259.32,263.01
2026-02-04,256.78,265.92,264.13,259.12,253.04,276.59,251.74,314.64,273.91,246.16
2026-02-05,252.04,276.01,259.05,259.73,182.73,263.03,255.08,262.03,256.0,274.1
2026-02-06,268.47,262.52,272.03,310.72,263.97,254.18,267.94,259.97,261.49,225.14
2026-02-09,264.88,270.84,277.16,263.36,258.95,270.38,263.02,318.8,290.48,286.48
2026-02-10,269.96,268.08,263.06,262.66,269.78,284.07,260.35,300.18,280.53,315.25
2026-02-11,268.97,265.43,261.46,272.39,268.43,263.0,270.98,259.99,261.99,309.62
2026-02-12,259.34,264.91,255.76,254.09,254.98,276.69,264.39,269.98,274.63,285.66
2026-02-13,260.23,270.06,213.79,265.68,256.73,267.98,257.71,265.09,265.31,232.41
2026-02-17,262.71,258.34,267.64,260.04,266.9,259.3,210.43,245.18,265.65,216.63
2026-02-18,267.68,246.41,261.74,260.67,263.06,264.02,260.28,265.04,270.08,262.05
2026-02-19,262.12,216.9,261.67,260.74,266.04,325.38,271.15,264.2,264.62,232.69
2026-02-20,271.07,266.01,282.24,241.76,220.51,260.79,269.51,263.73,264.72,265.22
2026-02-23,264.81,258.91,255.94,256.43,270.0,265.33,226.51,248.09,257.91,268.76
2026-02-24,269.01,262.07,249.26,260.35,225.07,265.61,256.99,241.18,337.6,285.51
2026-02-25,262.15,268.25,260.96,264.83,228.09,247.03,284.1,270.29,342.13,286.15
2026-02-26,268.0,262.96,255.32,269.07,269.98,264.92,262.29,267.58,282.11,233.32
2026-02-27,264.02,264.98,261.01,267.42,293.72,233.93,257.54,262.96,338.03,320.75
2026-03-02,259.13,266.12,267.55,267.95,260.04,276.61,347.12,323.53,283.01,279.16
2026-03-03,265.53,263.03,264.0,261.27,267.47,260.96,244.2,344.12,313.53,299.35
2026-03-04,258.07,265.47,252.23,268.21,269.02,262.99,268.05,277.45,271.8,239.52
2026-03-05,247.36,255.15,258.08,260.63,252.34,261.21,269.16,261.07,235.54,268.14
2026-03-06,255.25,250.88,250.64,292.19,257.36,214.44,246.99,216.14,222.59,255.92
2026-03-09,249.03,261.79,255.76,224.44,234.29,235.21,336.66,262.71,259.28,262.32
2026-03-10,228.25,259.94,236.51,239.12,251.26,342.38,265.3,263.03,261.2,259.58
2026-03-11,258.47,258.7,225.76,255.04,266.17,221.82,236.58,248.67,261.03,237.76
