date,bl_1,bl_2,bl_3,bl_4,bl_5,bl_6,bl_7,bl_8,bl_9,bl_10
2026-01-07,480.9,477.4,478.18,487.34,489.16,489.88,491.38,475.57,476.79,481.56
2026-01-08,473.45,475.39,483.17,470.09,471.52,472.79,474.15,476.86,477.85,478.89
2026-01-09,476.38,472.43,475.98,485.0,485.48,473.13,473.57,474.23,475.62,477.76
2026-01-12,476.5,478.02,475.59,476.89,478.66,480.36,481.98,482.9,471.81,473.26
2026-01-13,475.18,472.39,469.65,465.6,466.39,467.48,467.86,474.66,477.33,
2026-01-14,463.79,465.62,459.78,461.88,460.84,459.02,466.68,452.68,464.6,464.93
2026-01-15,461.94,460.94,459.57,450.24,463.53,455.52,456.32,457.82,454.89,449.73
2026-01-16,461.45,465.31,455.12,464.46,456.77,459.63,466.58,453.21,454.43,457.04
2026-01-20,452.66,451.32,457.76,446.76,447.24,461.72,449.86,450.71,448.64,451.84
2026-01-21,445.97,446.62,448.86,441.38,447.83,440.01,440.68,443.34,444.93,445.29
2026-01-22,452.69,448.01,448.77,453.38,442.87,443.79,444.89,446.14,449.42,452.22
2026-01-23,461.03,462.07,463.97,467.42,468.49,455.55,457.26,465.02,468.82,471.74
2026-01-26,467.82,464.68,475.27,480.71,459.48,466.12,467.38,468.65,472.68,478.82
2026-01-27,471.4,472.75,478.7,482.02,491.36,476.18,489.6,483.77,492.15,491.02
2026-01-28,492.31,485.35,478.76,470.59,476.77,469.81,483.24,489.92,487.72,487.37
2026-01-29,424.52,450.28,414.69,432.96,452.46,422.09,425.86,451.41,450.86,416.83
2026-01-30,434.48,421.35,427.98,413.12,445.61,444.49,442.51,441.19,440.73,439.75
2026-02-02,433.13,433.75,416.15,427.19,426.05,409.3,420.69,434.11,430.18,429.72
2026-02-03,428.94,422.63,407.3,409.4,412.01,413.79,414.37,425.89,423.43,421.43
2026-02-04,427.42,404.53,422.96,409.77,397.63,413.73,432.12,429.82,426.62,426.22
2026-02-05,403.85,405.32,383.91,384.89,398.27,390.98,386.45,402.7,407.54,378.84
2026-02-06,415.06,411.27,401.75,382.92,404.5,392.06,385.79,404.97,416.12,397.64
2026-02-09,426.15,432.36,432.06,427.96,419.96,416.33,434.13,427.25,421.13,420.72
2026-02-10,429.84,425.89,422.66,398.32,431.09,417.8,414.34,423.48,420.61,419.11
2026-02-11,418.28,394.09,416.87,406.18,414.8,390.25,411.26,410.27,409.31,404.23
2026-02-12,398.02,413.4,404.71,416.24,408.17,410.02,387.6,392.77,417.43,420.94
2026-02-13,417.28,411.77,395.32,398.46,384.71,420.18,419.09,389.17,412.31,410.92
2026-02-17,387.66,389.02,405.88,384.39,396.91,388.63,390.66,392.38,395.8,400.97
2026-02-18,388.06,398.4,413.1,409.17,406.11,389.46,417.95,388.8,403.08,415.38
2026-02-19,408.17,404.69,392.07,387.09,410.44,402.59,399.73,388.24,406.55,408.57
2026-02-20,409.49,394.71,415.33,412.82,407.58,401.17,395.36,379.8,399.02,385.48
2026-02-23,395.38,401.37,392.8,373.66,376.01,371.03,384.64,401.94,368.07,368.47
2026-02-24,391.69,397.07,377.31,375.65,379.13,392.79,398.9,396.58,404.14,379.88
2026-02-25,389.44,414.55,405.89,407.17,415.26,385.87,398.28,403.5,420.2,415.89
2026-02-26,406.25,411.86,391.89,389.9,414.89,399.09,400.07,403.04,412.31,409.71
2026-02-27,405.31,380.41,380.09,394.12,404.34,382.1,378.98,402.32,400.57,397.28
2026-03-02,385.73,402.05,400.87,387.42,404.2,397.32,386.83,404.64,394.15,391.93
2026-03-03,398.85,414.37,408.69,395.47,412.39,390.19,406.42,390.99,409.77,417.23
2026-03-04,416.22,402.43,396.41,403.67,406.98,400.72,402.04,401.41,418.49,409.3
2026-03-05,409.69,404.03,419.71,410.1,405.04,406.16,412.44,407.6,420.11,418.63
2026-03-06,397.09,402.0,419.72,421.59,404.77,415.97,410.02,417.4,412.3,413.3
2026-03-09,406.54,417.4,413.57,407.44,402.8,403.06,403.64,408.32,417.01,420.39
2026-03-10,411.41,398.08,407.12,415.88,403.39,400.94,402.57,414.09,398.68,399.91
2026-03-11,396.12,398.37,400.25,409.33,410.64,396.75,397.79,401.27,402.79,403.89
2026-03-12,407.01,403.74,408.01,405.86,399.37,398.85,395.66,397.55,402.79,401.08
2026-03-13,401.61,390.23,393.04,398.26,394.44,388.7,391.36,397.84,400.22,402.95
2026-03-17,403.04,397.93,404.7,394.57,391.69,402.13,404.17,405.4,403.52,395.99
2026-03-18,398.49,400.07,391.89,383.74,385.17,389.75,393.66,399.17,393.12,398.72
2026-03-19,390.55,396.44,397.28,382.31,388.52,394.83,395.73,386.48,392.59,394.05
2026-03-20,390.98,377.9,388.3,386.16,377.03,375.38,387.39,373.59,389.51,381.44
2026-03-23,378.37,375.89,373.94,376.43,387.53,388.0,389.55,383.66,384.66,384.0
