date,bl_1,bl_2,bl_3,bl_4,bl_5,bl_6,bl_7,bl_8,bl_9,bl_10
2025-12-17,6889.91,6761.73,6833.84,6855.1,6796.82,6548.58,7045.62,6840.77,6681.51,6967.18
2025-12-18,6775.45,6836.36,6887.38,6702.42,6716.78,7058.84,6853.86,6669.46,6779.32,6988.81
2025-12-19,6858.14,6943.74,6981.46,6831.8,6850.27,6880.53,6950.98,7044.55,7003.8,6873.74
2025-12-22,6979.45,6880.01,6932.67,6860.62,6901.13,7001.47,7158.81,6971.32,6599.45,6697.82
2025-12-23,6972.86,7027.91,6898.5,6861.37,6920.69,6990.27,7048.37,7012.38,6963.52,6911.27
2025-12-24,6977.58,6947.55,7010.91,7059.86,6987.98,6757.91,7077.95,7000.99,6849.89,6877.0
2025-12-26,7051.91,7033.96,6976.48,7028.75,6868.15,6965.8,6999.05,6828.59,6900.74,6945.64
2025-12-29,6968.5,6998.99,7021.95,7114.65,6988.11,6925.65,6973.61,6949.48,6875.03,6652.39
2025-12-30,6996.92,6945.78,7036.4,6850.24,6747.61,7145.62,6974.39,6873.56,7024.72,7049.22
2025-12-31,6972.44,6917.47,7020.72,6949.63,6873.05,6771.0,6937.2,6838.7,6942.81,6825.11
2026-01-02,6949.03,6897.63,7004.23,6941.18,6921.49,6845.36,6856.2,6549.83,6868.84,7129.4
2026-01-05,7016.92,6999.93,7027.15,6887.73,6957.88,6976.13,7076.8,6939.18,6852.35,6990.65
2026-01-06,7000.56,6936.34,6960.8,6901.31,7021.14,7060.03,6927.35,6971.12,6991.1,7010.53
2026-01-07,7020.84,6995.46,6986.59,6990.94,6953.15,7028.54,6917.45,6907.92,7193.96,6700.12
2026-01-08,7017.48,6951.17,6997.75,7058.3,7120.62,6866.76,6844.82,6989.63,7006.85,6907.53
2026-01-09,6952.31,7022.87,7056.09,7014.82,6820.51,6649.42,7349.01,7361.2,7161.78,6661.93
2026-01-12,7070.99,7022.41,6975.11,7116.43,7057.7,6964.57,7207.61,6830.81,6949.03,6984.68
2026-01-13,7066.43,7058.76,6983.44,6772.88,6911.74,7039.52,7286.49,6947.39,7024.35,6973.35
2026-01-14,6964.88,7020.97,7017.12,7063.99,7051.79,6900.6,7072.08,7356.35,7200.66,6765.64
2026-01-15,7033.01,6923.72,6973.48,7057.94,7009.99,7141.32,6960.16,6818.82,6716.43,6869.42
2026-01-16,6978.24,7059.77,6930.2,7050.9,7030.93,6990.11,6901.04,6555.07,6921.8,7294.11
2026-01-20,6976.68,6873.49,7094.89,7053.76,6782.76,6950.22,6760.79,6896.75,7103.28,6881.48
2026-01-21,6904.84,6845.03,6875.96,6835.77,6974.34,6944.99,6987.36,6892.71,6823.21,6765.59
2026-01-22,6884.49,6852.72,7041.23,7004.47,6923.12,6827.57,6984.82,6988.37,6949.82,6669.06
2026-01-23,7002.83,6956.74,6853.23,6886.89,7031.92,6938.05,6969.79,7307.55,6901.71,6872.97
2026-01-26,7027.4,7017.35,6926.09,6831.3,7036.67,7004.35,6902.41,6660.89,6954.9,6879.2
2026-01-27,7063.89,6949.88,7291.07,7071.34,7054.58,7016.98,7002.18,6784.39,7030.02,7122.16
2026-01-28,7062.99,6993.44,7053.41,7043.42,6951.26,6832.31,7092.56,7032.63,6983.36,7022.18
2026-01-29,7053.66,7102.69,7028.09,7084.72,6821.36,6976.56,7176.36,6901.47,7000.59,7187.32
2026-01-30,7045.83,7027.42,7003.09,6902.59,6852.56,6833.5,7057.53,6926.06,6912.92,6952.46
2026-02-02,7071.86,7060.72,7028.34,7000.4,6967.33,6948.0,6977.58,6824.44,6939.12,7039.18
2026-02-03,7047.18,7124.2,6825.13,6984.83,7000.3,6924.82,7024.72,6879.93,6949.07,6836.05
2026-02-04,6838.48,6741.95,6993.85,7001.33,6893.22,6947.98,6669.57,6964.76,7172.81,6833.19
2026-02-05,6970.43,6746.59,6921.27,6796.33,6894.61,7046.25,6845.24,6673.62,6692.65,6932.51
