session_date,eod_date,spot_eod,spot_intraday,cr,cr_gex,ps,ps_gex,hvl,hvl_gex,d1_min,d1_min_gex,d1_max,d1_max_gex,cr0,cr0_gex,ps0,ps0_gex,hvl0,hvl0_gex,gw0,gw0_gex,gex_1,gex_1_gex,gex_2,gex_2_gex,gex_3,gex_3_gex,gex_4,gex_4_gex,gex_5,gex_5_gex,gex_6,gex_6_gex,gex_7,gex_7_gex,gex_8,gex_8_gex,gex_9,gex_9_gex,gex_10,gex_10_gex
2026-03-12,2026-03-12,,,6950.0,2747219.302185841,6600.0,-15698489.403275808,6800.0,-2722771.5078403046,6577.84,,6792.66,,6720.0,805645.4314307823,6600.0,-15698489.403275808,6775.0,-3677771.397918916,6720.0,805645.4314307823,6700.0,-10991306.955677992,6750.0,-8997289.430125337,6650.0,-11828514.318676988,6725.0,-6581004.028159328,6675.0,-5353092.221300516,6500.0,-11856536.863739884,6900.0,1127422.6856799263,6550.0,-3166784.213573141,6850.0,819345.8884277699,6575.0,-2565134.432575393
2026-03-13,2026-03-13,,,7000.0,4132236.6453161314,6500.0,-17611372.529608477,6875.0,-825863.3061381575,6580.45,,6769.55,,6960.0,485301.936042259,6500.0,-17611372.529608477,6875.0,-825863.3061381575,6960.0,485301.936042259,6600.0,-8630261.901921399,6700.0,-7660772.941212753,6650.0,-4207858.060791102,6750.0,-3829338.196689268,6625.0,-2681376.463080651,6550.0,-7352066.305567574,6800.0,-3750480.659599755,6525.0,-4022422.979435194,6575.0,-2294938.433360006,6825.0,-1446311.0400505983
2026-03-16,2026-03-16,,,7000.0,6272870.882765005,6500.0,-17566798.341379266,6875.0,-967117.558013181,6666.94,,6832.56,,6930.0,669663.5118425813,6550.0,-8837686.970526345,6875.0,-967117.558013181,6930.0,669663.5118425813,6700.0,-8903264.939544518,6800.0,-4041407.420769069,6750.0,-4610968.6371625,6675.0,-2602366.2696160795,6825.0,-1046849.6406496384,6600.0,-10079396.8493014,6650.0,-5377195.267411963,6900.0,4510478.937764823,6625.0,-3131715.9556617634,6850.0,-788069.0276761241
2026-03-17,2026-03-17,,,7000.0,8176644.716122312,6500.0,-16875129.179368164,6800.0,-4014988.743052461,6696.97,,6851.53,,6830.0,601902.2779610641,6550.0,-8304489.872254528,6825.0,-247230.9347473965,6830.0,601902.2779610641,6700.0,-10745834.697942773,6750.0,-6625271.358619342,6775.0,-1605485.2875635992,6725.0,-1724130.414323653,6740.0,-632184.6506758214,6650.0,-6346569.626935011,6625.0,-3368731.178138732,6900.0,5388551.086990924,6675.0,-2804851.5071593896,6925.0,2190218.053311485
2026-03-18,2026-03-18,,,6900.0,4584078.025438005,6500.0,-23136138.275844853,6800.0,-2443162.3599769026,6575.99,,6752.01,,7150.0,1256463.110997646,6550.0,-13639107.10873318,6825.0,399908.3207441501,7150.0,1256463.110997646,6600.0,-14412738.747942436,6700.0,-12508157.693596188,6650.0,-8715310.609891625,6750.0,-6020154.64335435,6625.0,-4483404.410805201,6525.0,-5630933.110719311,6575.0,-3505365.455232656,6775.0,-801754.9201841755,6520.0,-862514.9238285662,6760.0,-258258.7366051164
2026-03-19,2026-03-19,,,7000.0,5073028.906959152,6500.0,-22258544.88527537,6700.0,-11738766.596036917,6586.19,,6754.81,,6720.0,1984029.956687597,6600.0,-17197976.22360087,6700.0,-11738766.596036917,6720.0,1984029.956687597,6650.0,-7936557.979778062,6625.0,-5437659.576771307,6750.0,-2081951.219713674,6675.0,-3366959.7038523923,6620.0,-1646282.356444697,6550.0,-13789857.855261637,6525.0,-6357068.96380938,6575.0,-4853714.00217568,6800.0,-477754.92781347816,6825.0,924490.507565192
2026-03-20,2026-03-20,,,7000.0,3477868.593794395,6500.0,-21699945.568440456,6800.0,-479207.0100620658,6498.55,,6678.45,,6720.0,640053.760705869,6400.0,-11282771.620767634,6700.0,-9933033.034899017,6720.0,640053.760705869,6600.0,-12656893.180345044,6550.0,-10468750.05994408,6650.0,-6864051.80004552,6525.0,-7100860.26206921,6575.0,-4362109.295373191,6450.0,-7639880.427584347,6750.0,-1480451.9824954418,6475.0,-3763290.095620373,6725.0,-1112073.423339277,6425.0,-1702427.4923160234
2026-03-23,2026-03-23,,,6750.0,5206636.683897057,6500.0,-21609342.68266837,6700.0,-7623434.610851672,6544.94,,6720.56,,6750.0,5206636.683897057,6575.0,-7512194.900309253,6700.0,-7623434.610851672,6750.0,5206636.683897057,6600.0,-9969349.778921714,6550.0,-10461603.088314464,6650.0,-7207709.977825394,6625.0,-4162669.1618375233,6675.0,-2649622.4873880856,6525.0,-6834017.868640317,6800.0,3442374.0822193096,6475.0,-4727278.718397685,6725.0,2794911.983688104,6775.0,378684.5270856016
2026-03-24,2026-03-24,,,6800.0,7133131.653519782,6500.0,-22782733.97971619,6675.0,-1962219.368238445,6559.15,,6733.35,,6725.0,5743300.798269531,6500.0,-22782733.97971619,6640.0,-119084.83288972598,6725.0,5743300.798269531,6600.0,-9815683.980786065,6650.0,-7178132.290133284,6575.0,-4545247.122400158,6700.0,-1315231.1098117244,6625.0,-3090207.15962528,6550.0,-10298105.105912045,6525.0,-6936883.076992142,6750.0,3460157.8084478527,6475.0,-3634839.363539871,6775.0,845253.0839372757
2026-03-25,2026-03-25,,,6800.0,7771068.763325839,6500.0,-24122969.52861795,6700.0,-2190707.079075485,6554.62,,6727.38,,6700.0,-2190707.079075485,6600.0,-11273243.359152792,6640.0,-119948.15293434748,6700.0,-2190707.079075485,6650.0,-7024066.557003312,6625.0,-4646980.198075421,6675.0,-3897384.9322889256,6575.0,-4849332.302998155,6725.0,3278561.424568615,6550.0,-11160447.734048106,6525.0,-7584411.40451193,6750.0,4181000.15048909,6475.0,-3357270.760555687,6775.0,933627.9715870316
2026-03-26,2026-03-26,,,6800.0,5450328.4486181,6500.0,-29217007.179674894,6700.0,-1367151.129851418,6440.35,,6630.65,,6590.0,788730.0241364926,6500.0,-29217007.179674894,6585.0,-338635.41004208603,6590.0,788730.0241364926,6550.0,-13043493.426541911,6450.0,-13659372.21040818,6600.0,-6592226.0852571735,6525.0,-9949938.537504155,6575.0,-7175521.285620842,6400.0,-16697438.9037027,6650.0,-4311706.115599013,6350.0,-6289184.686069115,6375.0,-5670082.304318329,6675.0,-1146619.381803451
2026-03-27,2026-03-27,,,6800.0,3128045.462593898,6500.0,-19954652.577474654,6700.0,-1755805.655650444,6293.42,,6502.58,,6750.0,666104.5044239279,6400.0,-14756156.765751678,6625.0,-1591434.182254144,6750.0,666104.5044239279,6300.0,-12652509.123035325,6450.0,-8458571.424057694,6350.0,-6637870.795664488,6475.0,-4647453.099696497,6325.0,-3500633.021178544,6200.0,-12328313.329168182,6550.0,-7681878.223906223,6600.0,-6012902.403778126,6525.0,-6962491.037518374,6250.0,-6755867.677340643
2026-03-30,2026-03-30,,,6800.0,3063605.7662058217,6300.0,-17391543.18695997,6550.0,-902134.0363395404,6281.59,,6484.91,,6600.0,-345458.49804673286,6300.0,-17391543.18695997,6475.0,-2950066.1494552214,6600.0,-345458.49804673286,6400.0,-17004814.294897933,6450.0,-8000710.820348416,6350.0,-10228502.68561632,6375.0,-5059831.392493392,6325.0,-4848814.494618693,6500.0,-10892744.899812276,6200.0,-14205103.908266816,6250.0,-8776721.902284231,6525.0,-1143216.8145348462,6275.0,-3651599.135368912
2026-03-31,2026-03-31,,,6800.0,6790132.988330871,6500.0,-13714751.203615084,6550.0,-5553276.473441186,6481.97,,6653.03,,6620.0,4319249.216679032,6450.0,-7909426.042497985,6550.0,-5553276.473441186,6620.0,4319249.216679032,6600.0,2298454.06468645,6525.0,-4401026.62235266,6650.0,1512051.4790623812,6625.0,1637368.1184761536,6585.0,1816792.664226203,6400.0,-11310571.0539881,6700.0,1396389.7091118451,6425.0,-2558467.2808822063,6675.0,3450489.974601272,6680.0,1531720.4584594092
2026-04-01,2026-04-01,,,6800.0,7930631.320866718,6500.0,-19362817.58697209,6600.0,-3343569.7704127976,6534.22,,6700.28,,6720.0,5910793.117127884,6500.0,-19362817.58697209,6590.0,-732148.2117597676,6720.0,5910793.117127884,6550.0,-8815034.240614371,6675.0,4835524.219874256,6700.0,3756789.2930751545,6650.0,-2408355.0857394454,6575.0,-2873117.238836448,6725.0,4805406.004860967,6775.0,4328122.047108846,6750.0,5951844.723186447,6730.0,2776500.6470121024,6760.0,2435179.653018379
2026-04-02,2026-04-02,,,6800.0,8156971.383733554,6500.0,-17058562.500885393,6605.0,-234166.95667867849,6542.7,,6705.3,,6700.0,4167500.166380303,6550.0,-6151360.515941442,6605.0,-234166.95667867849,6700.0,4167500.166380303,6600.0,-5254885.85249029,6675.0,3968726.936137621,6575.0,-1514050.076884498,6670.0,1667612.1564960685,6640.0,1480118.7723121946,6725.0,5543106.230770789,6750.0,6685869.6707830215,6775.0,4853221.290613632,6475.0,-2922577.5304404823,6760.0,2521171.031217196
2026-04-06,2026-04-06,,,6800.0,11875558.00350511,6500.0,-14901992.053175751,6605.0,-223406.3355591428,6569.81,,6731.69,,6700.0,5811962.312311701,6600.0,-5611023.51909839,6635.0,96796.81280518135,6700.0,5811962.312311701,6725.0,7271122.084023979,6675.0,4955081.044563282,6670.0,2256355.276488265,6720.0,2556394.423581603,6730.0,2262784.765740576,6750.0,8184059.5962269725,6775.0,5767458.879674455,6550.0,-5736624.342031441,6760.0,2720863.1608705786,6740.0,1801232.7786785385
