date,bl_1,bl_2,bl_3,bl_4,bl_5,bl_6,bl_7,bl_8,bl_9,bl_10
2025-09-30,45505.78,46660.88,46864.62,47775.76,48394.4,45148.46,45315.16,46482.44,48000.36,48674.68
2025-10-01,47637.71,47595.58,46960.6,45407.55,45858.61,45602.29,48023.3,47287.61,48558.47,46172.26
2025-10-02,46023.82,47208.38,45644.07,46824.1,47599.59,47996.24,45325.96,47703.43,46282.44,46745.02
2025-10-03,48413.52,47270.55,47012.53,46364.17,47042.72,48217.75,45704.22,46962.78,47361.31,45002.32
2025-10-06,48847.94,47046.67,47977.14,48386.54,46393.19,45611.38,46703.32,47100.26,48783.04,47150.57
2025-10-07,46772.55,47850.03,47394.32,45436.4,46054.34,48360.18,45605.72,46202.0,45859.14,48615.0
2025-10-08,47761.62,46676.42,45969.62,47991.81,47325.16,48134.68,45593.58,48232.54,45357.72,45773.68
2025-10-09,47030.21,47004.41,47487.65,47793.84,46315.2,45636.91,47313.3,46527.24,45944.8,47183.87
2025-10-10,47256.62,42554.89,46550.67,47698.81,45885.38,47406.97,45130.67,50826.97,48375.98,48049.71
2025-10-13,45507.25,45165.79,49069.93,48533.26,45134.64,45911.21,47065.82,47881.85,44735.2,45855.1
2025-10-14,47061.64,47981.9,45084.57,45845.22,44357.32,47513.58,46717.93,44591.72,48264.14,46177.45
2025-10-15,47081.17,45709.26,47610.56,46401.23,48432.5,44186.25,47304.74,46682.42,47676.69,44722.53
2025-10-16,46918.52,45352.79,46454.84,44989.23,46798.81,45014.91,47490.13,47143.54,47367.62,45290.59
2025-10-17,48174.59,46640.57,47493.75,42913.58,46057.69,44691.63,46959.03,46174.0,47714.11,48825.44
2025-10-20,47651.21,47953.77,46301.73,46995.23,45385.2,49470.73,46118.46,48432.3,49168.07,44955.43
2025-10-21,45799.93,46439.58,48518.89,47831.44,46723.47,47514.82,47348.02,47735.74,47112.89,48432.64
2025-10-22,47876.56,45841.74,47828.8,46500.04,46606.18,48506.34,47413.07,45629.5,49004.65,45114.03
2025-10-23,46184.97,47822.07,48146.9,47529.55,46271.46,45981.41,46868.93,45765.76,45527.55,47677.77
2025-10-24,48370.2,45717.23,48430.03,45347.2,49040.1,49793.31,49131.33,45647.35,47066.58,47762.89
2025-10-27,49249.3,46169.71,46222.37,46502.88,49373.84,49166.51,48919.84,52147.11,50788.02,50714.22
2025-10-28,49024.35,47173.63,45937.01,48082.23,49268.01,49193.28,46513.33,47275.43,49340.42,50404.11
2025-10-29,49000.99,49421.77,48536.0,46099.67,49126.33,46693.38,47035.54,47758.25,48039.66,48322.06
