date,bl_1,bl_2,bl_3,bl_4,bl_5,bl_6,bl_7,bl_8,bl_9,bl_10
2025-12-15,58.18,58.0,58.41,56.9,56.5,55.0,60.0,54.8,57.21,55.99
2025-12-16,59.28,55.4,56.89,53.87,53.49,57.45,56.8,58.46,55.12,54.21
2025-12-17,57.16,58.41,57.6,54.33,54.64,56.87,55.6,55.97,57.46,57.54
2025-12-18,55.13,57.24,55.65,57.19,54.74,55.98,56.63,54.78,56.41,56.85
2025-12-19,58.56,57.3,58.75,55.06,54.57,56.21,56.99,57.53,55.79,58.25
2025-12-22,59.05,56.58,57.41,56.0,56.48,56.99,59.48,60.16,58.64,56.16
2025-12-23,58.24,57.3,61.13,57.72,58.64,57.0,60.02,59.07,56.23,58.04
2025-12-24,57.85,56.99,60.24,59.08,58.59,57.76,56.53,59.52,57.37,58.17
2025-12-26,57.66,55.51,56.3,60.48,54.81,56.49,57.01,60.99,59.87,59.04
2025-12-29,57.49,56.45,59.0,59.24,58.32,56.49,60.58,58.92,57.32,62.93
2025-12-30,59.0,57.99,56.7,56.06,60.08,55.92,59.59,59.39,54.59,56.51
2025-12-31,56.46,54.59,56.86,55.63,55.86,57.98,57.75,57.25,59.5,58.12
2026-01-02,56.52,59.0,55.14,57.13,57.77,58.18,57.49,54.22,58.09,57.0
2026-01-05,58.14,58.74,56.49,57.23,56.74,56.27,60.15,54.9,58.01,56.58
2026-01-06,58.01,54.76,60.23,59.01,58.24,58.38,58.84,57.57,57.23,55.24
2026-01-07,54.18,56.02,57.37,58.13,54.04,55.28,54.83,55.11,57.81,58.04
2026-01-08,58.76,57.54,58.93,57.33,56.76,56.57,58.02,58.56,57.76,63.46
2026-01-09,56.53,58.86,59.31,61.8,55.17,57.0,60.16,54.93,60.01,59.79
2026-01-12,55.99,60.48,58.0,62.29,57.82,57.08,57.31,55.1,60.63,59.8
2026-01-13,56.28,59.94,63.41,61.99,61.58,59.6,61.15,58.61,61.87,62.46
2026-01-14,63.86,61.93,60.16,61.82,60.26,62.03,56.12,60.64,62.34,58.87
2026-01-15,59.09,58.66,59.59,60.32,57.61,57.82,58.82,60.38,53.38,60.62
2026-01-16,58.1,56.3,61.09,57.1,57.33,56.41,61.92,61.32,61.13,61.7
2026-01-20,62.12,63.24,60.22,57.5,58.34,60.0,59.22,58.45,62.99,62.54
2026-01-21,59.9,61.8,58.98,59.07,58.52,59.99,62.38,58.7,62.47,62.59
2026-01-22,59.49,60.75,57.96,58.99,57.36,59.15,57.79,58.26,60.54,62.28
2026-01-23,58.36,63.35,61.1,58.99,59.28,61.51,65.26,67.15,59.52,59.37
2026-01-26,62.98,61.0,57.96,57.89,59.38,50.91,61.59,62.21,59.15,58.56
2026-01-27,59.98,64.51,61.02,63.73,60.59,64.31,62.81,50.25,62.48,71.45
2026-01-28,60.64,62.03,62.51,77.57,60.46,65.01,62.72,63.73,73.68,49.88
2026-01-29,64.02,66.84,64.1,62.84,64.48,63.65,61.2,62.8,84.69,49.19
2026-01-30,68.98,61.99,61.77,62.24,67.4,68.09,63.22,48.7,60.67,60.05
2026-02-02,60.18,65.93,59.61,62.48,64.56,59.5,65.5,51.26,64.35,63.5
2026-02-03,62.84,65.08,66.05,61.6,61.02,64.48,64.23,62.42,49.45,58.79
2026-02-04,61.5,63.99,62.89,65.98,66.61,53.92,63.13,64.79,67.31,50.3
2026-02-05,63.56,61.77,64.54,63.02,63.93,61.25,61.97,62.2,50.14,61.5
2026-02-06,63.56,61.47,66.75,65.19,59.04,62.67,63.95,64.5,64.96,67.69
2026-02-09,64.53,66.89,65.51,61.07,64.34,61.52,62.38,63.0,63.44,66.22
2026-02-10,62.35,61.5,65.79,62.29,65.57,65.65,61.99,62.03,63.15,64.99
2026-02-11,64.99,67.03,64.57,62.87,67.19,63.92,60.88,62.61,66.42,66.24
2026-02-12,63.91,64.04,63.01,62.87,62.04,61.7,61.46,61.29,64.15,60.48
2026-02-13,64.82,61.48,60.18,59.28,58.68,63.48,61.85,63.64,59.01,60.75
2026-02-17,63.05,63.79,63.85,64.72,61.29,64.3,62.24,62.54,60.38,60.56
2026-02-18,66.01,65.61,64.87,65.7,62.95,63.48,63.63,64.3,60.94,65.15
2026-02-19,63.81,67.9,68.01,64.99,65.74,66.52,67.02,64.45,65.48,67.68
2026-02-20,67.89,69.54,64.13,63.23,68.18,68.99,72.13,64.28,64.02,63.67
2026-02-23,63.39,67.0,63.36,65.87,69.01,68.77,62.52,63.01,63.75,68.19
2026-02-24,67.87,67.06,64.66,65.82,65.51,63.39,68.47,62.55,68.01,62.0
2026-02-25,63.03,67.45,66.77,64.82,62.3,64.97,67.0,65.85,68.37,67.81
2026-02-26,64.56,66.95,66.56,63.01,63.76,62.77,63.36,65.97,66.65,61.85
2026-02-27,66.54,63.31,63.7,62.96,70.72,64.38,63.51,64.61,65.49,68.18
2026-03-02,72.28,68.07,69.29,67.41,74.26,66.99,70.25,76.21,77.24,75.02
2026-03-03,71.91,72.94,71.25,75.03,77.37,77.99,72.75,77.87,75.2,70.83
2026-03-04,74.99,75.99,71.04,71.74,74.24,73.07,77.25,76.6,70.13,74.82
2026-03-05,79.47,76.98,80.62,81.82,81.04,78.91,77.63,78.14,83.21,83.45
2026-03-06,94.98,94.76,86.78,93.19,92.11,96.91,56.84,87.75,85.42,88.09
2026-03-09,90.0,87.49,99.58,89.59,92.53,93.25,97.6,101.72,107.19,104.44
2026-03-10,86.26,87.34,85.13,83.27,86.99,87.03,88.45,86.72,85.01,83.97
2026-03-11,85.01,84.21,81.99,91.08,83.99,84.5,89.84,84.77,89.47,88.73
2026-03-12,93.01,93.44,93.09,96.66,84.03,99.9,94.76,96.52,93.56,92.36
2026-03-13,94.07,99.98,104.37,101.14,92.78,93.09,98.07,97.13,104.05,110.36
2026-03-16,94.99,89.39,95.9,96.62,90.21,91.48,90.34,101.91,101.62,100.0
2026-03-17,99.98,101.21,92.3,95.96,92.2,94.76,95.41,100.71,96.17,81.42
2026-03-18,98.93,93.07,95.78,99.72,100.94,91.71,97.78,95.0,97.17,97.36
2026-03-19,95.48,94.37,94.24,93.07,98.52,96.33,97.97,100.25,98.31,91.5
2026-03-20,92.81,97.16,105.42,103.01,101.21,91.13,107.6,88.92,67.31,92.31
2026-03-23,91.66,88.05,84.98,86.18,85.9,86.95,87.68,83.97,84.79,94.49
2026-03-24,93.51,96.03,88.67,88.52,89.99,96.75,87.09,89.34,90.71,93.26
2026-03-25,86.13,89.5,92.48,88.28,88.03,96.87,93.88,93.51,93.23,95.58
2026-03-26,92.12,92.6,93.78,94.27,96.7,91.35,88.66,94.32,100.01,95.0
2026-03-27,104.3,96.11,103.52,93.09,95.33,105.3,95.44,100.31,100.56,98.73
2026-03-30,100.98,99.84,105.39,103.01,100.08,104.99,98.87,104.82,108.03,103.77
2026-03-31,104.6,103.57,98.63,97.5,100.34,105.32,106.57,107.57,104.48,104.24
2026-04-01,100.15,101.4,102.76,108.67,97.46,85.43,102.49,104.07,96.8,98.47
2026-04-02,104.16,107.95,101.88,111.07,116.27,126.56,120.49,120.19,118.92,116.7
2026-04-06,112.99,111.8,110.68,118.69,110.2,112.5,123.22,120.51,115.9,108.46
2026-04-07,116.67,107.56,119.11,110.81,117.7,108.79,107.98,118.31,107.69,114.87
2026-04-08,97.89,97.23,92.45,91.58,90.04,96.67,89.45,87.42,99.53,92.0
2026-04-09,100.34,100.0,96.87,95.91,99.86,101.27,98.07,98.66,98.99,100.22
2026-04-10,103.71,94.98,93.77,96.02,100.91,96.7,100.19,92.52,94.59,102.44
2026-04-13,102.39,94.97,95.42,105.83,91.74,97.14,105.55,104.1,100.19,103.96
2026-04-14,89.93,90.65,92.16,97.87,94.9,87.28,88.36,88.82,93.95,95.27
2026-04-15,90.03,95.0,88.76,90.56,89.04,91.9,86.54,88.62,88.28,88.84
2026-04-16,96.59,93.11,93.46,90.6,95.41,98.13,92.92,99.9,96.43,91.99
2026-04-17,87.59,90.29,80.15,79.5,86.85,86.68,80.19,85.3,74.25,83.82
2026-04-20,94.03,95.39,89.26,83.7,87.98,85.54,86.4,94.56,92.34,94.41
2026-04-21,96.6,87.31,91.03,95.32,90.7,91.94,96.23,97.8,89.33,90.04
2026-04-22,87.97,96.28,92.49,89.8,90.16,90.43,94.52,94.8,90.04,92.34
2026-04-23,96.09,94.04,92.51,93.24,97.09,96.7,100.24,94.51,97.9,96.31
2026-04-24,98.26,89.26,90.03,100.01,89.15,93.8,89.9,95.88,99.53,102.9
2026-04-27,100.15,98.49,91.02,94.09,92.56,87.52,91.27,96.66,100.97,100.8
2026-04-28,101.29,102.87,98.98,99.57,95.49,98.05,102.13,105.96,100.07,100.23
2026-04-29,105.52,101.63,105.01,107.35,109.97,114.03,107.48,111.24,104.14,103.27
2026-04-30,105.52,104.32,103.12,107.19,110.0,107.32,100.56,102.16,99.4,105.69
2026-05-01,104.24,105.64,98.76,107.63,110.01,100.99,97.72,98.1,103.44,106.75
2026-05-04,109.03,102.46,110.98,105.21,107.72,112.05,113.93,110.24,109.96,98.87
2026-05-05,99.05,107.77,105.52,104.44,105.33,108.57,104.98,107.02,93.99,98.22
2026-05-06,100.05,92.7,98.87,99.13,93.74,95.93,90.11,95.31,97.46,98.26
2026-05-07,93.06,94.92,95.73,96.93,98.4,93.15,96.5,96.57,98.74,94.08
2026-05-08,99.01,91.81,92.45,90.64,100.2,98.51,101.1,97.18,91.33,94.48
2026-05-11,103.52,93.38,104.66,95.0,96.89,94.23,102.04,102.32,102.68,101.84
2026-05-12,101.7,98.15,103.53,105.16,98.95,102.35,108.36,105.34,98.03,97.59
2026-05-13,103.26,98.16,97.26,101.63,104.18,96.64,97.75,92.37,104.3,104.98
2026-05-14,102.89,96.21,104.33,98.91,98.63,103.19,103.43,100.86,101.64,105.06
2026-05-15,99.3,110.21,103.46,108.51,113.64,90.31,100.78,104.72,104.78,111.7
2026-05-18,109.2,109.42,113.44,104.63,104.09,106.67,114.29,103.86,111.73,118.09
2026-05-19,108.63,112.83,110.95,114.09,106.55,102.77,105.13,111.24,89.19,102.88
2026-05-20,101.22,102.18,100.14,93.68,99.03,87.79,98.6,95.84,95.02,101.44
2026-05-21,98.27,98.77,94.53,94.14,97.75,86.01,94.64,94.99,98.58,99.29
2026-05-22,102.28,103.45,96.64,92.53,100.19,91.66,92.78,102.87,101.52,97.82
2026-05-26,89.07,90.01,97.8,90.26,97.36,97.14,101.7,99.39,84.72,95.31
2026-05-27,86.24,86.33,91.15,87.54,89.47,89.59,91.01,88.72,85.75,93.37
2026-05-28,89.81,86.61,85.85,88.39,85.02,88.15,91.92,86.86,87.0,91.54
2026-05-29,86.59,91.0,93.36,83.3,91.79,95.02,87.91,92.17,91.74,91.08
2026-06-01,92.52,88.47,90.11,89.03,86.69,88.0,98.61,93.32,92.29,90.9
2026-06-02,92.23,90.42,89.99,99.99,94.98,95.49,95.8,86.04,94.64,97.18
2026-06-03,93.2,91.25,92.55,92.39,100.0,93.38,85.79,91.11,95.95,96.5
2026-06-04,90.55,94.81,95.24,91.4,95.96,92.52,91.28,89.77,86.52,88.0
2026-06-05,90.61,95.45,94.98,87.46,92.75,95.73,96.05,96.65,85.8,93.61
2026-06-08,93.68,89.22,84.06,93.25,86.77,89.04,92.15,91.34,95.0,95.29
2026-06-09,85.28,90.94,92.03,91.79,83.98,92.22,84.6,87.35,91.39,87.62
2026-06-10,87.3,92.74,92.48,94.04,91.17,95.19,94.58,93.28,82.58,87.58
2026-06-11,88.53,84.97,86.03,84.56,90.85,89.71,91.24,86.14,89.09,89.3
2026-06-12,82.55,81.59,89.5,90.67,79.33,87.28,86.14,92.17,88.5,87.07
2026-06-15,84.6,78.54,83.65,84.21,81.56,85.04,85.39,84.01,87.21,80.57
2026-06-16,73.94,82.41,79.34,73.24,74.52,73.08,75.77,74.43,78.14,79.84
2026-06-17,77.32,75.26,79.37,78.33,74.59,75.94,75.42,78.57,78.17,73.95
2026-06-18,78.35,79.39,78.93,83.35,73.2,72.41,75.4,80.01,81.3,73.36
2026-06-22,74.34,73.36,72.95,70.23,78.02,71.78,75.68,82.99,79.0,71.47
2026-06-23,70.71,75.94,73.24,75.21,74.27,69.89,76.99,71.92,76.49,76.34
2026-06-24,68.84,69.48,68.46,72.99,71.57,72.37,68.15,73.47,67.49,72.45
2026-06-25,73.7,73.46,70.6,72.03,70.98,71.12,71.57,71.63,74.35,72.48
2026-06-26,70.84,72.51,68.8,70.71,71.86,72.01,72.84,69.24,69.99,69.45
2026-06-29,74.71,71.74,71.3,71.98,70.6,70.19,71.38,73.49,72.06,73.33
2026-06-30,71.53,68.02,71.17,70.21,69.6,73.81,69.52,67.5,70.51,72.5
2026-07-01,66.44,70.44,70.1,70.23,69.75,66.92,65.77,67.09,67.36,67.94
2026-07-02,70.02,68.86,71.63,68.77,63.93,64.95,65.77,73.31,75.45,66.99
2026-07-06,70.33,69.5,68.99,66.01,64.88,68.56,69.66,68.31,68.83,69.32
2026-07-07,67.5,72.49,72.97,70.86,70.5,74.04,69.51,72.08,69.83,67.13
2026-07-08,71.37,71.02,75.92,69.98,76.86,76.02,75.01,72.07,74.06,75.46
2026-07-09,72.89,70.39,73.49,71.42,70.68,70.97,72.76,76.03,70.08,73.94
2026-07-10,72.06,71.03,67.49,68.07,68.53,74.25,74.17,70.01,75.59,71.97
2026-07-13,80.4,75.18,75.47,74.24,78.4,79.61,72.71,82.65,80.98,72.99
2026-07-14,81.32,79.25,82.19,76.52,75.92,79.51,77.34,76.65,79.97,81.46
2026-07-15,82.09,76.04,77.11,81.41,82.0,78.69,79.99,81.1,77.83,82.3
2026-07-16,80.65,79.43,77.3,82.69,73.02,76.66,76.62,76.84,76.97,77.99
2026-07-17,82.7,87.24,81.19,80.54,82.54,77.23,81.71,83.4,79.63,81.63
