date,gex,gex_pct_1y
2025-03-28,-218977084.81989175,0.0427807486631016
2025-03-31,-139955756.76758927,0.13297872340425532
2025-04-01,-88916144.62243897,0.32275132275132273
2025-04-02,-190508553.5203869,0.06842105263157895
2025-04-03,-282889047.41076934,0.0
2025-04-04,-233814929.2109586,0.026041666666666668
2025-04-07,-183827287.12825108,0.09844559585492228
2025-04-08,-188518900.0233537,0.09278350515463918
2025-04-09,-76468298.91488254,0.35384615384615387
2025-04-10,-142649940.39674205,0.14285714285714285
2025-04-11,-103384422.90349077,0.29949238578680204
2025-04-14,-101120109.53642441,0.30808080808080807
2025-04-15,-112892368.32888046,0.2562814070351759
2025-04-16,-150861332.61858928,0.13
2025-04-17,-114155746.4621802,0.25870646766169153
2025-04-21,-150730251.9606831,0.13366336633663367
2025-04-22,-88270372.2251091,0.3645320197044335
2025-04-23,-57441131.5698788,0.4068627450980392
2025-04-24,1748526.2888902277,0.5365853658536586
2025-04-25,-6437585.75220155,0.5194174757281553
2025-04-28,-27832446.18595866,0.45893719806763283
2025-04-29,-19913368.63287279,0.47115384615384615
2025-04-30,20799537.734190993,0.631578947368421
2025-05-01,-12654742.786278628,0.5142857142857142
2025-05-02,45294453.13487587,0.6682464454976303
2025-05-05,10215385.32492344,0.5801886792452831
2025-05-06,-34293707.36295231,0.4413145539906103
2025-05-07,-13726424.970774196,0.4953271028037383
2025-05-08,3213846.9138998985,0.5488372093023256
2025-05-09,5586228.747592337,0.5694444444444444
2025-05-12,114525764.72324756,0.8248847926267281
2025-05-13,90008339.96534166,0.7798165137614679
2025-05-14,75939186.50935593,0.7534246575342466
2025-05-15,97286022.97892717,0.7909090909090909
2025-05-16,81624117.7097915,0.7601809954751131
2025-05-19,89413433.43870291,0.7747747747747747
2025-05-20,58172615.19252261,0.7085201793721974
2025-05-21,-30315140.337464496,0.42857142857142855
2025-05-22,-4847007.015321419,0.5066666666666667
2025-05-23,-33273328.723787166,0.4247787610619469
2025-05-27,71705770.59617016,0.7444933920704846
2025-05-28,48469788.19720646,0.6622807017543859
2025-05-29,31518873.448980786,0.6419213973799127
2025-05-30,22970920.516344726,0.6304347826086957
2025-06-02,64077155.04884592,0.717948717948718
2025-06-03,83321723.2723083,0.7659574468085106
2025-06-04,59823990.50286062,0.7076271186440678
2025-06-05,-6031199.080297176,0.48523206751054854
2025-06-06,74916724.02343103,0.7436974789915967
2025-06-09,65272901.84571069,0.7196652719665272
2025-06-10,75572319.66128597,0.7458333333333333
2025-06-11,32851675.845843814,0.6265560165975104
2025-06-12,54037973.691753544,0.6735537190082644
2025-06-13,-37225058.049691156,0.38271604938271603
2025-06-16,9679187.993335515,0.5409836065573771
2025-06-17,-38989585.81167653,0.37551020408163266
2025-06-18,-47964225.93072646,0.3617886178861789
2025-06-20,-55085800.82158909,0.35080645161290325
2025-06-23,37433503.67309994,0.6385542168674698
2025-06-24,106865545.76067968,0.824
2025-06-25,118221766.0517276,0.848605577689243
2025-06-26,171617219.61630195,0.9166666666666666
2025-06-27,174074247.8311179,0.9169960474308301
2025-06-30,123285832.12891968,0.8543307086614174
2025-07-01,115786994.08280204,0.8313725490196079
2025-07-02,136337697.08837724,0.875
2025-07-03,186303676.36676583,0.9260700389105059
2025-07-07,52216113.81838052,0.6511627906976745
2025-07-08,66169674.00696378,0.7131782945736435
2025-07-09,124257819.4816267,0.8565891472868217
2025-07-10,133053132.96883768,0.8764478764478765
2025-07-11,75358540.86489934,0.7335907335907336
2025-07-14,43628138.38623525,0.6177606177606177
2025-07-15,-82687985.07976043,0.2972972972972973
2025-07-16,-12893258.43899811,0.4555984555984556
2025-07-17,70423791.93279047,0.7335907335907336
2025-07-18,13845824.833821028,0.555984555984556
2025-07-21,15732395.132741943,0.5675675675675675
2025-07-22,2966257.1742071435,0.4980694980694981
2025-07-23,94784191.17735712,0.8108108108108109
2025-07-24,80739761.42015225,0.7722007722007722
2025-07-25,116008868.32590938,0.8532818532818532
2025-07-28,64909855.1179705,0.7065637065637066
2025-07-29,9338384.322578147,0.5173745173745173
2025-07-30,54107511.28652574,0.6602316602316602
2025-07-31,-89228397.87732455,0.26640926640926643
2025-08-01,-162264236.08985996,0.07421875
2025-08-04,-3072277.8391781524,0.4594594594594595
2025-08-05,-102287018.4602383,0.2277992277992278
2025-08-06,-7354086.472768299,0.444015444015444
2025-08-07,-11837008.530037582,0.4362934362934363
2025-08-08,71817169.32041699,0.7374517374517374
2025-08-11,-28106245.962926872,0.37065637065637064
2025-08-12,129175081.35008606,0.8803088803088803
2025-08-13,106621135.41655129,0.8185328185328186
2025-08-14,89499252.20676593,0.7837837837837838
2025-08-15,41747423.61039995,0.5945945945945946
2025-08-18,45576463.04807409,0.6023166023166023
2025-08-19,-29041121.541111197,0.3474903474903475
2025-08-20,-48669125.158944406,0.3088803088803089
2025-08-21,-88313032.67108789,0.24324324324324326
2025-08-22,87289777.37220286,0.7799227799227799
2025-08-25,15613088.494353566,0.5328185328185329
2025-08-26,56831393.92827007,0.6640926640926641
2025-08-27,66541040.38787176,0.7181467181467182
2025-08-28,113410799.57652375,0.8416988416988417
2025-08-29,-29642004.406766023,0.3552123552123552
2025-09-02,-60154226.14719184,0.277992277992278
2025-09-03,-22066823.17578691,0.3783783783783784
2025-09-04,59983615.87328619,0.6872586872586872
2025-09-05,16059437.34441764,0.5444015444015444
2025-09-08,31755208.894617125,0.5846153846153846
2025-09-09,65572557.99157651,0.7153846153846154
2025-09-10,35061887.70649813,0.5846153846153846
2025-09-11,130163330.88391756,0.8884615384615384
2025-09-12,37021976.00638122,0.5846153846153846
2025-09-15,29224959.285402074,0.5576923076923077
2025-09-16,18215274.74854365,0.5307692307692308
2025-09-17,15837965.178830676,0.5192307692307693
2025-09-18,16901801.947278693,0.5307692307692308
2025-09-19,53292519.17873804,0.6461538461538462
2025-09-22,47602961.85142454,0.6115384615384616
2025-09-23,-29314438.333930716,0.3346153846153846
2025-09-24,-47188048.44657259,0.3
2025-09-25,-94985450.33698918,0.21153846153846154
2025-09-26,-18367577.684846103,0.36923076923076925
2025-09-29,-7799058.501448832,0.4230769230769231
2025-09-30,-4255585.30355002,0.4423076923076923
2025-10-01,41909725.979802854,0.6153846153846154
2025-10-02,46992096.20663775,0.6307692307692307
2025-10-03,32826830.09970914,0.5884615384615385
2025-10-06,71670930.24176955,0.7461538461538462
2025-10-07,-16830001.122352384,0.38076923076923075
2025-10-08,66207271.97457055,0.7307692307692307
2025-10-09,-7441533.38586048,0.41923076923076924
2025-10-10,-199040912.46226645,0.019230769230769232
2025-10-13,-70721500.73311119,0.25
2025-10-14,-70880930.18686736,0.25
2025-10-15,-31055200.333960205,0.33076923076923076
2025-10-16,-126374517.98856796,0.11923076923076924
2025-10-17,-34880717.859704405,0.3269230769230769
2025-10-20,90664275.16647162,0.8153846153846154
2025-10-21,30447841.7444245,0.573076923076923
2025-10-22,-27156825.239524722,0.36538461538461536
2025-10-23,54328884.48077132,0.6730769230769231
2025-10-24,124560452.50280714,0.8807692307692307
2025-10-27,260973908.46184558,0.9769230769230769
2025-10-28,205559588.76904166,0.9576923076923077
2025-10-29,163813315.89696476,0.9153846153846154
2025-10-30,90378937.31786098,0.7961538461538461
2025-10-31,54692978.843789205,0.6538461538461539
2025-11-03,88703648.3384018,0.7807692307692308
2025-11-04,-8190122.254559621,0.40384615384615385
2025-11-05,35433461.38867236,0.5692307692307692
2025-11-06,-67500910.08315262,0.24615384615384617
2025-11-07,-21541076.34695635,0.35384615384615387
2025-11-10,123769058.03008802,0.8615384615384616
2025-11-11,169920049.29248738,0.9153846153846154
2025-11-12,141677458.91451606,0.9
2025-11-13,-56530737.52321431,0.25769230769230766
2025-11-14,-22347485.893917933,0.34615384615384615
2025-11-17,-127016971.94877186,0.11153846153846154
2025-11-18,-157329283.21584255,0.05384615384615385
2025-11-19,-47927457.58637388,0.28846153846153844
2025-11-20,-213437012.54357982,0.019230769230769232
2025-11-21,-101054118.96662602,0.18846153846153846
2025-11-24,61088256.166201204,0.7
2025-11-25,127681974.66727374,0.8884615384615384
2025-11-26,187679252.27969244,0.9576923076923077
2025-11-28,200043648.19181556,0.9653846153846154
2025-12-01,108774636.78184225,0.8307692307692308
2025-12-02,127027260.0979155,0.8846153846153846
2025-12-03,151535480.53001142,0.9346153846153846
2025-12-04,137237148.87122095,0.9157088122605364
2025-12-05,123016463.62221774,0.8659003831417624
2025-12-08,86739907.98127018,0.7777777777777778
2025-12-09,49345863.152637854,0.6283524904214559
2025-12-10,94642639.50196046,0.8122605363984674
2025-12-11,205832732.8142246,0.9885057471264368
2025-12-12,5956959.612407088,0.4789272030651341
2025-12-15,-9594105.037624061,0.41762452107279696
2025-12-16,-48270082.08292109,0.29118773946360155
2025-12-17,-103390299.52013685,0.17624521072796934
2025-12-18,-105101256.25025064,0.1724137931034483
2025-12-19,41703183.63235319,0.6091954022988506
2025-12-22,107523341.41340588,0.842911877394636
2025-12-23,171125527.7851204,0.9616858237547893
2025-12-24,289602978.48813653,1.0
2025-12-26,165066427.72952896,0.95
2025-12-29,74349429.74153143,0.7423076923076923
2025-12-30,27175023.396718062,0.55
2025-12-31,-78121744.92464584,0.24521072796934865
2026-01-02,-49469670.90901206,0.2846153846153846
2026-01-05,27976377.262235023,0.5538461538461539
2026-01-06,174555165.86580855,0.9692307692307692
2026-01-07,82267737.43433946,0.7739463601532567
2026-01-08,86407828.83446512,0.7777777777777778
2026-01-09,167035609.97494245,0.9501915708812261
2026-01-12,136398074.78401867,0.9195402298850575
2026-01-13,75513057.59709056,0.7394636015325671
2026-01-14,-3915503.3997887596,0.42911877394636017
2026-01-15,20496716.99921131,0.5095785440613027
2026-01-16,-16610864.911988638,0.36398467432950193
2026-01-20,-178800515.7782849,0.034482758620689655
2026-01-21,-27769405.577639364,0.32950191570881227
2026-01-22,-2490820.8268962875,0.4329501915708812
2026-01-23,-21015146.044264756,0.3486590038314176
2026-01-26,36346443.01012919,0.5747126436781609
2026-01-27,76258021.21912041,0.7547892720306514
2026-01-28,80863396.12261148,0.7624521072796935
2026-01-29,21912034.603163287,0.5287356321839081
2026-01-30,-45896536.4017982,0.27586206896551724
2026-02-02,37149118.50418308,0.5862068965517241
2026-02-03,-83422920.48335743,0.20689655172413793
2026-02-04,-62559379.20420067,0.23754789272030652
2026-02-05,-208685230.2103317,0.01532567049808429
2026-02-06,11223792.933042318,0.48659003831417624
2026-02-09,92255706.15713009,0.8160919540229885
2026-02-10,36179893.15708847,0.578544061302682
2026-02-11,8037842.656788416,0.46360153256704983
2026-02-12,-148896931.80509815,0.05747126436781609
2026-02-13,-144382068.0973835,0.06130268199233716
2026-02-17,-91876977.69153345,0.19923371647509577
2026-02-18,-63444352.8238227,0.2567049808429119
2026-02-19,-101026581.29588395,0.17624521072796934
2026-02-20,-6615246.917980645,0.4329501915708812
2026-02-23,-65249300.038415216,0.26053639846743293
2026-02-24,1096318.7816632092,0.4674329501915709
2026-02-25,133031936.42014763,0.9157088122605364
2026-02-26,-26489821.50145274,0.367816091954023
2026-02-27,-45760998.1467482,0.3103448275862069
2026-03-02,-12820667.328155085,0.4061302681992337
2026-03-03,-43921503.73168035,0.3065134099616858
2026-03-04,4902699.764463276,0.4827586206896552
2026-03-05,-78679720.56345534,0.2222222222222222
2026-03-06,-102072395.70332533,0.1532567049808429
2026-03-09,-35057762.355611965,0.3103448275862069
2026-03-10,-62937311.9166971,0.24521072796934865
2026-03-11,-84959424.36336693,0.20306513409961685
2026-03-12,-131010615.80429602,0.07279693486590039
2026-03-13,-116947794.1584982,0.09961685823754789
2026-03-16,-99647788.76916459,0.16091954022988506
2026-03-17,-86541902.50417638,0.19923371647509577
2026-03-18,-169141862.0981647,0.038314176245210725
2026-03-19,-149057736.24265692,0.05747126436781609
2026-03-20,-175521183.11811686,0.038314176245210725
2026-03-23,-147424413.69275284,0.06896551724137931
2026-03-24,-106463342.91826549,0.12260536398467432
2026-03-25,-121752325.17419893,0.09578544061302682
2026-03-26,-194641409.15590078,0.022988505747126436
2026-03-27,-213282357.31170943,0.01532567049808429
2026-03-30,-197971685.05012015,0.02681992337164751
2026-03-31,-54885879.198754534,0.2720306513409962
2026-04-01,-55426714.45063816,0.26436781609195403
2026-04-02,-50676177.04567788,0.2720306513409962
2026-04-06,-14995226.1447123,0.39615384615384613
2026-04-07,-8018568.770203754,0.4269230769230769
2026-04-08,104287987.42157266,0.8423076923076923
2026-04-09,148587336.72453564,0.9384615384615385
2026-04-10,107140500.32013401,0.8461538461538461
2026-04-13,175252081.10150757,0.9730769230769231
2026-04-14,178436244.8100642,0.9730769230769231
2026-04-15,176415499.18929824,0.9692307692307692
2026-04-16,165594269.6334278,0.9384615384615385
2026-04-17,159684014.2032629,0.926923076923077
2026-04-20,109189160.60631779,0.8346153846153846
2026-04-21,29809368.323076703,0.5384615384615384
2026-04-22,103831056.87029618,0.8076923076923077
2026-04-23,30184664.6956829,0.5346153846153846
2026-04-24,118105805.34489118,0.8505747126436781
2026-04-27,80005838.66830592,0.7318007662835249
2026-04-28,55352012.40674305,0.6398467432950191
2026-04-29,16357439.620034948,0.4789272030651341
2026-04-30,105266534.5347992,0.8084291187739464
2026-05-01,99452201.74432424,0.7969348659003831
2026-05-04,-1128201.6538995132,0.4061302681992337
2026-05-05,108689468.96026468,0.8237547892720306
2026-05-06,170915450.65629405,0.946360153256705
2026-05-07,71130549.36692418,0.6743295019157088
2026-05-08,154391231.44577187,0.9195402298850575
2026-05-11,114559068.18871653,0.8314176245210728
2026-05-12,89453495.0507702,0.7471264367816092
2026-05-13,185100975.01237583,0.9731800766283525
2026-05-14,192550578.70968142,0.9808429118773946
2026-05-15,29755138.145061363,0.4827586206896552
2026-05-18,12116528.278397966,0.42528735632183906
2026-05-19,-48289598.58562696,0.21455938697318008
2026-05-20,61185384.37039577,0.632183908045977
2026-05-21,123283877.60881612,0.842911877394636
2026-05-22,96734499.12637994,0.7701149425287356
2026-05-26,92445120.07560292,0.7547892720306514
2026-05-27,122776062.03922537,0.8314176245210728
2026-05-28,147816941.58106312,0.896551724137931
2026-05-29,99520898.96817659,0.7624521072796935
2026-06-01,44350327.23574347,0.5478927203065134
2026-06-02,80048522.9562683,0.6896551724137931
2026-06-03,-48648605.28215526,0.21455938697318008
2026-06-04,7480741.359770648,0.4061302681992337
2026-06-05,-135444059.54277593,0.05747126436781609
2026-06-08,-106915132.14331084,0.08812260536398467
2026-06-09,-64678205.54615926,0.18007662835249041
2026-06-10,-118251220.83207425,0.07662835249042145
2026-06-11,-16661602.577421084,0.3333333333333333
2026-06-12,372983.7383729741,0.4061302681992337
2026-06-15,76478803.99837193,0.685823754789272
2026-06-16,41353705.18957348,0.5517241379310345
2026-06-17,-38710151.86958425,0.2681992337164751
2026-06-18,33277768.42080562,0.524904214559387
2026-06-22,-17550958.836621575,0.32950191570881227
2026-06-23,-116016999.50692195,0.0842911877394636
2026-06-24,-55140955.33138855,0.21455938697318008
2026-06-25,-106107822.07643661,0.09961685823754789
2026-06-26,-105366963.34829265,0.10344827586206896
2026-06-29,40088241.35600463,0.5517241379310345
2026-06-30,90628402.852218,0.735632183908046
2026-07-01,36677841.164954595,0.5440613026819924
2026-07-02,25713811.348727174,0.4904214559386973
2026-07-06,166957650.7410785,0.9310344827586207
2026-07-07,40160402.44192454,0.5632183908045977
2026-07-08,-42207727.88318521,0.2681992337164751
2026-07-09,140625068.1775778,0.89272030651341
2026-07-10,205012840.28255215,0.9846743295019157
2026-07-13,-6210977.28651838,0.3946360153256705
