ts,trade_id,unreal_pnl,mid,vix
2026-08-24 14:06:11,xsp_auto_20260824_083027,-92.0,-1.0,15.75
2026-08-24 14:06:11,xsp_auto_20260824_083312,-98.0,-1.0,15.75
2026-08-24 14:06:11,xsp_auto_20260824_083440,16.0,-0.15,15.75
2026-08-24 14:06:11,xsp_auto_20260824_083512,-32.0,-0.5,15.75
2026-08-24 14:06:43,xsp_auto_20260824_083027,-92.0,-1.0,15.75
2026-08-24 14:06:43,xsp_auto_20260824_083312,-98.0,-1.0,15.75
2026-08-24 14:06:43,xsp_auto_20260824_083440,16.0,-0.15,15.75
2026-08-24 14:06:43,xsp_auto_20260824_083512,-32.0,-0.5,15.75
2026-08-24 14:07:15,xsp_auto_20260824_083027,-92.0,-1.0,15.74
2026-08-24 14:07:15,xsp_auto_20260824_083312,-98.0,-1.0,15.74
2026-08-24 14:07:15,xsp_auto_20260824_083440,-34.5,-0.655,15.74
2026-08-24 14:07:15,xsp_auto_20260824_083512,-32.0,-0.5,15.74
2026-08-24 14:07:47,xsp_auto_20260824_083027,-92.0,-1.0,15.74
2026-08-24 14:07:47,xsp_auto_20260824_083312,-98.0,-1.0,15.74
2026-08-24 14:07:47,xsp_auto_20260824_083440,16.0,-0.15,15.74
2026-08-24 14:07:47,xsp_auto_20260824_083512,-32.0,-0.5,15.74
2026-08-24 14:08:19,xsp_auto_20260824_083027,-92.0,-1.0,15.75
2026-08-24 14:08:19,xsp_auto_20260824_083312,-98.0,-1.0,15.75
2026-08-24 14:08:19,xsp_auto_20260824_083440,16.0,-0.15,15.75
2026-08-24 14:08:19,xsp_auto_20260824_083512,-32.0,-0.5,15.75
2026-08-24 14:08:51,xsp_auto_20260824_083027,-92.0,-1.0,15.75
2026-08-24 14:08:51,xsp_auto_20260824_083312,-98.0,-1.0,15.75
2026-08-24 14:08:51,xsp_auto_20260824_083440,16.0,-0.15,15.75
2026-08-24 14:08:51,xsp_auto_20260824_083512,-32.0,-0.5,15.75
2026-08-24 14:09:24,xsp_auto_20260824_083027,-92.0,-1.0,15.76
2026-08-24 14:09:24,xsp_auto_20260824_083312,-98.0,-1.0,15.76
2026-08-24 14:09:24,xsp_auto_20260824_083440,-34.5,-0.655,15.76
2026-08-24 14:09:24,xsp_auto_20260824_083512,-32.0,-0.5,15.76
2026-08-24 14:09:56,xsp_auto_20260824_083027,-92.0,-1.0,15.76
2026-08-24 14:09:56,xsp_auto_20260824_083312,-98.0,-1.0,15.76
2026-08-24 14:09:56,xsp_auto_20260824_083440,-34.5,-0.655,15.76
2026-08-24 14:09:56,xsp_auto_20260824_083512,-32.0,-0.5,15.76
2026-08-24 14:10:28,xsp_auto_20260824_083027,-92.0,-1.0,15.77
2026-08-24 14:10:28,xsp_auto_20260824_083312,-98.0,-1.0,15.77
2026-08-24 14:10:28,xsp_auto_20260824_083440,-34.5,-0.655,15.77
2026-08-24 14:10:28,xsp_auto_20260824_083512,-32.0,-0.5,15.77
2026-08-24 14:11:00,xsp_auto_20260824_083027,-92.0,-1.0,15.77
2026-08-24 14:11:00,xsp_auto_20260824_083312,-98.0,-1.0,15.77
2026-08-24 14:11:00,xsp_auto_20260824_083440,-34.5,-0.655,15.77
2026-08-24 14:11:00,xsp_auto_20260824_083512,-32.0,-0.5,15.77
2026-08-24 14:11:32,xsp_auto_20260824_083027,-92.0,-1.0,15.77
2026-08-24 14:11:32,xsp_auto_20260824_083312,-98.0,-1.0,15.77
2026-08-24 14:11:32,xsp_auto_20260824_083440,-34.5,-0.655,15.77
2026-08-24 14:11:32,xsp_auto_20260824_083512,-32.0,-0.5,15.77
2026-08-24 14:12:04,xsp_auto_20260824_083027,-92.0,-1.0,15.77
2026-08-24 14:12:04,xsp_auto_20260824_083312,-98.0,-1.0,15.77
2026-08-24 14:12:04,xsp_auto_20260824_083440,-34.5,-0.655,15.77
2026-08-24 14:12:04,xsp_auto_20260824_083512,-32.0,-0.5,15.77
2026-08-24 14:12:36,xsp_auto_20260824_083027,-92.0,-1.0,15.76
2026-08-24 14:12:36,xsp_auto_20260824_083312,-98.0,-1.0,15.76
2026-08-24 14:12:36,xsp_auto_20260824_083440,-34.5,-0.655,15.76
2026-08-24 14:12:36,xsp_auto_20260824_083512,-32.0,-0.5,15.76
2026-08-24 14:13:08,xsp_auto_20260824_083027,-92.0,-1.0,15.76
2026-08-24 14:13:08,xsp_auto_20260824_083312,-98.0,-1.0,15.76
2026-08-24 14:13:08,xsp_auto_20260824_083440,-34.5,-0.655,15.76
2026-08-24 14:13:08,xsp_auto_20260824_083512,-32.0,-0.5,15.76
2026-08-24 14:13:40,xsp_auto_20260824_083027,-92.0,-1.0,15.77
2026-08-24 14:13:40,xsp_auto_20260824_083312,-98.0,-1.0,15.77
2026-08-24 14:13:40,xsp_auto_20260824_083440,-34.5,-0.655,15.77
2026-08-24 14:13:40,xsp_auto_20260824_083512,-32.0,-0.5,15.77
2026-08-24 14:14:12,xsp_auto_20260824_083027,-92.0,-1.0,15.77
2026-08-24 14:14:12,xsp_auto_20260824_083312,-98.0,-1.0,15.77
2026-08-24 14:14:12,xsp_auto_20260824_083440,16.0,-0.15,15.77
2026-08-24 14:14:12,xsp_auto_20260824_083512,-32.0,-0.5,15.77
2026-08-24 14:14:44,xsp_auto_20260824_083027,-92.0,-1.0,15.77
2026-08-24 14:14:44,xsp_auto_20260824_083312,-98.0,-1.0,15.77
2026-08-24 14:14:44,xsp_auto_20260824_083440,16.0,-0.15,15.77
2026-08-24 14:14:44,xsp_auto_20260824_083512,-32.0,-0.5,15.77
2026-08-24 14:15:16,xsp_auto_20260824_083027,-92.0,-1.0,15.77
2026-08-24 14:15:16,xsp_auto_20260824_083312,-98.0,-1.0,15.77
2026-08-24 14:15:16,xsp_auto_20260824_083440,-34.5,-0.655,15.77
2026-08-24 14:15:16,xsp_auto_20260824_083512,-32.0,-0.5,15.77
2026-08-24 14:15:48,xsp_auto_20260824_083027,-92.0,-1.0,15.76
2026-08-24 14:15:48,xsp_auto_20260824_083312,-98.0,-1.0,15.76
2026-08-24 14:15:48,xsp_auto_20260824_083440,-34.5,-0.655,15.76
2026-08-24 14:15:48,xsp_auto_20260824_083512,-32.0,-0.5,15.76
2026-08-24 14:16:21,xsp_auto_20260824_083027,-92.0,-1.0,15.76
2026-08-24 14:16:21,xsp_auto_20260824_083312,-98.0,-1.0,15.76
2026-08-24 14:16:21,xsp_auto_20260824_083440,-34.5,-0.655,15.76
2026-08-24 14:16:21,xsp_auto_20260824_083512,-32.0,-0.5,15.76
2026-08-24 14:16:53,xsp_auto_20260824_083027,-92.0,-1.0,15.76
2026-08-24 14:16:53,xsp_auto_20260824_083312,-98.0,-1.0,15.76
2026-08-24 14:16:53,xsp_auto_20260824_083440,-34.5,-0.655,15.76
2026-08-24 14:16:53,xsp_auto_20260824_083512,-32.0,-0.5,15.76
2026-08-24 14:17:25,xsp_auto_20260824_083027,-92.0,-1.0,15.76
2026-08-24 14:17:25,xsp_auto_20260824_083312,-98.0,-1.0,15.76
2026-08-24 14:17:25,xsp_auto_20260824_083440,-34.5,-0.655,15.76
2026-08-24 14:17:25,xsp_auto_20260824_083512,-32.0,-0.5,15.76
2026-08-24 14:17:57,xsp_auto_20260824_083027,-92.0,-1.0,15.76
2026-08-24 14:17:57,xsp_auto_20260824_083312,-98.0,-1.0,15.76
2026-08-24 14:17:57,xsp_auto_20260824_083440,-34.5,-0.655,15.76
2026-08-24 14:17:57,xsp_auto_20260824_083512,-32.0,-0.5,15.76
2026-08-24 14:18:29,xsp_auto_20260824_083027,-92.0,-1.0,15.76
2026-08-24 14:18:29,xsp_auto_20260824_083312,-98.0,-1.0,15.76
2026-08-24 14:18:29,xsp_auto_20260824_083440,-34.5,-0.655,15.76
2026-08-24 14:18:29,xsp_auto_20260824_083512,-32.0,-0.5,15.76
2026-08-24 14:19:01,xsp_auto_20260824_083027,-92.0,-1.0,15.77
2026-08-24 14:19:01,xsp_auto_20260824_083312,-98.0,-1.0,15.77
2026-08-24 14:19:01,xsp_auto_20260824_083440,-34.5,-0.655,15.77
2026-08-24 14:19:01,xsp_auto_20260824_083512,-32.0,-0.5,15.77
2026-08-24 14:19:33,xsp_auto_20260824_083027,-92.0,-1.0,15.77
2026-08-24 14:19:33,xsp_auto_20260824_083312,-98.0,-1.0,15.77
2026-08-24 14:19:33,xsp_auto_20260824_083440,-34.5,-0.655,15.77
2026-08-24 14:19:33,xsp_auto_20260824_083512,-32.0,-0.5,15.77
2026-08-24 14:20:05,xsp_auto_20260824_083027,-92.0,-1.0,15.77
2026-08-24 14:20:05,xsp_auto_20260824_083312,-98.0,-1.0,15.77
2026-08-24 14:20:05,xsp_auto_20260824_083440,-34.5,-0.655,15.77
2026-08-24 14:20:05,xsp_auto_20260824_083512,-32.0,-0.5,15.77
2026-08-24 14:20:37,xsp_auto_20260824_083027,-92.0,-1.0,15.77
2026-08-24 14:20:37,xsp_auto_20260824_083312,-98.0,-1.0,15.77
2026-08-24 14:20:37,xsp_auto_20260824_083440,-34.5,-0.655,15.77
2026-08-24 14:20:37,xsp_auto_20260824_083512,-32.0,-0.5,15.77
2026-08-24 14:21:09,xsp_auto_20260824_083027,-92.0,-1.0,15.78
2026-08-24 14:21:09,xsp_auto_20260824_083312,-98.0,-1.0,15.78
2026-08-24 14:21:09,xsp_auto_20260824_083440,-34.5,-0.655,15.78
2026-08-24 14:21:09,xsp_auto_20260824_083512,-32.0,-0.5,15.78
2026-08-24 14:21:41,xsp_auto_20260824_083027,-92.0,-1.0,15.78
2026-08-24 14:21:41,xsp_auto_20260824_083312,-98.0,-1.0,15.78
2026-08-24 14:21:41,xsp_auto_20260824_083440,-34.5,-0.655,15.78
2026-08-24 14:21:41,xsp_auto_20260824_083512,-32.0,-0.5,15.78
2026-08-24 14:22:14,xsp_auto_20260824_083027,-92.0,-1.0,15.78
2026-08-24 14:22:14,xsp_auto_20260824_083312,-98.0,-1.0,15.78
2026-08-24 14:22:14,xsp_auto_20260824_083440,-34.5,-0.655,15.78
2026-08-24 14:22:14,xsp_auto_20260824_083512,-32.0,-0.5,15.78
2026-08-24 14:22:46,xsp_auto_20260824_083027,-92.0,-1.0,15.78
2026-08-24 14:22:46,xsp_auto_20260824_083312,-98.0,-1.0,15.78
2026-08-24 14:22:46,xsp_auto_20260824_083440,-34.5,-0.655,15.78
2026-08-24 14:22:46,xsp_auto_20260824_083512,-32.0,-0.5,15.78
2026-08-24 14:23:18,xsp_auto_20260824_083027,-92.0,-1.0,15.78
2026-08-24 14:23:18,xsp_auto_20260824_083312,-98.0,-1.0,15.78
2026-08-24 14:23:18,xsp_auto_20260824_083440,-34.5,-0.655,15.78
2026-08-24 14:23:18,xsp_auto_20260824_083512,-32.0,-0.5,15.78
2026-08-24 14:23:50,xsp_auto_20260824_083027,-92.0,-1.0,15.78
2026-08-24 14:23:50,xsp_auto_20260824_083312,-98.0,-1.0,15.78
2026-08-24 14:23:50,xsp_auto_20260824_083440,-34.5,-0.655,15.78
2026-08-24 14:23:50,xsp_auto_20260824_083512,-32.0,-0.5,15.78
2026-08-24 14:24:22,xsp_auto_20260824_083027,-92.0,-1.0,15.78
2026-08-24 14:24:22,xsp_auto_20260824_083312,-98.0,-1.0,15.78
2026-08-24 14:24:22,xsp_auto_20260824_083440,-34.5,-0.655,15.78
2026-08-24 14:24:22,xsp_auto_20260824_083512,-32.0,-0.5,15.78
2026-08-24 14:24:54,xsp_auto_20260824_083027,-92.0,-1.0,15.78
2026-08-24 14:24:54,xsp_auto_20260824_083312,-98.0,-1.0,15.78
2026-08-24 14:24:54,xsp_auto_20260824_083440,-34.5,-0.655,15.78
2026-08-24 14:24:54,xsp_auto_20260824_083512,-32.0,-0.5,15.78
2026-08-24 14:25:26,xsp_auto_20260824_083027,-92.0,-1.0,15.79
2026-08-24 14:25:26,xsp_auto_20260824_083312,-98.0,-1.0,15.79
2026-08-24 14:25:26,xsp_auto_20260824_083440,-34.5,-0.655,15.79
2026-08-24 14:25:26,xsp_auto_20260824_083512,-32.0,-0.5,15.79
2026-08-24 14:25:58,xsp_auto_20260824_083027,-92.0,-1.0,15.79
2026-08-24 14:25:58,xsp_auto_20260824_083312,-98.0,-1.0,15.79
2026-08-24 14:25:58,xsp_auto_20260824_083440,-34.5,-0.655,15.79
2026-08-24 14:25:58,xsp_auto_20260824_083512,-32.0,-0.5,15.79
2026-08-24 14:26:30,xsp_auto_20260824_083027,-92.0,-1.0,15.79
2026-08-24 14:26:30,xsp_auto_20260824_083312,-98.0,-1.0,15.79
2026-08-24 14:26:30,xsp_auto_20260824_083440,-34.5,-0.655,15.79
2026-08-24 14:26:30,xsp_auto_20260824_083512,-82.0,-1.0,15.79
2026-08-24 14:27:02,xsp_auto_20260824_083027,-92.0,-1.0,15.79
2026-08-24 14:27:02,xsp_auto_20260824_083312,-98.0,-1.0,15.79
2026-08-24 14:27:02,xsp_auto_20260824_083440,-34.5,-0.655,15.79
2026-08-24 14:27:02,xsp_auto_20260824_083512,-82.0,-1.0,15.79
2026-08-24 14:27:34,xsp_auto_20260824_083027,-92.0,-1.0,15.78
2026-08-24 14:27:34,xsp_auto_20260824_083312,-98.0,-1.0,15.78
2026-08-24 14:27:34,xsp_auto_20260824_083440,-34.5,-0.655,15.78
2026-08-24 14:27:34,xsp_auto_20260824_083512,-82.0,-1.0,15.78
2026-08-24 14:28:07,xsp_auto_20260824_083027,-92.0,-1.0,15.78
2026-08-24 14:28:07,xsp_auto_20260824_083312,-98.0,-1.0,15.78
2026-08-24 14:28:07,xsp_auto_20260824_083440,-34.5,-0.655,15.78
2026-08-24 14:28:07,xsp_auto_20260824_083512,-82.0,-1.0,15.78
2026-08-24 14:28:39,xsp_auto_20260824_083027,-92.0,-1.0,15.78
2026-08-24 14:28:39,xsp_auto_20260824_083312,-98.0,-1.0,15.78
2026-08-24 14:28:39,xsp_auto_20260824_083440,-34.5,-0.655,15.78
2026-08-24 14:28:39,xsp_auto_20260824_083512,-82.0,-1.0,15.78
2026-08-24 14:29:11,xsp_auto_20260824_083027,-92.0,-1.0,15.78
2026-08-24 14:29:11,xsp_auto_20260824_083312,-98.0,-1.0,15.78
2026-08-24 14:29:11,xsp_auto_20260824_083440,-34.5,-0.655,15.78
2026-08-24 14:29:11,xsp_auto_20260824_083512,-82.0,-1.0,15.78
2026-08-24 14:29:43,xsp_auto_20260824_083027,-92.0,-1.0,15.78
2026-08-24 14:29:43,xsp_auto_20260824_083312,-98.0,-1.0,15.78
2026-08-24 14:29:43,xsp_auto_20260824_083440,-34.5,-0.655,15.78
2026-08-24 14:29:43,xsp_auto_20260824_083512,-82.0,-1.0,15.78
2026-08-24 14:30:15,xsp_auto_20260824_083027,-92.0,-1.0,15.78
2026-08-24 14:30:15,xsp_auto_20260824_083312,-98.0,-1.0,15.78
2026-08-24 14:30:15,xsp_auto_20260824_083440,-34.5,-0.655,15.78
2026-08-24 14:30:15,xsp_auto_20260824_083512,-82.0,-1.0,15.78
2026-08-24 14:30:47,xsp_auto_20260824_083027,-92.0,-1.0,15.78
2026-08-24 14:30:47,xsp_auto_20260824_083312,-98.0,-1.0,15.78
2026-08-24 14:30:47,xsp_auto_20260824_083440,-34.5,-0.655,15.78
2026-08-24 14:30:47,xsp_auto_20260824_083512,-82.0,-1.0,15.78
2026-08-24 14:31:19,xsp_auto_20260824_083027,-92.0,-1.0,15.78
2026-08-24 14:31:19,xsp_auto_20260824_083312,-98.0,-1.0,15.78
2026-08-24 14:31:19,xsp_auto_20260824_083440,-34.5,-0.655,15.78
2026-08-24 14:31:19,xsp_auto_20260824_083512,-82.0,-1.0,15.78
2026-08-24 14:31:51,xsp_auto_20260824_083027,-92.0,-1.0,15.78
2026-08-24 14:31:51,xsp_auto_20260824_083312,-98.0,-1.0,15.78
2026-08-24 14:31:51,xsp_auto_20260824_083440,-34.5,-0.655,15.78
2026-08-24 14:31:51,xsp_auto_20260824_083512,-82.0,-1.0,15.78
2026-08-24 14:32:23,xsp_auto_20260824_083027,-92.0,-1.0,15.78
2026-08-24 14:32:23,xsp_auto_20260824_083312,-98.0,-1.0,15.78
2026-08-24 14:32:23,xsp_auto_20260824_083440,-34.5,-0.655,15.78
2026-08-24 14:32:23,xsp_auto_20260824_083512,-82.0,-1.0,15.78
2026-08-24 14:32:55,xsp_auto_20260824_083027,-92.0,-1.0,15.79
2026-08-24 14:32:55,xsp_auto_20260824_083312,-98.0,-1.0,15.79
2026-08-24 14:32:55,xsp_auto_20260824_083440,-34.5,-0.655,15.79
2026-08-24 14:32:55,xsp_auto_20260824_083512,-82.0,-1.0,15.79
2026-08-24 14:33:27,xsp_auto_20260824_083027,-92.0,-1.0,15.79
2026-08-24 14:33:27,xsp_auto_20260824_083312,-98.0,-1.0,15.79
2026-08-24 14:33:27,xsp_auto_20260824_083440,-34.5,-0.655,15.79
2026-08-24 14:33:27,xsp_auto_20260824_083512,-82.0,-1.0,15.79
2026-08-24 14:34:00,xsp_auto_20260824_083027,-92.0,-1.0,15.79
2026-08-24 14:34:00,xsp_auto_20260824_083312,-98.0,-1.0,15.79
2026-08-24 14:34:00,xsp_auto_20260824_083440,-34.5,-0.655,15.79
2026-08-24 14:34:00,xsp_auto_20260824_083512,-82.0,-1.0,15.79
2026-08-24 14:34:32,xsp_auto_20260824_083027,-92.0,-1.0,15.79
2026-08-24 14:34:32,xsp_auto_20260824_083312,-98.0,-1.0,15.79
2026-08-24 14:34:32,xsp_auto_20260824_083440,-34.5,-0.655,15.79
2026-08-24 14:34:32,xsp_auto_20260824_083512,-82.0,-1.0,15.79
2026-08-24 14:35:04,xsp_auto_20260824_083027,-92.0,-1.0,15.78
2026-08-24 14:35:04,xsp_auto_20260824_083312,-98.0,-1.0,15.78
2026-08-24 14:35:04,xsp_auto_20260824_083440,-34.5,-0.655,15.78
2026-08-24 14:35:04,xsp_auto_20260824_083512,-82.0,-1.0,15.78
2026-08-24 14:35:36,xsp_auto_20260824_083027,-92.0,-1.0,15.78
2026-08-24 14:35:36,xsp_auto_20260824_083312,-98.0,-1.0,15.78
2026-08-24 14:35:36,xsp_auto_20260824_083440,-34.5,-0.655,15.78
2026-08-24 14:35:36,xsp_auto_20260824_083512,-82.0,-1.0,15.78
2026-08-24 14:36:08,xsp_auto_20260824_083027,-92.0,-1.0,15.78
2026-08-24 14:36:08,xsp_auto_20260824_083312,-98.0,-1.0,15.78
2026-08-24 14:36:08,xsp_auto_20260824_083440,-34.5,-0.655,15.78
2026-08-24 14:36:08,xsp_auto_20260824_083512,-82.0,-1.0,15.78
2026-08-24 14:36:40,xsp_auto_20260824_083027,-92.0,-1.0,15.78
2026-08-24 14:36:40,xsp_auto_20260824_083312,-98.0,-1.0,15.78
2026-08-24 14:36:40,xsp_auto_20260824_083440,-34.5,-0.655,15.78
2026-08-24 14:36:40,xsp_auto_20260824_083512,-82.0,-1.0,15.78
2026-08-24 14:37:12,xsp_auto_20260824_083027,-92.0,-1.0,15.78
2026-08-24 14:37:12,xsp_auto_20260824_083312,-98.0,-1.0,15.78
2026-08-24 14:37:12,xsp_auto_20260824_083440,-34.5,-0.655,15.78
2026-08-24 14:37:12,xsp_auto_20260824_083512,-82.0,-1.0,15.78
2026-08-24 14:37:44,xsp_auto_20260824_083027,-92.0,-1.0,15.78
2026-08-24 14:37:44,xsp_auto_20260824_083312,-98.0,-1.0,15.78
2026-08-24 14:37:44,xsp_auto_20260824_083440,-34.5,-0.655,15.78
2026-08-24 14:37:44,xsp_auto_20260824_083512,-82.0,-1.0,15.78
2026-08-24 14:38:16,xsp_auto_20260824_083027,-92.0,-1.0,15.79
2026-08-24 14:38:16,xsp_auto_20260824_083312,-98.0,-1.0,15.79
2026-08-24 14:38:16,xsp_auto_20260824_083440,-34.5,-0.655,15.79
2026-08-24 14:38:16,xsp_auto_20260824_083512,-82.0,-1.0,15.79
2026-08-24 14:38:48,xsp_auto_20260824_083027,-92.0,-1.0,15.79
2026-08-24 14:38:48,xsp_auto_20260824_083312,-98.0,-1.0,15.79
2026-08-24 14:38:48,xsp_auto_20260824_083440,-34.5,-0.655,15.79
2026-08-24 14:38:48,xsp_auto_20260824_083512,-82.0,-1.0,15.79
2026-08-24 14:39:21,xsp_auto_20260824_083027,-92.0,-1.0,15.79
2026-08-24 14:39:21,xsp_auto_20260824_083312,-98.0,-1.0,15.79
2026-08-24 14:39:21,xsp_auto_20260824_083440,-34.5,-0.655,15.79
2026-08-24 14:39:21,xsp_auto_20260824_083512,-82.0,-1.0,15.79
2026-08-24 14:39:53,xsp_auto_20260824_083027,-92.0,-1.0,15.79
2026-08-24 14:39:53,xsp_auto_20260824_083312,-98.0,-1.0,15.79
2026-08-24 14:39:53,xsp_auto_20260824_083440,-34.5,-0.655,15.79
2026-08-24 14:39:53,xsp_auto_20260824_083512,-82.0,-1.0,15.79
2026-08-24 14:40:25,xsp_auto_20260824_083027,-92.0,-1.0,15.78
2026-08-24 14:40:25,xsp_auto_20260824_083312,-98.0,-1.0,15.78
2026-08-24 14:40:25,xsp_auto_20260824_083440,-34.5,-0.655,15.78
2026-08-24 14:40:25,xsp_auto_20260824_083512,-82.0,-1.0,15.78
2026-08-24 14:40:57,xsp_auto_20260824_083027,-92.0,-1.0,15.78
2026-08-24 14:40:57,xsp_auto_20260824_083312,-98.0,-1.0,15.78
2026-08-24 14:40:57,xsp_auto_20260824_083440,-34.5,-0.655,15.78
2026-08-24 14:40:57,xsp_auto_20260824_083512,-82.0,-1.0,15.78
2026-08-24 14:41:29,xsp_auto_20260824_083027,-92.0,-1.0,15.77
2026-08-24 14:41:29,xsp_auto_20260824_083312,-98.0,-1.0,15.77
2026-08-24 14:41:29,xsp_auto_20260824_083440,-34.5,-0.655,15.77
2026-08-24 14:41:29,xsp_auto_20260824_083512,-82.0,-1.0,15.77
2026-08-24 14:42:01,xsp_auto_20260824_083027,-92.0,-1.0,15.77
2026-08-24 14:42:01,xsp_auto_20260824_083312,-98.0,-1.0,15.77
2026-08-24 14:42:01,xsp_auto_20260824_083440,-34.5,-0.655,15.77
2026-08-24 14:42:01,xsp_auto_20260824_083512,-82.0,-1.0,15.77
2026-08-24 14:42:33,xsp_auto_20260824_083027,-92.0,-1.0,15.78
2026-08-24 14:42:33,xsp_auto_20260824_083312,-98.0,-1.0,15.78
2026-08-24 14:42:33,xsp_auto_20260824_083440,-34.5,-0.655,15.78
2026-08-24 14:42:33,xsp_auto_20260824_083512,-82.0,-1.0,15.78
2026-08-24 14:43:05,xsp_auto_20260824_083027,-92.0,-1.0,15.78
2026-08-24 14:43:05,xsp_auto_20260824_083312,-98.0,-1.0,15.78
2026-08-24 14:43:05,xsp_auto_20260824_083440,-34.5,-0.655,15.78
2026-08-24 14:43:05,xsp_auto_20260824_083512,-82.0,-1.0,15.78
2026-08-24 14:43:37,xsp_auto_20260824_083027,-92.0,-1.0,15.78
2026-08-24 14:43:37,xsp_auto_20260824_083312,-98.0,-1.0,15.78
2026-08-24 14:43:37,xsp_auto_20260824_083440,-34.5,-0.655,15.78
2026-08-24 14:43:37,xsp_auto_20260824_083512,-82.0,-1.0,15.78
2026-08-24 14:44:09,xsp_auto_20260824_083027,-92.0,-1.0,15.78
2026-08-24 14:44:09,xsp_auto_20260824_083312,-98.0,-1.0,15.78
2026-08-24 14:44:09,xsp_auto_20260824_083440,-34.5,-0.655,15.78
2026-08-24 14:44:09,xsp_auto_20260824_083512,-82.0,-1.0,15.78
2026-08-24 14:44:41,xsp_auto_20260824_083027,-92.0,-1.0,15.78
2026-08-24 14:44:41,xsp_auto_20260824_083312,-98.0,-1.0,15.78
2026-08-24 14:44:41,xsp_auto_20260824_083440,-34.5,-0.655,15.78
2026-08-24 14:44:41,xsp_auto_20260824_083512,-82.0,-1.0,15.78
2026-08-24 14:45:14,xsp_auto_20260824_083027,-92.0,-1.0,15.78
2026-08-24 14:45:14,xsp_auto_20260824_083312,-98.0,-1.0,15.78
2026-08-24 14:45:14,xsp_auto_20260824_083440,-34.5,-0.655,15.78
2026-08-24 14:45:14,xsp_auto_20260824_083512,-82.0,-1.0,15.78
2026-08-24 14:45:46,xsp_auto_20260824_083027,-92.0,-1.0,15.78
2026-08-24 14:45:46,xsp_auto_20260824_083312,-98.0,-1.0,15.78
2026-08-24 14:45:46,xsp_auto_20260824_083440,-34.5,-0.655,15.78
2026-08-24 14:45:46,xsp_auto_20260824_083512,-82.0,-1.0,15.78
2026-08-24 14:46:18,xsp_auto_20260824_083027,-92.0,-1.0,15.78
2026-08-24 14:46:18,xsp_auto_20260824_083312,-98.0,-1.0,15.78
2026-08-24 14:46:18,xsp_auto_20260824_083440,-34.5,-0.655,15.78
2026-08-24 14:46:18,xsp_auto_20260824_083512,-82.0,-1.0,15.78
2026-08-24 14:46:50,xsp_auto_20260824_083027,-92.0,-1.0,15.77
2026-08-24 14:46:50,xsp_auto_20260824_083312,-98.0,-1.0,15.77
2026-08-24 14:46:50,xsp_auto_20260824_083440,-34.5,-0.655,15.77
2026-08-24 14:46:50,xsp_auto_20260824_083512,-82.0,-1.0,15.77
2026-08-24 14:47:22,xsp_auto_20260824_083027,-92.0,-1.0,15.77
2026-08-24 14:47:22,xsp_auto_20260824_083312,-98.0,-1.0,15.77
2026-08-24 14:47:22,xsp_auto_20260824_083440,-34.5,-0.655,15.77
2026-08-24 14:47:22,xsp_auto_20260824_083512,-82.0,-1.0,15.77
2026-08-24 14:47:54,xsp_auto_20260824_083027,-92.0,-1.0,15.77
2026-08-24 14:47:54,xsp_auto_20260824_083312,-98.0,-1.0,15.77
2026-08-24 14:47:54,xsp_auto_20260824_083440,-34.5,-0.655,15.77
2026-08-24 14:47:54,xsp_auto_20260824_083512,-82.0,-1.0,15.77
2026-08-24 14:48:26,xsp_auto_20260824_083027,-92.0,-1.0,15.77
2026-08-24 14:48:26,xsp_auto_20260824_083312,-98.0,-1.0,15.77
2026-08-24 14:48:26,xsp_auto_20260824_083440,-34.5,-0.655,15.77
2026-08-24 14:48:26,xsp_auto_20260824_083512,-82.0,-1.0,15.77
2026-08-24 14:48:58,xsp_auto_20260824_083027,-92.0,-1.0,15.77
2026-08-24 14:48:58,xsp_auto_20260824_083312,-98.0,-1.0,15.77
2026-08-24 14:48:58,xsp_auto_20260824_083440,-34.5,-0.655,15.77
2026-08-24 14:48:58,xsp_auto_20260824_083512,-82.0,-1.0,15.77
2026-08-24 14:49:30,xsp_auto_20260824_083027,-92.0,-1.0,15.77
2026-08-24 14:49:30,xsp_auto_20260824_083312,-98.0,-1.0,15.77
2026-08-24 14:49:30,xsp_auto_20260824_083440,-34.5,-0.655,15.77
2026-08-24 14:49:30,xsp_auto_20260824_083512,-82.0,-1.0,15.77
2026-08-24 14:50:02,xsp_auto_20260824_083027,-92.0,-1.0,15.78
2026-08-24 14:50:02,xsp_auto_20260824_083312,-98.0,-1.0,15.78
2026-08-24 14:50:02,xsp_auto_20260824_083440,-34.5,-0.655,15.78
2026-08-24 14:50:02,xsp_auto_20260824_083512,-82.0,-1.0,15.78
2026-08-24 14:50:34,xsp_auto_20260824_083027,-92.0,-1.0,15.78
2026-08-24 14:50:34,xsp_auto_20260824_083312,-98.0,-1.0,15.78
2026-08-24 14:50:34,xsp_auto_20260824_083440,-34.5,-0.655,15.78
2026-08-24 14:50:34,xsp_auto_20260824_083512,-82.0,-1.0,15.78
2026-08-24 14:51:07,xsp_auto_20260824_083027,-92.0,-1.0,15.78
2026-08-24 14:51:07,xsp_auto_20260824_083312,-98.0,-1.0,15.78
2026-08-24 14:51:07,xsp_auto_20260824_083440,-34.5,-0.655,15.78
