date,symbol,right,strike,qty,side,price,order_time,fill_time,latency_s,underlying
20260820,SPXW  260820P07680000,P,7680.0,-1,SELL,12.8,09:33:06,09:33:08,2.0,SPX
20260820,SPXW  260820P07685000,P,7685.0,1,BUY,13.9,09:31:47,09:31:47,0.0,SPX
20260820,SPXW  260820P07685000,P,7685.0,-1,SELL,9.5,09:44:39,09:44:41,2.0,SPX
20260820,SPXW  260820P07700000,P,7700.0,1,BUY,16.5,09:45:08,09:45:11,3.0,SPX
20260820,SPXW  260820P07700000,P,7700.0,-1,SELL,22.0,09:33:48,09:33:49,1.0,SPX
20260820,SPXW  260820P07710000,P,7710.0,1,BUY,21.9,09:44:39,09:44:41,2.0,SPX
20260820,SPXW  260820P07710000,P,7710.0,-1,SELL,28.9,09:31:48,09:31:48,0.0,SPX
20260821,SPXW  260821C07640000,C,7640.0,1,BUY,35.1,09:45:16,09:45:17,1.0,SPX
20260821,SPXW  260821C07640000,C,7640.0,-1,SELL,36.0,09:31:33,09:31:36,3.0,SPX
20260821,SPXW  260821C07665000,C,7665.0,1,BUY,17.4,09:31:33,09:31:36,3.0,SPX
20260821,SPXW  260821C07665000,C,7665.0,-1,SELL,15.8,09:45:16,09:45:17,1.0,SPX
20260821,SPXW  260821C07675000,C,7675.0,1,BUY,10.0,11:09:47,11:09:47,0.0,SPX
20260821,SPXW  260821C07675000,C,7675.0,-1,SELL,10.1,09:33:52,09:33:54,2.0,SPX
20260821,SPXW  260821C07700000,C,7700.0,1,BUY,3.0,09:33:51,09:33:51,0.0,SPX
20260821,SPXW  260821C07700000,C,7700.0,-1,SELL,2.95,09:34:46,09:34:46,0.0,SPX
20260821,SPXW  260821C07700000,C,7700.0,-1,SELL,1.6,11:09:47,11:09:47,0.0,SPX
20260821,SPXW  260821C07715000,C,7715.0,-1,SELL,2.0,09:30:51,09:30:53,2.0,SPX
20260821,SPXW  260821C07725000,C,7725.0,1,BUY,0.9,09:34:46,09:34:46,0.0,SPX
20260821,SPXW  260821C07740000,C,7740.0,1,BUY,0.8,09:30:51,09:30:53,2.0,SPX
20260821,SPXW  260821C07750000,C,7750.0,-1,SELL,0.4,09:32:32,09:32:32,0.0,SPX
20260821,SPXW  260821C07775000,C,7775.0,1,BUY,0.25,09:32:32,09:32:32,0.0,SPX
20260821,SPXW  260821P07540000,P,7540.0,1,BUY,0.25,09:30:30,09:30:33,3.0,SPX
20260821,SPXW  260821P07565000,P,7565.0,-1,SELL,0.35,09:30:30,09:30:33,3.0,SPX
20260821,SPXW  260821P07575000,P,7575.0,1,BUY,0.55,09:31:54,09:31:56,2.0,SPX
20260821,SPXW  260821P07600000,P,7600.0,-1,SELL,1.1,09:31:54,09:31:56,2.0,SPX
20260821,SPXW  260821P07615000,P,7615.0,1,BUY,2.0,09:31:13,09:31:14,1.0,SPX
20260821,SPXW  260821P07615000,P,7615.0,1,BUY,1.85,09:34:26,09:34:26,0.0,SPX
20260821,SPXW  260821P07640000,P,7640.0,-1,SELL,4.5,09:31:13,09:31:14,1.0,SPX
20260821,SPXW  260821P07640000,P,7640.0,-1,SELL,4.6,09:34:26,09:34:26,0.0,SPX
20260821,SPXW  260821P07650000,P,7650.0,1,BUY,6.5,09:32:52,09:32:55,3.0,SPX
20260821,SPXW  260821P07650000,P,7650.0,-1,SELL,5.1,09:45:31,09:45:31,0.0,SPX
20260821,SPXW  260821P07675000,P,7675.0,1,BUY,13.7,09:45:31,09:45:31,0.0,SPX
20260821,SPXW  260821P07675000,P,7675.0,-1,SELL,15.6,09:32:52,09:32:55,3.0,SPX
20260824,SPXW  260824C07665000,C,7665.0,1,BUY,7.7,12:25:37,12:25:37,0.0,SPX
20260824,SPXW  260824C07665000,C,7665.0,-1,SELL,6.3,09:34:11,09:34:13,2.0,SPX
20260824,SPXW  260824C07675000,C,7675.0,-1,SELL,3.2,09:35:04,09:35:06,2.0,SPX
20260824,SPXW  260824C07690000,C,7690.0,1,BUY,1.35,09:34:11,09:34:13,2.0,SPX
20260824,SPXW  260824C07690000,C,7690.0,-1,SELL,0.8,12:25:37,12:25:37,0.0,SPX
20260824,SPXW  260824C07700000,C,7700.0,1,BUY,1.15,09:31:51,09:32:01,10.0,SPX
20260824,SPXW  260824C07700000,C,7700.0,1,BUY,0.7,09:35:04,09:35:06,2.0,SPX
20260824,SPXW  260824P07560000,P,7560.0,1,BUY,0.4,09:33:04,09:33:09,5.0,SPX
20260824,SPXW  260824P07570000,P,7570.0,1,BUY,0.65,09:30:20,09:30:26,6.0,SPX
20260824,SPXW  260824P07585000,P,7585.0,-1,SELL,0.7,09:33:04,09:33:09,5.0,SPX
20260824,SPXW  260824P07595000,P,7595.0,-1,SELL,1.25,09:30:20,09:30:26,6.0,SPX
20260824,SPXW  260824P07605000,P,7605.0,1,BUY,1.45,09:34:33,09:34:35,2.0,SPX
20260824,SPXW  260824P07630000,P,7630.0,-1,SELL,4.3,09:34:33,09:34:35,2.0,SPX
20260824,SPXW  260824P07640000,P,7640.0,1,BUY,7.2,09:33:48,09:33:50,2.0,SPX
20260824,SPXW  260824P07640000,P,7640.0,-1,SELL,10.8,09:45:10,09:45:26,16.0,SPX
20260824,SPXW  260824P07640000,P,7640.0,-1,SELL,10.7,09:45:26,09:45:26,0.0,SPX
20260824,SPXW  260824P07650000,P,7650.0,1,BUY,10.0,09:30:51,09:30:52,1.0,SPX
20260824,SPXW  260824P07650000,P,7650.0,-1,SELL,16.3,09:44:54,09:44:56,2.0,SPX
20260824,SPXW  260824P07665000,P,7665.0,1,BUY,25.9,09:45:10,09:45:26,16.0,SPX
20260824,SPXW  260824P07665000,P,7665.0,1,BUY,25.9,09:45:26,09:45:26,0.0,SPX
20260824,SPXW  260824P07665000,P,7665.0,-1,SELL,18.3,09:33:48,09:33:50,2.0,SPX
20260824,SPXW  260824P07675000,P,7675.0,1,BUY,34.9,09:44:54,09:44:56,2.0,SPX
20260824,SPXW  260824P07675000,P,7675.0,-1,SELL,23.6,09:30:51,09:30:52,1.0,SPX
20260825,SPXW  260825C07655000,C,7655.0,1,BUY,26.9,09:53:20,09:53:20,0.0,SPX
20260825,SPXW  260825C07655000,C,7655.0,-1,SELL,28.5,09:43:06,09:43:07,1.0,SPX
20260825,SPXW  260825C07665000,C,7665.0,1,BUY,12.7,10:18:11,10:18:11,0.0,SPX
20260825,SPXW  260825C07665000,C,7665.0,-1,SELL,12.6,10:07:55,10:07:58,3.0,SPX
20260825,SPXW  260825C07670000,C,7670.0,1,BUY,8.6,12:04:42,12:04:43,1.0,SPX
20260825,SPXW  260825C07670000,C,7670.0,-1,SELL,10.1,10:07:12,10:07:13,1.0,SPX
20260825,SPXW  260825C07680000,C,7680.0,1,BUY,10.7,09:43:06,09:43:07,1.0,SPX
20260825,SPXW  260825C07680000,C,7680.0,-1,SELL,9.0,09:53:20,09:53:20,0.0,SPX
20260825,SPXW  260825C07690000,C,7690.0,1,BUY,2.5,10:07:55,10:07:58,3.0,SPX
20260825,SPXW  260825C07690000,C,7690.0,-1,SELL,2.4,10:18:11,10:18:11,0.0,SPX
20260825,SPXW  260825C07695000,C,7695.0,1,BUY,1.8,10:07:12,10:07:13,1.0,SPX
20260825,SPXW  260825C07695000,C,7695.0,-1,SELL,0.9,12:04:42,12:04:43,1.0,SPX
20260825,SPXW  260825C07730000,C,7730.0,-1,SELL,0.5,09:42:23,09:42:26,3.0,SPX
20260825,SPXW  260825C07750000,C,7750.0,-1,SELL,0.1,10:06:03,10:06:03,0.0,SPX
20260825,SPXW  260825C07755000,C,7755.0,1,BUY,0.25,09:42:23,09:42:26,3.0,SPX
20260825,SPXW  260825C07775000,C,7775.0,1,BUY,0.1,10:06:02,10:06:02,0.0,SPX
20260825,SPXW  260825P07625000,P,7625.0,1,BUY,1.05,10:07:34,10:07:34,0.0,SPX
20260825,SPXW  260825P07630000,P,7630.0,1,BUY,1.15,09:42:46,09:42:46,0.0,SPX
20260825,SPXW  260825P07645000,P,7645.0,1,BUY,2.35,10:06:34,10:06:35,1.0,SPX
20260825,SPXW  260825P07645000,P,7645.0,-1,SELL,2.9,10:32:25,10:32:25,0.0,SPX
20260825,SPXW  260825P07650000,P,7650.0,-1,SELL,3.3,10:07:34,10:07:34,0.0,SPX
20260825,SPXW  260825P07655000,P,7655.0,-1,SELL,3.1,09:42:46,09:42:46,0.0,SPX
20260825,SPXW  260825P07670000,P,7670.0,1,BUY,11.0,10:32:25,10:32:25,0.0,SPX
20260825,SPXW  260825P07670000,P,7670.0,-1,SELL,8.4,10:06:34,10:06:35,1.0,SPX
20260826,SPXW  260826C07675000,C,7675.0,1,BUY,16.4,10:02:23,10:02:24,1.0,SPX
20260826,SPXW  260826C07675000,C,7675.0,-1,SELL,8.2,09:33:07,09:33:09,2.0,SPX
20260826,SPXW  260826C07685000,C,7685.0,1,BUY,5.4,15:11:35,15:11:35,0.0,SPX
20260826,SPXW  260826C07685000,C,7685.0,-1,SELL,9.3,10:06:05,10:06:05,0.0,SPX
20260826,SPXW  260826C07700000,C,7700.0,1,BUY,1.75,09:33:07,09:33:09,2.0,SPX
20260826,SPXW  260826C07700000,C,7700.0,-1,SELL,3.8,10:02:23,10:02:24,1.0,SPX
20260826,SPXW  260826C07700000,C,7700.0,-1,SELL,3.3,10:06:39,10:06:39,0.0,SPX
20260826,SPXW  260826C07710000,C,7710.0,1,BUY,1.7,10:06:05,10:06:05,0.0,SPX
20260826,SPXW  260826C07710000,C,7710.0,-1,SELL,0.2,15:11:35,15:11:35,0.0,SPX
20260826,SPXW  260826C07725000,C,7725.0,1,BUY,0.65,10:06:39,10:06:39,0.0,SPX
20260826,SPXW  260826P07575000,P,7575.0,1,BUY,0.4,09:30:21,09:30:28,7.0,SPX
20260826,SPXW  260826P07600000,P,7600.0,-1,SELL,0.75,09:30:21,09:30:28,7.0,SPX
20260826,SPXW  260826P07650000,P,7650.0,1,BUY,4.5,09:31:40,09:31:48,8.0,SPX
20260826,SPXW  260826P07650000,P,7650.0,1,BUY,3.9,09:33:32,09:33:32,0.0,SPX
20260826,SPXW  260826P07650000,P,7650.0,-1,SELL,3.1,10:33:12,10:33:12,0.0,SPX
20260826,SPXW  260826P07660000,P,7660.0,1,BUY,2.5,10:05:42,10:05:45,3.0,SPX
20260826,SPXW  260826P07660000,P,7660.0,-1,SELL,3.1,10:18:55,10:18:55,0.0,SPX
20260826,SPXW  260826P07675000,P,7675.0,1,BUY,12.3,10:33:12,10:33:12,0.0,SPX
20260826,SPXW  260826P07675000,P,7675.0,-1,SELL,12.3,09:33:32,09:33:32,0.0,SPX
20260826,SPXW  260826P07685000,P,7685.0,1,BUY,12.2,10:18:55,10:18:55,0.0,SPX
20260826,SPXW  260826P07685000,P,7685.0,-1,SELL,9.0,10:05:42,10:05:45,3.0,SPX
20260827,SPXW  260827C07675000,C,7675.0,1,BUY,32.7,09:42:49,09:42:53,4.0,SPX
20260827,SPXW  260827C07675000,C,7675.0,-1,SELL,26.3,09:32:31,09:32:32,1.0,SPX
20260827,SPXW  260827C07700000,C,7700.0,1,BUY,11.7,09:32:18,09:32:19,1.0,SPX
20260827,SPXW  260827C07700000,C,7700.0,-1,SELL,15.3,09:42:49,09:42:53,4.0,SPX
20260827,SPXW  260827C07705000,C,7705.0,1,BUY,15.6,10:26:21,10:26:27,6.0,SPX
20260827,SPXW  260827C07705000,C,7705.0,-1,SELL,13.3,10:11:09,10:11:09,0.0,SPX
20260827,SPXW  260827C07725000,C,7725.0,1,BUY,9.6,11:24:36,11:24:37,1.0,SPX
20260827,SPXW  260827C07725000,C,7725.0,-1,SELL,4.3,10:10:01,10:10:11,10.0,SPX
20260827,SPXW  260827C07730000,C,7730.0,1,BUY,3.2,10:06:45,10:06:47,2.0,SPX
20260827,SPXW  260827C07730000,C,7730.0,1,BUY,3.6,10:11:07,10:11:08,1.0,SPX
20260827,SPXW  260827C07730000,C,7730.0,-1,SELL,4.0,10:26:21,10:26:27,6.0,SPX
20260827,SPXW  260827C07750000,C,7750.0,1,BUY,0.85,10:09:58,10:09:59,1.0,SPX
20260827,SPXW  260827C07750000,C,7750.0,-1,SELL,1.35,09:30:35,09:30:40,5.0,SPX
20260827,SPXW  260827C07750000,C,7750.0,-1,SELL,1.3,11:24:36,11:24:37,1.0,SPX
20260827,SPXW  260827C07775000,C,7775.0,1,BUY,0.4,09:30:35,09:30:40,5.0,SPX
20260827,SPXW  260827P07610000,P,7610.0,1,BUY,0.45,10:05:15,10:05:18,3.0,SPX
20260827,SPXW  260827P07635000,P,7635.0,-1,SELL,0.75,10:05:15,10:05:18,3.0,SPX
20260827,SPXW  260827P07650000,P,7650.0,1,BUY,1.65,09:31:15,09:31:21,6.0,SPX
20260827,SPXW  260827P07650000,P,7650.0,1,BUY,1.7,10:08:28,10:08:48,20.0,SPX
20260827,SPXW  260827P07675000,P,7675.0,1,BUY,0.05,15:48:02,15:48:02,0.0,SPX
20260827,SPXW  260827P07675000,P,7675.0,-1,SELL,4.8,09:31:15,09:31:21,6.0,SPX
20260827,SPXW  260827P07675000,P,7675.0,-1,SELL,4.9,10:08:50,10:08:55,5.0,SPX
20260827,SPXW  260827P07680000,P,7680.0,1,BUY,4.5,10:05:46,10:05:50,4.0,SPX
20260827,SPXW  260827P07705000,P,7705.0,-1,SELL,11.6,10:05:46,10:05:50,4.0,SPX
20260828,SPXW  260828C07730000,C,7730.0,1,BUY,25.3,09:42:34,09:42:37,3.0,SPX
20260828,SPXW  260828C07730000,C,7730.0,-1,SELL,20.3,09:32:20,09:32:24,4.0,SPX
20260828,SPXW  260828C07735000,C,7735.0,1,BUY,19.6,10:43:57,10:43:57,0.0,SPX
20260828,SPXW  260828C07735000,C,7735.0,-1,SELL,12.3,10:06:53,10:06:59,6.0,SPX
20260828,SPXW  260828C07735000,C,7735.0,-1,SELL,12.4,10:07:33,10:07:33,0.0,SPX
20260828,SPXW  260828C07750000,C,7750.0,1,BUY,19.6,10:55:12,10:55:12,0.0,SPX
20260828,SPXW  260828C07750000,C,7750.0,-1,SELL,6.4,10:08:11,10:08:11,0.0,SPX
20260828,SPXW  260828C07755000,C,7755.0,1,BUY,8.3,09:32:20,09:32:24,4.0,SPX
20260828,SPXW  260828C07755000,C,7755.0,-1,SELL,11.1,09:42:34,09:42:37,3.0,SPX
20260828,SPXW  260828C07760000,C,7760.0,1,BUY,3.9,10:06:53,10:06:59,6.0,SPX
20260828,SPXW  260828C07760000,C,7760.0,1,BUY,3.8,10:07:31,10:07:32,1.0,SPX
20260828,SPXW  260828C07760000,C,7760.0,-1,SELL,5.5,10:43:57,10:43:57,0.0,SPX
20260828,SPXW  260828C07775000,C,7775.0,1,BUY,1.65,10:08:11,10:08:11,0.0,SPX
20260828,SPXW  260828C07775000,C,7775.0,-1,SELL,5.4,10:55:12,10:55:12,0.0,SPX
20260828,SPXW  260828C07800000,C,7800.0,-1,SELL,1.05,09:30:58,09:31:05,7.0,SPX
20260828,SPXW  260828C07800000,C,7800.0,-1,SELL,0.8,09:31:41,09:31:41,0.0,SPX
20260828,SPXW  260828C07805000,C,7805.0,-1,SELL,0.35,10:05:54,10:05:56,2.0,SPX
20260828,SPXW  260828C07825000,C,7825.0,1,BUY,0.3,09:30:58,09:31:05,7.0,SPX
20260828,SPXW  260828C07825000,C,7825.0,1,BUY,0.25,09:31:38,09:31:39,1.0,SPX
20260828,SPXW  260828C07830000,C,7830.0,1,BUY,0.15,10:05:54,10:05:56,2.0,SPX
20260828,SPXW  260828P07635000,P,7635.0,1,BUY,0.9,09:30:36,09:30:39,3.0,SPX
20260828,SPXW  260828P07640000,P,7640.0,1,BUY,0.95,10:05:15,10:05:21,6.0,SPX
20260828,SPXW  260828P07660000,P,7660.0,-1,SELL,1.85,09:30:36,09:30:39,3.0,SPX
20260828,SPXW  260828P07665000,P,7665.0,-1,SELL,1.95,10:05:15,10:05:21,6.0,SPX
20260828,SPXW  260828P07675000,P,7675.0,1,BUY,3.3,10:07:48,10:07:49,1.0,SPX
20260828,SPXW  260828P07700000,P,7700.0,-1,SELL,7.2,10:07:48,10:07:49,1.0,SPX
20260828,SPXW  260828P07705000,P,7705.0,1,BUY,7.7,09:31:58,09:32:00,2.0,SPX
20260828,SPXW  260828P07705000,P,7705.0,-1,SELL,9.7,12:23:28,12:23:29,1.0,SPX
20260828,SPXW  260828P07710000,P,7710.0,1,BUY,10.9,10:06:31,10:06:36,5.0,SPX
20260828,SPXW  260828P07710000,P,7710.0,-1,SELL,6.3,10:19:41,10:19:42,1.0,SPX
20260828,SPXW  260828P07730000,P,7730.0,1,BUY,22.1,12:23:28,12:23:29,1.0,SPX
20260828,SPXW  260828P07730000,P,7730.0,-1,SELL,15.3,09:31:58,09:32:00,2.0,SPX
20260828,SPXW  260828P07735000,P,7735.0,1,BUY,14.7,10:19:41,10:19:42,1.0,SPX
20260828,SPXW  260828P07735000,P,7735.0,-1,SELL,21.5,10:06:31,10:06:36,5.0,SPX
20260831,SPXW  260831C07690000,C,7690.0,-1,SELL,7.7,09:35:19,09:35:23,4.0,SPX
20260831,SPXW  260831C07710000,C,7710.0,-1,SELL,4.3,09:32:35,09:32:40,5.0,SPX
20260831,SPXW  260831C07710000,C,7710.0,-1,SELL,3.6,09:33:20,09:33:41,21.0,SPX
20260831,SPXW  260831C07715000,C,7715.0,1,BUY,2.0,09:35:19,09:35:23,4.0,SPX
20260831,SPXW  260831C07735000,C,7735.0,1,BUY,1.05,09:32:35,09:32:40,5.0,SPX
20260831,SPXW  260831C07735000,C,7735.0,1,BUY,0.9,09:32:59,09:33:10,11.0,SPX
20260831,SPXW  260831C07750000,C,7750.0,-1,SELL,0.3,09:36:03,09:36:09,6.0,SPX
20260831,SPXW  260831C07765000,C,7765.0,-1,SELL,0.2,09:34:16,09:34:18,2.0,SPX
20260831,SPXW  260831C07775000,C,7775.0,1,BUY,0.15,09:36:03,09:36:09,6.0,SPX
20260831,SPXW  260831C07790000,C,7790.0,1,BUY,0.1,09:34:16,09:34:18,2.0,SPX
20260831,SPXW  260831P07590000,P,7590.0,1,BUY,0.55,09:33:56,09:33:59,3.0,SPX
20260831,SPXW  260831P07615000,P,7615.0,1,BUY,0.9,09:31:00,09:31:01,1.0,SPX
20260831,SPXW  260831P07615000,P,7615.0,-1,SELL,1.0,09:33:56,09:33:59,3.0,SPX
20260831,SPXW  260831P07640000,P,7640.0,-1,SELL,1.9,09:31:03,09:31:22,19.0,SPX
20260831,SPXW  260831P07665000,P,7665.0,1,BUY,7.2,09:34:40,09:34:44,4.0,SPX
20260831,SPXW  260831P07665000,P,7665.0,-1,SELL,6.2,09:48:03,09:48:07,4.0,SPX
20260831,SPXW  260831P07665000,P,7665.0,-1,SELL,6.9,09:50:19,09:50:22,3.0,SPX
20260831,SPXW  260831P07675000,P,7675.0,1,BUY,12.3,09:35:39,09:35:43,4.0,SPX
20260831,SPXW  260831P07675000,P,7675.0,-1,SELL,12.0,09:46:32,09:46:32,0.0,SPX
20260831,SPXW  260831P07685000,P,7685.0,1,BUY,10.2,09:31:59,09:31:59,0.0,SPX
20260831,SPXW  260831P07685000,P,7685.0,-1,SELL,16.7,09:46:17,09:46:17,0.0,SPX
20260831,SPXW  260831P07690000,P,7690.0,1,BUY,16.1,09:48:03,09:48:07,4.0,SPX
20260831,SPXW  260831P07690000,P,7690.0,1,BUY,16.8,09:48:26,09:49:17,51.0,SPX
20260831,SPXW  260831P07690000,P,7690.0,1,BUY,18.1,09:50:19,09:50:22,3.0,SPX
20260831,SPXW  260831P07690000,P,7690.0,-1,SELL,17.6,09:34:40,09:34:44,4.0,SPX
20260831,SPXW  260831P07700000,P,7700.0,1,BUY,27.6,09:46:32,09:46:32,0.0,SPX
20260831,SPXW  260831P07700000,P,7700.0,-1,SELL,26.9,09:35:39,09:35:43,4.0,SPX
20260831,SPXW  260831P07710000,P,7710.0,1,BUY,35.4,09:46:17,09:46:17,0.0,SPX
20260831,SPXW  260831P07710000,P,7710.0,-1,SELL,23.9,09:31:59,09:31:59,0.0,SPX
20260901,SPXW  260901C07640000,C,7640.0,1,BUY,15.5,10:18:37,10:18:39,2.0,SPX
20260901,SPXW  260901C07640000,C,7640.0,-1,SELL,11.3,10:06:06,10:06:06,0.0,SPX
20260901,SPXW  260901C07665000,C,7665.0,1,BUY,2.55,10:06:06,10:06:06,0.0,SPX
20260901,SPXW  260901C07665000,C,7665.0,-1,SELL,3.7,10:18:37,10:18:39,2.0,SPX
20260901,SPXW  260901C07685000,C,7685.0,-1,SELL,1.25,09:31:36,09:31:38,2.0,SPX
20260901,SPXW  260901C07710000,C,7710.0,1,BUY,0.5,09:31:36,09:31:38,2.0,SPX
20260901,SPXW  260901C07715000,C,7715.0,-1,SELL,0.25,10:06:51,10:06:52,1.0,SPX
20260901,SPXW  260901C07740000,C,7740.0,1,BUY,0.15,10:06:51,10:06:52,1.0,SPX
20260901,SPXW  260901P07535000,P,7535.0,1,BUY,0.2,10:05:14,10:05:15,1.0,SPX
20260901,SPXW  260901P07560000,P,7560.0,-1,SELL,0.25,10:05:14,10:05:15,1.0,SPX
20260901,SPXW  260901P07585000,P,7585.0,1,BUY,2.8,09:30:32,09:30:33,1.0,SPX
20260901,SPXW  260901P07610000,P,7610.0,-1,SELL,7.0,09:30:32,09:30:33,1.0,SPX
20260901,SPXW  260901P07615000,P,7615.0,1,BUY,3.1,10:05:43,10:05:45,2.0,SPX
20260901,SPXW  260901P07615000,P,7615.0,-1,SELL,2.35,12:40:55,12:41:00,5.0,SPX
20260901,SPXW  260901P07640000,P,7640.0,1,BUY,9.8,12:40:55,12:41:00,5.0,SPX
20260901,SPXW  260901P07640000,P,7640.0,-1,SELL,10.2,10:05:43,10:05:45,2.0,SPX
20260901,SPXW  260901P07650000,P,7650.0,1,BUY,14.1,10:06:29,10:06:30,1.0,SPX
20260901,SPXW  260901P07650000,P,7650.0,-1,SELL,9.7,10:17:06,10:17:06,0.0,SPX
20260901,SPXW  260901P07660000,P,7660.0,1,BUY,30.4,09:31:13,09:31:16,3.0,SPX
20260901,SPXW  260901P07660000,P,7660.0,-1,SELL,30.3,09:41:52,09:41:54,2.0,SPX
20260901,SPXW  260901P07675000,P,7675.0,1,BUY,26.4,10:17:06,10:17:06,0.0,SPX
20260901,SPXW  260901P07675000,P,7675.0,-1,SELL,33.2,10:06:29,10:06:30,1.0,SPX
20260901,SPXW  260901P07685000,P,7685.0,1,BUY,53.0,09:41:52,09:41:54,2.0,SPX
20260901,SPXW  260901P07685000,P,7685.0,-1,SELL,51.7,09:31:13,09:31:16,3.0,SPX
20260902,SPXW  260902C07630000,C,7630.0,1,BUY,19.4,09:41:42,09:41:43,1.0,SPX
20260902,SPXW  260902C07630000,C,7630.0,-1,SELL,16.6,09:31:25,09:31:27,2.0,SPX
20260902,SPXW  260902C07655000,C,7655.0,1,BUY,5.4,09:31:25,09:31:27,2.0,SPX
20260902,SPXW  260902C07655000,C,7655.0,1,BUY,20.0,10:24:06,10:24:06,0.0,SPX
20260902,SPXW  260902C07655000,C,7655.0,-1,SELL,6.0,09:41:42,09:41:43,1.0,SPX
20260902,SPXW  260902C07655000,C,7655.0,-1,SELL,10.2,10:06:20,10:06:20,0.0,SPX
20260902,SPXW  260902C07680000,C,7680.0,1,BUY,2.1,10:06:20,10:06:20,0.0,SPX
20260902,SPXW  260902C07680000,C,7680.0,-1,SELL,5.9,10:24:06,10:24:06,0.0,SPX
20260902,SPXW  260902C07700000,C,7700.0,-1,SELL,0.6,10:06:50,10:06:54,4.0,SPX
20260902,SPXW  260902C07710000,C,7710.0,-1,SELL,0.3,09:30:42,09:30:44,2.0,SPX
20260902,SPXW  260902C07725000,C,7725.0,1,BUY,0.25,10:06:50,10:06:54,4.0,SPX
20260902,SPXW  260902C07735000,C,7735.0,1,BUY,0.15,09:30:42,09:30:44,2.0,SPX
20260902,SPXW  260902P07525000,P,7525.0,1,BUY,0.35,09:30:20,09:30:22,2.0,SPX
20260902,SPXW  260902P07550000,P,7550.0,1,BUY,0.25,10:05:17,10:05:18,1.0,SPX
20260902,SPXW  260902P07550000,P,7550.0,-1,SELL,0.55,09:30:20,09:30:22,2.0,SPX
20260819,SPXW  260902P07575000,P,7575.0,1,BUY,25.9,16:15:01,16:15:03,2.0,SPX
20260826,SPXW  260902P07575000,P,7575.0,-1,SELL,19.1,09:40:45,09:40:47,2.0,SPX
20260902,SPXW  260902P07575000,P,7575.0,-1,SELL,0.35,10:05:17,10:05:18,1.0,SPX
20260902,SPXW  260902P07605000,P,7605.0,1,BUY,3.9,09:31:03,09:31:09,6.0,SPX
20260902,SPXW  260902P07630000,P,7630.0,1,BUY,3.2,10:05:57,10:05:59,2.0,SPX
20260902,SPXW  260902P07630000,P,7630.0,-1,SELL,10.3,09:31:03,09:31:09,6.0,SPX
20260826,SPXW  260902P07635000,P,7635.0,1,BUY,33.7,09:40:43,09:40:44,1.0,SPX
20260819,SPXW  260902P07635000,P,7635.0,-1,SELL,37.6,16:15:03,16:15:14,11.0,SPX
20260902,SPXW  260902P07655000,P,7655.0,-1,SELL,10.4,10:05:57,10:05:59,2.0,SPX
20260903,SPXW  260903C07665000,C,7665.0,1,BUY,50.0,09:49:14,09:49:16,2.0,SPX
20260903,SPXW  260903C07665000,C,7665.0,-1,SELL,38.9,09:31:37,09:31:45,8.0,SPX
20260903,SPXW  260903C07665000,C,7665.0,-1,SELL,44.4,09:37:49,09:37:50,1.0,SPX
20260903,SPXW  260903C07675000,C,7675.0,1,BUY,41.4,09:46:43,09:46:44,1.0,SPX
20260903,SPXW  260903C07675000,C,7675.0,-1,SELL,33.9,09:35:40,09:35:42,2.0,SPX
20260903,SPXW  260903C07690000,C,7690.0,1,BUY,19.2,09:31:37,09:31:45,8.0,SPX
20260903,SPXW  260903C07690000,C,7690.0,1,BUY,23.6,09:37:49,09:37:50,1.0,SPX
20260903,SPXW  260903C07690000,C,7690.0,-1,SELL,27.6,09:49:14,09:49:16,2.0,SPX
20260903,SPXW  260903C07700000,C,7700.0,1,BUY,15.5,09:35:40,09:35:42,2.0,SPX
20260903,SPXW  260903C07700000,C,7700.0,1,BUY,20.9,09:48:00,09:48:00,0.0,SPX
20260903,SPXW  260903C07700000,C,7700.0,-1,SELL,16.5,09:34:40,09:34:41,1.0,SPX
20260903,SPXW  260903C07700000,C,7700.0,-1,SELL,20.3,09:46:43,09:46:44,1.0,SPX
20260903,SPXW  260903C07725000,C,7725.0,1,BUY,5.0,09:34:40,09:34:41,1.0,SPX
20260903,SPXW  260903C07725000,C,7725.0,-1,SELL,6.5,09:48:00,09:48:00,0.0,SPX
20260903,SPXW  260903C07740000,C,7740.0,1,BUY,10.9,11:37:50,11:37:51,1.0,SPX
20260903,SPXW  260903C07740000,C,7740.0,-1,SELL,1.15,09:30:37,09:30:40,3.0,SPX
20260903,SPXW  260903C07765000,C,7765.0,1,BUY,0.3,09:30:37,09:30:40,3.0,SPX
20260903,SPXW  260903C07765000,C,7765.0,-1,SELL,2.05,11:37:50,11:37:51,1.0,SPX
20260903,SPXW  260903C07775000,C,7775.0,-1,SELL,0.2,09:33:56,09:33:59,3.0,SPX
20260903,SPXW  260903C07800000,C,7800.0,1,BUY,0.1,09:33:56,09:33:59,3.0,SPX
20260903,SPXW  260903P07600000,P,7600.0,1,BUY,0.4,09:33:17,09:33:18,1.0,SPX
20260903,SPXW  260903P07625000,P,7625.0,1,BUY,0.65,09:35:17,09:35:21,4.0,SPX
20260903,SPXW  260903P07625000,P,7625.0,-1,SELL,0.65,09:33:17,09:33:18,1.0,SPX
20260903,SPXW  260903P07640000,P,7640.0,1,BUY,1.35,09:31:16,09:31:20,4.0,SPX
20260903,SPXW  260903P07650000,P,7650.0,-1,SELL,1.45,09:35:17,09:35:21,4.0,SPX
